,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,12:53 AM,41ʡF,28ʡF,60ʡ%,N,21ʡmph,32ʡmph,29.64ʡin,0.0ʡin,Partly Cloudy / Windy
1,1:53 AM,40ʡF,26ʡF,58ʡ%,N,18ʡmph,31ʡmph,29.64ʡin,0.0ʡin,Mostly Cloudy
2,2:53 AM,40ʡF,25ʡF,55ʡ%,N,23ʡmph,30ʡmph,29.65ʡin,0.0ʡin,Cloudy / Windy
3,3:53 AM,39ʡF,23ʡF,53ʡ%,N,23ʡmph,35ʡmph,29.66ʡin,0.0ʡin,Cloudy / Windy
4,4:53 AM,39ʡF,18ʡF,43ʡ%,N,24ʡmph,32ʡmph,29.69ʡin,0.0ʡin,Cloudy / Windy
5,5:53 AM,37ʡF,17ʡF,44ʡ%,N,24ʡmph,33ʡmph,29.73ʡin,0.0ʡin,Cloudy / Windy
6,6:28 AM,35ʡF,18ʡF,50ʡ%,N,26ʡmph,40ʡmph,29.74ʡin,0.0ʡin,Cloudy / Windy
7,6:53 AM,35ʡF,17ʡF,48ʡ%,N,24ʡmph,36ʡmph,29.75ʡin,0.0ʡin,Cloudy / Windy
8,7:53 AM,34ʡF,18ʡF,52ʡ%,N,18ʡmph,30ʡmph,29.78ʡin,0.0ʡin,Cloudy
9,8:53 AM,34ʡF,18ʡF,52ʡ%,N,26ʡmph,36ʡmph,29.79ʡin,0.0ʡin,Cloudy / Windy
10,9:53 AM,34ʡF,16ʡF,48ʡ%,N,20ʡmph,0ʡmph,29.84ʡin,0.0ʡin,Cloudy
11,10:53 AM,35ʡF,16ʡF,46ʡ%,N,22ʡmph,0ʡmph,29.85ʡin,0.0ʡin,Cloudy / Windy
12,11:53 AM,36ʡF,16ʡF,44ʡ%,N,24ʡmph,33ʡmph,29.84ʡin,0.0ʡin,Cloudy / Windy
13,12:53 PM,34ʡF,15ʡF,46ʡ%,N,24ʡmph,38ʡmph,29.82ʡin,0.0ʡin,Cloudy / Windy
14,1:53 PM,33ʡF,16ʡF,50ʡ%,N,17ʡmph,0ʡmph,29.80ʡin,0.0ʡin,Cloudy
15,2:17 PM,34ʡF,15ʡF,46ʡ%,N,17ʡmph,0ʡmph,29.79ʡin,0.0ʡin,Cloudy
16,2:53 PM,32ʡF,18ʡF,56ʡ%,NNW,16ʡmph,26ʡmph,29.79ʡin,0.0ʡin,Light Rain
17,3:53 PM,32ʡF,20ʡF,61ʡ%,N,21ʡmph,29ʡmph,29.78ʡin,0.0ʡin,Light Rain / Windy
18,4:33 PM,32ʡF,20ʡF,61ʡ%,N,20ʡmph,0ʡmph,29.78ʡin,0.0ʡin,Cloudy
19,4:53 PM,32ʡF,18ʡF,56ʡ%,N,18ʡmph,26ʡmph,29.78ʡin,0.0ʡin,Cloudy
20,5:06 PM,32ʡF,17ʡF,54ʡ%,N,18ʡmph,26ʡmph,29.78ʡin,0.0ʡin,Cloudy
21,5:53 PM,32ʡF,16ʡF,52ʡ%,N,21ʡmph,28ʡmph,29.78ʡin,0.0ʡin,Cloudy / Windy
22,6:39 PM,32ʡF,18ʡF,56ʡ%,N,15ʡmph,0ʡmph,29.80ʡin,0.0ʡin,Light Freezing Rain
23,6:53 PM,32ʡF,20ʡF,61ʡ%,N,13ʡmph,0ʡmph,29.81ʡin,0.0ʡin,Light Freezing Rain
24,7:53 PM,33ʡF,17ʡF,52ʡ%,N,16ʡmph,0ʡmph,29.83ʡin,0.0ʡin,Light Freezing Rain
25,8:39 PM,34ʡF,16ʡF,48ʡ%,N,16ʡmph,0ʡmph,29.84ʡin,0.0ʡin,Cloudy
26,8:53 PM,34ʡF,15ʡF,46ʡ%,N,15ʡmph,0ʡmph,29.84ʡin,0.0ʡin,Cloudy
27,9:12 PM,34ʡF,17ʡF,50ʡ%,N,12ʡmph,0ʡmph,29.85ʡin,0.0ʡin,Light Sleet
28,9:53 PM,34ʡF,15ʡF,46ʡ%,N,13ʡmph,0ʡmph,29.86ʡin,0.0ʡin,Mostly Cloudy
29,10:53 PM,35ʡF,12ʡF,39ʡ%,N,21ʡmph,0ʡmph,29.86ʡin,0.0ʡin,Cloudy / Windy
30,11:53 PM,34ʡF,11ʡF,38ʡ%,NNE,18ʡmph,0ʡmph,29.85ʡin,0.0ʡin,Cloudy
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
34,,,,,,,,,,
35,,,,,,,,,,
36,,,,,,,,,,
37,,,,,,,,,,
38,,,,,,,,,,
39,,,,,,,,,,
40,,,,,,,,,,
