,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,1:53 AM,61ʡF,33ʡF,35ʡ%,NNW,18ʡmph,37ʡmph,29.33ʡin,0.0ʡin,Mostly Cloudy
1,2:53 AM,56ʡF,34ʡF,44ʡ%,NNW,30ʡmph,44ʡmph,29.38ʡin,0.0ʡin,Mostly Cloudy / Windy
2,3:53 AM,52ʡF,34ʡF,50ʡ%,NNW,18ʡmph,33ʡmph,29.42ʡin,0.0ʡin,Mostly Cloudy
3,4:53 AM,49ʡF,28ʡF,44ʡ%,N,24ʡmph,38ʡmph,29.46ʡin,0.0ʡin,Mostly Cloudy / Windy
4,5:53 AM,47ʡF,25ʡF,42ʡ%,NNW,28ʡmph,46ʡmph,29.49ʡin,0.0ʡin,Mostly Cloudy / Windy
5,6:53 AM,46ʡF,25ʡF,44ʡ%,NNW,22ʡmph,41ʡmph,29.52ʡin,0.0ʡin,Mostly Cloudy / Windy
6,7:53 AM,46ʡF,25ʡF,44ʡ%,NNW,23ʡmph,37ʡmph,29.55ʡin,0.0ʡin,Cloudy / Windy
7,8:53 AM,47ʡF,23ʡF,39ʡ%,NNW,20ʡmph,35ʡmph,29.58ʡin,0.0ʡin,Cloudy
8,9:53 AM,45ʡF,19ʡF,36ʡ%,NNW,20ʡmph,38ʡmph,29.63ʡin,0.0ʡin,Partly Cloudy
9,10:53 AM,48ʡF,19ʡF,32ʡ%,NW,22ʡmph,39ʡmph,29.64ʡin,0.0ʡin,Fair / Windy
10,11:53 AM,49ʡF,18ʡF,29ʡ%,NNW,21ʡmph,44ʡmph,29.63ʡin,0.0ʡin,Fair / Windy
11,12:53 PM,49ʡF,17ʡF,28ʡ%,NW,21ʡmph,38ʡmph,29.60ʡin,0.0ʡin,Fair / Windy
12,1:53 PM,51ʡF,17ʡF,26ʡ%,WNW,20ʡmph,33ʡmph,29.58ʡin,0.0ʡin,Fair
13,2:53 PM,51ʡF,16ʡF,25ʡ%,NW,22ʡmph,37ʡmph,29.55ʡin,0.0ʡin,Fair / Windy
14,3:53 PM,51ʡF,17ʡF,26ʡ%,NW,15ʡmph,40ʡmph,29.55ʡin,0.0ʡin,Fair
15,4:53 PM,50ʡF,16ʡF,26ʡ%,NNW,15ʡmph,31ʡmph,29.56ʡin,0.0ʡin,Fair
16,5:53 PM,47ʡF,15ʡF,28ʡ%,NNW,24ʡmph,39ʡmph,29.58ʡin,0.0ʡin,Fair / Windy
17,6:53 PM,46ʡF,16ʡF,30ʡ%,NNW,14ʡmph,33ʡmph,29.61ʡin,0.0ʡin,Fair
18,7:53 PM,44ʡF,17ʡF,34ʡ%,NNW,15ʡmph,25ʡmph,29.63ʡin,0.0ʡin,Fair
19,8:53 PM,43ʡF,17ʡF,35ʡ%,NNW,17ʡmph,26ʡmph,29.65ʡin,0.0ʡin,Fair
20,9:53 PM,42ʡF,21ʡF,43ʡ%,NNW,18ʡmph,29ʡmph,29.65ʡin,0.0ʡin,Fair
21,10:53 PM,42ʡF,20ʡF,41ʡ%,NNW,16ʡmph,36ʡmph,29.65ʡin,0.0ʡin,Fair
22,11:53 PM,41ʡF,20ʡF,43ʡ%,NNW,16ʡmph,29ʡmph,29.64ʡin,0.0ʡin,Fair
23,,,,,,,,,,
24,,,,,,,,,,
25,,,,,,,,,,
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
