,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,12:53 AM,42ʡF,34ʡF,73ʡ%,NW,10ʡmph,0ʡmph,29.42ʡin,0.0ʡin,Fair
1,1:53 AM,42ʡF,34ʡF,73ʡ%,NW,16ʡmph,24ʡmph,29.42ʡin,0.0ʡin,Partly Cloudy
2,2:11 AM,42ʡF,34ʡF,73ʡ%,NW,10ʡmph,22ʡmph,29.43ʡin,0.0ʡin,Mostly Cloudy
3,2:53 AM,42ʡF,34ʡF,73ʡ%,NW,9ʡmph,18ʡmph,29.43ʡin,0.0ʡin,Mostly Cloudy
4,3:09 AM,42ʡF,34ʡF,73ʡ%,NW,10ʡmph,0ʡmph,29.43ʡin,0.0ʡin,Partly Cloudy
5,3:53 AM,42ʡF,34ʡF,73ʡ%,NNW,14ʡmph,0ʡmph,29.44ʡin,0.0ʡin,Fair
6,4:53 AM,40ʡF,34ʡF,79ʡ%,NNW,5ʡmph,0ʡmph,29.46ʡin,0.0ʡin,Fair
7,5:53 AM,39ʡF,33ʡF,79ʡ%,NNW,8ʡmph,0ʡmph,29.50ʡin,0.0ʡin,Fair
8,6:53 AM,41ʡF,34ʡF,76ʡ%,NNW,6ʡmph,0ʡmph,29.54ʡin,0.0ʡin,Mostly Cloudy
9,7:53 AM,42ʡF,33ʡF,70ʡ%,NW,6ʡmph,0ʡmph,29.56ʡin,0.0ʡin,Cloudy
10,8:53 AM,44ʡF,34ʡF,68ʡ%,NW,6ʡmph,0ʡmph,29.58ʡin,0.0ʡin,Partly Cloudy
11,9:53 AM,47ʡF,34ʡF,61ʡ%,NNW,10ʡmph,0ʡmph,29.60ʡin,0.0ʡin,Partly Cloudy
12,10:53 AM,49ʡF,34ʡF,56ʡ%,NNW,10ʡmph,17ʡmph,29.60ʡin,0.0ʡin,Fair
13,11:53 AM,51ʡF,34ʡF,52ʡ%,NW,9ʡmph,21ʡmph,29.59ʡin,0.0ʡin,Fair
14,12:53 PM,53ʡF,32ʡF,45ʡ%,NW,12ʡmph,24ʡmph,29.56ʡin,0.0ʡin,Fair
15,1:53 PM,55ʡF,33ʡF,43ʡ%,NW,15ʡmph,25ʡmph,29.55ʡin,0.0ʡin,Fair
16,2:53 PM,55ʡF,32ʡF,42ʡ%,NNW,13ʡmph,25ʡmph,29.55ʡin,0.0ʡin,Fair
17,3:53 PM,56ʡF,32ʡF,40ʡ%,NW,9ʡmph,24ʡmph,29.55ʡin,0.0ʡin,Fair
18,4:53 PM,54ʡF,31ʡF,41ʡ%,WNW,13ʡmph,20ʡmph,29.57ʡin,0.0ʡin,Fair
19,5:53 PM,51ʡF,31ʡF,46ʡ%,NNW,13ʡmph,22ʡmph,29.58ʡin,0.0ʡin,Fair
20,6:53 PM,48ʡF,32ʡF,54ʡ%,NNW,7ʡmph,0ʡmph,29.61ʡin,0.0ʡin,Fair
21,7:53 PM,42ʡF,31ʡF,65ʡ%,NNW,6ʡmph,0ʡmph,29.64ʡin,0.0ʡin,Fair
22,8:53 PM,40ʡF,32ʡF,73ʡ%,NNW,5ʡmph,0ʡmph,29.67ʡin,0.0ʡin,Fair
23,9:53 PM,39ʡF,32ʡF,76ʡ%,N,7ʡmph,0ʡmph,29.69ʡin,0.0ʡin,Fair
24,10:53 PM,36ʡF,32ʡF,86ʡ%,N,9ʡmph,0ʡmph,29.70ʡin,0.0ʡin,Fair
25,11:53 PM,41ʡF,34ʡF,76ʡ%,ESE,6ʡmph,0ʡmph,29.71ʡin,0.0ʡin,Fair
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
34,,,,,,,,,,
35,,,,,,,,,,
