,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,11:40 PM,75ʡF,70ʡF,84ʡ%,S,7ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Mostly Cloudy
1,11:53 PM,74ʡF,70ʡF,87ʡ%,S,8ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Cloudy
2,12:53 AM,73ʡF,70ʡF,90ʡ%,S,8ʡmph,0ʡmph,29.38ʡin,0.0ʡin,Partly Cloudy
3,1:53 AM,72ʡF,70ʡF,93ʡ%,S,7ʡmph,0ʡmph,29.37ʡin,0.0ʡin,Fair
4,2:05 AM,72ʡF,70ʡF,93ʡ%,S,6ʡmph,0ʡmph,29.37ʡin,0.0ʡin,Mostly Cloudy
5,2:46 AM,73ʡF,71ʡF,93ʡ%,S,9ʡmph,0ʡmph,29.37ʡin,0.0ʡin,Mostly Cloudy
6,2:53 AM,73ʡF,71ʡF,93ʡ%,S,9ʡmph,0ʡmph,29.37ʡin,0.0ʡin,Mostly Cloudy
7,3:53 AM,73ʡF,71ʡF,93ʡ%,S,8ʡmph,0ʡmph,29.37ʡin,0.0ʡin,Mostly Cloudy
8,4:53 AM,73ʡF,71ʡF,93ʡ%,S,10ʡmph,0ʡmph,29.38ʡin,0.0ʡin,Cloudy
9,5:35 AM,73ʡF,71ʡF,93ʡ%,S,7ʡmph,0ʡmph,29.38ʡin,0.0ʡin,Mostly Cloudy
10,5:53 AM,73ʡF,71ʡF,93ʡ%,S,7ʡmph,0ʡmph,29.38ʡin,0.0ʡin,Mostly Cloudy
11,6:14 AM,72ʡF,71ʡF,97ʡ%,S,3ʡmph,0ʡmph,29.40ʡin,0.0ʡin,Cloudy
12,6:39 AM,73ʡF,72ʡF,96ʡ%,S,3ʡmph,0ʡmph,29.41ʡin,0.0ʡin,Cloudy
13,6:53 AM,73ʡF,72ʡF,96ʡ%,CALM,0ʡmph,0ʡmph,29.41ʡin,0.0ʡin,Cloudy
14,7:53 AM,74ʡF,72ʡF,93ʡ%,S,3ʡmph,0ʡmph,29.43ʡin,0.0ʡin,Mostly Cloudy
15,8:29 AM,75ʡF,72ʡF,90ʡ%,S,6ʡmph,0ʡmph,29.43ʡin,0.0ʡin,Mostly Cloudy
16,8:53 AM,79ʡF,72ʡF,79ʡ%,S,12ʡmph,0ʡmph,29.44ʡin,0.0ʡin,Mostly Cloudy
17,9:53 AM,83ʡF,69ʡF,63ʡ%,SSW,10ʡmph,0ʡmph,29.44ʡin,0.0ʡin,Mostly Cloudy
18,10:53 AM,84ʡF,67ʡF,56ʡ%,SSW,9ʡmph,0ʡmph,29.43ʡin,0.0ʡin,Partly Cloudy
19,11:53 AM,86ʡF,67ʡF,53ʡ%,,0ʡmph,0ʡmph,29.41ʡin,0.0ʡin,Fair
20,12:53 PM,87ʡF,65ʡF,48ʡ%,CALM,0ʡmph,0ʡmph,29.38ʡin,0.0ʡin,Partly Cloudy
21,1:53 PM,88ʡF,64ʡF,45ʡ%,CALM,0ʡmph,0ʡmph,29.35ʡin,0.0ʡin,Mostly Cloudy
22,2:53 PM,90ʡF,62ʡF,39ʡ%,SE,3ʡmph,0ʡmph,29.33ʡin,0.0ʡin,Fair
23,3:53 PM,90ʡF,62ʡF,39ʡ%,VAR,3ʡmph,0ʡmph,29.33ʡin,0.0ʡin,Fair
24,4:53 PM,88ʡF,62ʡF,42ʡ%,ENE,8ʡmph,0ʡmph,29.32ʡin,0.0ʡin,Fair
25,5:53 PM,87ʡF,62ʡF,43ʡ%,NE,8ʡmph,0ʡmph,29.32ʡin,0.0ʡin,Mostly Cloudy
26,6:53 PM,83ʡF,68ʡF,60ʡ%,NNE,18ʡmph,0ʡmph,29.34ʡin,0.0ʡin,Partly Cloudy
27,7:53 PM,78ʡF,68ʡF,71ʡ%,NNE,21ʡmph,29ʡmph,29.38ʡin,0.0ʡin,Partly Cloudy / Windy
28,8:13 PM,76ʡF,67ʡF,74ʡ%,NNE,20ʡmph,28ʡmph,29.41ʡin,0.0ʡin,Cloudy
29,8:53 PM,74ʡF,66ʡF,76ʡ%,NNE,23ʡmph,0ʡmph,29.42ʡin,0.0ʡin,Light Rain / Windy
30,9:53 PM,71ʡF,67ʡF,87ʡ%,NNE,16ʡmph,0ʡmph,29.43ʡin,0.0ʡin,Light Rain
31,10:53 PM,69ʡF,66ʡF,90ʡ%,NNE,17ʡmph,24ʡmph,29.43ʡin,0.0ʡin,Cloudy
32,,,,,,,,,,
33,,,,,,,,,,
34,,,,,,,,,,
35,,,,,,,,,,
36,,,,,,,,,,
37,,,,,,,,,,
38,,,,,,,,,,
39,,,,,,,,,,
40,,,,,,,,,,
41,,,,,,,,,,
