,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,11:53 PM,73ʡF,69ʡF,87ʡ%,SSE,12ʡmph,0ʡmph,29.21ʡin,0.0ʡin,Cloudy
1,12:53 AM,73ʡF,69ʡF,87ʡ%,SSE,10ʡmph,18ʡmph,29.20ʡin,0.0ʡin,Cloudy
2,1:11 AM,73ʡF,69ʡF,87ʡ%,SSE,10ʡmph,0ʡmph,29.20ʡin,0.0ʡin,Cloudy
3,1:53 AM,73ʡF,69ʡF,87ʡ%,S,14ʡmph,21ʡmph,29.20ʡin,0.0ʡin,Cloudy
4,2:53 AM,73ʡF,68ʡF,84ʡ%,S,13ʡmph,0ʡmph,29.19ʡin,0.0ʡin,Cloudy
5,3:53 AM,73ʡF,68ʡF,84ʡ%,S,14ʡmph,21ʡmph,29.19ʡin,0.0ʡin,Cloudy
6,4:21 AM,73ʡF,68ʡF,84ʡ%,S,9ʡmph,0ʡmph,29.19ʡin,0.0ʡin,Cloudy
7,4:53 AM,72ʡF,69ʡF,91ʡ%,SSE,10ʡmph,0ʡmph,29.18ʡin,0.0ʡin,Cloudy
8,5:31 AM,72ʡF,69ʡF,91ʡ%,SSE,10ʡmph,0ʡmph,29.17ʡin,0.0ʡin,Cloudy
9,5:53 AM,71ʡF,69ʡF,93ʡ%,SSE,10ʡmph,0ʡmph,29.17ʡin,0.0ʡin,Cloudy
10,6:53 AM,72ʡF,69ʡF,91ʡ%,SSE,9ʡmph,0ʡmph,29.19ʡin,0.0ʡin,Cloudy
11,7:53 AM,73ʡF,69ʡF,87ʡ%,SSE,13ʡmph,26ʡmph,29.22ʡin,0.0ʡin,Cloudy
12,8:53 AM,74ʡF,69ʡF,85ʡ%,S,17ʡmph,0ʡmph,29.21ʡin,0.0ʡin,Cloudy
13,9:06 AM,74ʡF,69ʡF,85ʡ%,S,13ʡmph,25ʡmph,29.21ʡin,0.0ʡin,Cloudy
14,9:53 AM,76ʡF,69ʡF,79ʡ%,S,13ʡmph,22ʡmph,29.20ʡin,0.0ʡin,Cloudy
15,10:48 AM,79ʡF,70ʡF,74ʡ%,S,15ʡmph,0ʡmph,29.18ʡin,0.0ʡin,Partly Cloudy
16,10:53 AM,80ʡF,69ʡF,69ʡ%,SSW,17ʡmph,23ʡmph,29.18ʡin,0.0ʡin,Cloudy
17,11:53 AM,81ʡF,68ʡF,65ʡ%,S,12ʡmph,0ʡmph,29.15ʡin,0.0ʡin,Cloudy
18,12:53 PM,82ʡF,68ʡF,62ʡ%,S,14ʡmph,23ʡmph,29.13ʡin,0.0ʡin,Cloudy
19,1:53 PM,89ʡF,67ʡF,48ʡ%,S,21ʡmph,30ʡmph,29.08ʡin,0.0ʡin,Mostly Cloudy / Windy
20,2:53 PM,90ʡF,65ʡF,43ʡ%,S,20ʡmph,28ʡmph,29.05ʡin,0.0ʡin,Fair
21,3:53 PM,90ʡF,65ʡF,43ʡ%,SSE,23ʡmph,35ʡmph,29.02ʡin,0.0ʡin,Fair / Windy
22,4:53 PM,86ʡF,67ʡF,53ʡ%,SSE,24ʡmph,37ʡmph,28.99ʡin,0.0ʡin,Mostly Cloudy / Windy
23,5:53 PM,82ʡF,68ʡF,62ʡ%,SSE,21ʡmph,31ʡmph,29.02ʡin,0.0ʡin,Partly Cloudy / Windy
24,6:53 PM,79ʡF,69ʡF,72ʡ%,SSE,14ʡmph,22ʡmph,29.04ʡin,0.0ʡin,Partly Cloudy
25,7:53 PM,78ʡF,69ʡF,74ʡ%,SSE,14ʡmph,0ʡmph,29.06ʡin,0.0ʡin,Partly Cloudy
26,8:06 PM,78ʡF,70ʡF,76ʡ%,SE,13ʡmph,0ʡmph,29.07ʡin,0.0ʡin,Mostly Cloudy
27,8:53 PM,77ʡF,70ʡF,79ʡ%,SSE,16ʡmph,0ʡmph,29.09ʡin,0.0ʡin,Cloudy
28,9:53 PM,76ʡF,70ʡF,82ʡ%,SSE,18ʡmph,30ʡmph,29.11ʡin,0.0ʡin,Cloudy
29,10:53 PM,76ʡF,69ʡF,79ʡ%,SSE,15ʡmph,23ʡmph,29.10ʡin,0.0ʡin,Cloudy
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
34,,,,,,,,,,
35,,,,,,,,,,
36,,,,,,,,,,
37,,,,,,,,,,
38,,,,,,,,,,
39,,,,,,,,,,
