,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,11:53 PM,58ʡF,50ʡF,75ʡ%,S,10ʡmph,0ʡmph,29.28ʡin,0.0ʡin,Partly Cloudy
1,12:53 AM,55ʡF,49ʡF,80ʡ%,SSE,6ʡmph,0ʡmph,29.27ʡin,0.0ʡin,Fair
2,1:53 AM,53ʡF,49ʡF,86ʡ%,SE,6ʡmph,0ʡmph,29.25ʡin,0.0ʡin,Fair
3,2:53 AM,44ʡF,43ʡF,96ʡ%,CALM,0ʡmph,0ʡmph,29.23ʡin,0.0ʡin,Fair
4,3:53 AM,43ʡF,43ʡF,100ʡ%,SSE,3ʡmph,0ʡmph,29.20ʡin,0.0ʡin,Fair
5,4:40 AM,48ʡF,48ʡF,100ʡ%,S,3ʡmph,0ʡmph,29.19ʡin,0.0ʡin,Partly Cloudy
6,4:45 AM,47ʡF,47ʡF,100ʡ%,CALM,0ʡmph,0ʡmph,29.19ʡin,0.0ʡin,Mostly Cloudy
7,4:53 AM,47ʡF,47ʡF,100ʡ%,S,3ʡmph,0ʡmph,29.19ʡin,0.0ʡin,Mostly Cloudy
8,5:29 AM,53ʡF,53ʡF,100ʡ%,S,6ʡmph,0ʡmph,29.21ʡin,0.0ʡin,Mostly Cloudy
9,5:36 AM,53ʡF,53ʡF,100ʡ%,S,12ʡmph,0ʡmph,29.21ʡin,0.0ʡin,Mostly Cloudy
10,5:38 AM,53ʡF,53ʡF,100ʡ%,S,8ʡmph,0ʡmph,29.21ʡin,0.0ʡin,Fog
11,5:53 AM,53ʡF,53ʡF,100ʡ%,S,9ʡmph,0ʡmph,29.21ʡin,0.0ʡin,Fog
12,6:21 AM,54ʡF,54ʡF,100ʡ%,S,9ʡmph,0ʡmph,29.22ʡin,0.0ʡin,Fog
13,6:30 AM,54ʡF,54ʡF,100ʡ%,S,9ʡmph,0ʡmph,29.22ʡin,0.0ʡin,Fog
14,6:53 AM,55ʡF,55ʡF,100ʡ%,SSE,9ʡmph,0ʡmph,29.21ʡin,0.0ʡin,Fog
15,7:42 AM,56ʡF,56ʡF,100ʡ%,S,10ʡmph,0ʡmph,29.22ʡin,0.0ʡin,Fog
16,7:53 AM,56ʡF,56ʡF,100ʡ%,S,12ʡmph,0ʡmph,29.22ʡin,0.0ʡin,Fog
17,7:58 AM,56ʡF,56ʡF,100ʡ%,S,12ʡmph,0ʡmph,29.22ʡin,0.0ʡin,Fog
18,8:32 AM,58ʡF,58ʡF,100ʡ%,S,13ʡmph,0ʡmph,29.22ʡin,0.0ʡin,Fog
19,8:53 AM,59ʡF,58ʡF,96ʡ%,SSE,10ʡmph,0ʡmph,29.21ʡin,0.0ʡin,Fog
20,9:02 AM,60ʡF,58ʡF,93ʡ%,S,13ʡmph,0ʡmph,29.22ʡin,0.0ʡin,Cloudy
21,9:41 AM,66ʡF,59ʡF,78ʡ%,S,21ʡmph,31ʡmph,29.21ʡin,0.0ʡin,Cloudy / Windy
22,9:53 AM,67ʡF,59ʡF,76ʡ%,S,18ʡmph,30ʡmph,29.21ʡin,0.0ʡin,Cloudy
23,10:53 AM,68ʡF,58ʡF,70ʡ%,S,18ʡmph,25ʡmph,29.22ʡin,0.0ʡin,Cloudy
24,11:53 AM,69ʡF,59ʡF,70ʡ%,S,14ʡmph,25ʡmph,29.21ʡin,0.0ʡin,Cloudy
25,12:53 PM,69ʡF,60ʡF,73ʡ%,S,15ʡmph,22ʡmph,29.18ʡin,0.0ʡin,Cloudy
26,1:43 PM,67ʡF,62ʡF,84ʡ%,S,10ʡmph,0ʡmph,29.17ʡin,0.0ʡin,Light Rain
27,1:53 PM,67ʡF,63ʡF,87ʡ%,S,12ʡmph,0ʡmph,29.17ʡin,0.0ʡin,Cloudy
28,2:40 PM,68ʡF,63ʡF,84ʡ%,SSE,10ʡmph,0ʡmph,29.15ʡin,0.0ʡin,Cloudy
29,2:53 PM,68ʡF,63ʡF,84ʡ%,SSE,10ʡmph,0ʡmph,29.15ʡin,0.0ʡin,Cloudy
30,3:40 PM,69ʡF,63ʡF,81ʡ%,SSE,10ʡmph,0ʡmph,29.13ʡin,0.0ʡin,Cloudy
31,3:53 PM,70ʡF,63ʡF,78ʡ%,SSE,14ʡmph,0ʡmph,29.13ʡin,0.0ʡin,Cloudy
32,4:34 PM,71ʡF,63ʡF,75ʡ%,SSE,15ʡmph,0ʡmph,29.12ʡin,0.0ʡin,Cloudy
33,4:53 PM,70ʡF,63ʡF,78ʡ%,SSE,9ʡmph,0ʡmph,29.12ʡin,0.0ʡin,Cloudy
34,5:53 PM,69ʡF,63ʡF,81ʡ%,SSE,13ʡmph,0ʡmph,29.12ʡin,0.0ʡin,Mostly Cloudy
35,6:35 PM,68ʡF,63ʡF,84ʡ%,SSE,12ʡmph,0ʡmph,29.13ʡin,0.0ʡin,Cloudy
36,6:53 PM,68ʡF,63ʡF,84ʡ%,SSE,9ʡmph,0ʡmph,29.14ʡin,0.0ʡin,Cloudy
37,7:53 PM,67ʡF,63ʡF,87ʡ%,S,8ʡmph,0ʡmph,29.14ʡin,0.0ʡin,Mostly Cloudy
38,8:51 PM,68ʡF,64ʡF,88ʡ%,S,8ʡmph,0ʡmph,29.17ʡin,0.0ʡin,Cloudy
39,8:53 PM,68ʡF,64ʡF,87ʡ%,SSW,8ʡmph,0ʡmph,29.18ʡin,0.0ʡin,Cloudy
40,9:53 PM,67ʡF,65ʡF,93ʡ%,SSW,3ʡmph,0ʡmph,29.21ʡin,0.0ʡin,Cloudy
41,10:53 PM,67ʡF,65ʡF,93ʡ%,SW,3ʡmph,0ʡmph,29.23ʡin,0.0ʡin,Cloudy
42,,,,,,,,,,
43,,,,,,,,,,
44,,,,,,,,,,
45,,,,,,,,,,
46,,,,,,,,,,
47,,,,,,,,,,
48,,,,,,,,,,
49,,,,,,,,,,
50,,,,,,,,,,
51,,,,,,,,,,
