,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,12:53 AM,37ʡF,33ʡF,86ʡ%,CALM,0ʡmph,0ʡmph,29.51ʡin,0.0ʡin,Fair
1,1:53 AM,37ʡF,33ʡF,86ʡ%,CALM,0ʡmph,0ʡmph,29.50ʡin,0.0ʡin,Partly Cloudy
2,2:53 AM,36ʡF,33ʡF,89ʡ%,CALM,0ʡmph,0ʡmph,29.48ʡin,0.0ʡin,Partly Cloudy
3,3:53 AM,36ʡF,33ʡF,89ʡ%,CALM,0ʡmph,0ʡmph,29.49ʡin,0.0ʡin,Partly Cloudy
4,4:53 AM,35ʡF,34ʡF,96ʡ%,CALM,0ʡmph,0ʡmph,29.48ʡin,0.0ʡin,Partly Cloudy
5,5:53 AM,37ʡF,35ʡF,93ʡ%,CALM,0ʡmph,0ʡmph,29.48ʡin,0.0ʡin,Fair
6,6:53 AM,37ʡF,35ʡF,93ʡ%,CALM,0ʡmph,0ʡmph,29.49ʡin,0.0ʡin,Partly Cloudy
7,7:53 AM,37ʡF,35ʡF,93ʡ%,CALM,0ʡmph,0ʡmph,29.52ʡin,0.0ʡin,Mostly Cloudy
8,8:53 AM,46ʡF,40ʡF,79ʡ%,CALM,0ʡmph,0ʡmph,29.52ʡin,0.0ʡin,Mostly Cloudy
9,9:53 AM,52ʡF,44ʡF,74ʡ%,CALM,0ʡmph,0ʡmph,29.53ʡin,0.0ʡin,Mostly Cloudy
10,10:53 AM,60ʡF,49ʡF,67ʡ%,VAR,3ʡmph,0ʡmph,29.52ʡin,0.0ʡin,Mostly Cloudy
11,11:53 AM,66ʡF,52ʡF,60ʡ%,SSE,13ʡmph,0ʡmph,29.46ʡin,0.0ʡin,Mostly Cloudy
12,12:53 PM,68ʡF,53ʡF,59ʡ%,S,14ʡmph,23ʡmph,29.42ʡin,0.0ʡin,Mostly Cloudy
13,1:53 PM,70ʡF,54ʡF,57ʡ%,SSE,15ʡmph,0ʡmph,29.37ʡin,0.0ʡin,Mostly Cloudy
14,2:53 PM,70ʡF,53ʡF,55ʡ%,S,12ʡmph,0ʡmph,29.34ʡin,0.0ʡin,Mostly Cloudy
15,3:53 PM,69ʡF,53ʡF,57ʡ%,SSE,18ʡmph,0ʡmph,29.31ʡin,0.0ʡin,Mostly Cloudy
16,4:53 PM,68ʡF,54ʡF,61ʡ%,SSE,15ʡmph,0ʡmph,29.30ʡin,0.0ʡin,Cloudy
17,5:53 PM,67ʡF,54ʡF,63ʡ%,SE,13ʡmph,0ʡmph,29.29ʡin,0.0ʡin,Cloudy
18,6:53 PM,66ʡF,55ʡF,68ʡ%,SSE,14ʡmph,25ʡmph,29.28ʡin,0.0ʡin,Cloudy
19,7:53 PM,65ʡF,56ʡF,73ʡ%,SSE,15ʡmph,24ʡmph,29.28ʡin,0.0ʡin,Cloudy
20,8:50 PM,63ʡF,57ʡF,82ʡ%,S,16ʡmph,28ʡmph,29.29ʡin,0.0ʡin,Cloudy
21,8:53 PM,63ʡF,57ʡF,81ʡ%,S,14ʡmph,28ʡmph,29.29ʡin,0.0ʡin,Cloudy
22,9:53 PM,61ʡF,59ʡF,93ʡ%,SSE,12ʡmph,0ʡmph,29.26ʡin,0.0ʡin,Cloudy
23,10:53 PM,61ʡF,59ʡF,93ʡ%,SE,14ʡmph,0ʡmph,29.22ʡin,0.0ʡin,Cloudy
24,11:53 PM,61ʡF,59ʡF,93ʡ%,SSE,12ʡmph,0ʡmph,29.20ʡin,0.0ʡin,Cloudy
25,,,,,,,,,,
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
34,,,,,,,,,,
