,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,12:53 AM,66ʡF,66ʡF,100ʡ%,CALM,0ʡmph,0ʡmph,29.59ʡin,0.0ʡin,Fair
1,1:51 AM,64ʡF,64ʡF,100ʡ%,CALM,0ʡmph,0ʡmph,29.60ʡin,0.0ʡin,Fair
2,1:53 AM,65ʡF,65ʡF,100ʡ%,CALM,0ʡmph,0ʡmph,29.60ʡin,0.0ʡin,Fair
3,2:53 AM,63ʡF,63ʡF,100ʡ%,CALM,0ʡmph,0ʡmph,29.59ʡin,0.0ʡin,Fair
4,3:53 AM,62ʡF,62ʡF,100ʡ%,CALM,0ʡmph,0ʡmph,29.58ʡin,0.0ʡin,Fair
5,4:25 AM,61ʡF,61ʡF,100ʡ%,CALM,0ʡmph,0ʡmph,29.58ʡin,0.0ʡin,Fair
6,4:53 AM,60ʡF,60ʡF,100ʡ%,CALM,0ʡmph,0ʡmph,29.58ʡin,0.0ʡin,Patches of Fog
7,5:27 AM,60ʡF,60ʡF,100ʡ%,CALM,0ʡmph,0ʡmph,29.59ʡin,0.0ʡin,Patches of Fog
8,5:42 AM,60ʡF,60ʡF,100ʡ%,CALM,0ʡmph,0ʡmph,29.60ʡin,0.0ʡin,Patches of Fog
9,5:53 AM,61ʡF,61ʡF,100ʡ%,CALM,0ʡmph,0ʡmph,29.60ʡin,0.0ʡin,Patches of Fog
10,6:01 AM,61ʡF,61ʡF,100ʡ%,CALM,0ʡmph,0ʡmph,29.60ʡin,0.0ʡin,Patches of Fog
11,6:53 AM,64ʡF,64ʡF,100ʡ%,CALM,0ʡmph,0ʡmph,29.62ʡin,0.0ʡin,Patches of Fog
12,7:53 AM,67ʡF,66ʡF,97ʡ%,SSE,5ʡmph,0ʡmph,29.63ʡin,0.0ʡin,Cloudy
13,8:39 AM,68ʡF,67ʡF,96ʡ%,SSE,3ʡmph,0ʡmph,29.66ʡin,0.0ʡin,Cloudy
14,8:53 AM,69ʡF,67ʡF,93ʡ%,S,5ʡmph,0ʡmph,29.66ʡin,0.0ʡin,Cloudy
15,9:53 AM,71ʡF,66ʡF,84ʡ%,SW,3ʡmph,0ʡmph,29.66ʡin,0.0ʡin,Cloudy
16,10:53 AM,73ʡF,67ʡF,81ʡ%,SE,3ʡmph,0ʡmph,29.66ʡin,0.0ʡin,Cloudy
17,11:53 AM,75ʡF,68ʡF,79ʡ%,SSE,7ʡmph,0ʡmph,29.64ʡin,0.0ʡin,Cloudy
18,12:28 PM,75ʡF,68ʡF,79ʡ%,CALM,0ʡmph,0ʡmph,29.62ʡin,0.0ʡin,Cloudy
19,12:53 PM,75ʡF,68ʡF,79ʡ%,ENE,8ʡmph,0ʡmph,29.61ʡin,0.0ʡin,Cloudy
20,1:53 PM,74ʡF,69ʡF,85ʡ%,ENE,7ʡmph,0ʡmph,29.59ʡin,0.0ʡin,Cloudy
21,2:53 PM,76ʡF,69ʡF,79ʡ%,NE,6ʡmph,0ʡmph,29.58ʡin,0.0ʡin,Cloudy
22,3:24 PM,77ʡF,69ʡF,76ʡ%,E,3ʡmph,0ʡmph,29.56ʡin,0.0ʡin,Mostly Cloudy
23,3:53 PM,78ʡF,70ʡF,76ʡ%,VAR,3ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Mostly Cloudy
24,4:53 PM,76ʡF,69ʡF,79ʡ%,NE,6ʡmph,0ʡmph,29.57ʡin,0.0ʡin,Cloudy
25,5:53 PM,74ʡF,70ʡF,87ʡ%,CALM,0ʡmph,0ʡmph,29.57ʡin,0.0ʡin,Cloudy
26,6:53 PM,74ʡF,70ʡF,87ʡ%,NE,5ʡmph,0ʡmph,29.58ʡin,0.0ʡin,Cloudy
27,7:53 PM,72ʡF,71ʡF,97ʡ%,ENE,6ʡmph,0ʡmph,29.59ʡin,0.0ʡin,Light Rain
28,8:53 PM,72ʡF,71ʡF,97ʡ%,E,8ʡmph,0ʡmph,29.59ʡin,0.0ʡin,Light Rain
29,9:00 PM,72ʡF,71ʡF,97ʡ%,ESE,3ʡmph,0ʡmph,29.59ʡin,0.0ʡin,Light Rain
30,9:31 PM,72ʡF,71ʡF,97ʡ%,ESE,5ʡmph,0ʡmph,29.59ʡin,0.0ʡin,Cloudy
31,9:53 PM,71ʡF,71ʡF,100ʡ%,ESE,6ʡmph,0ʡmph,29.59ʡin,0.0ʡin,Mostly Cloudy
32,10:53 PM,71ʡF,70ʡF,96ʡ%,SSE,7ʡmph,0ʡmph,29.60ʡin,0.0ʡin,Mostly Cloudy
33,11:53 PM,70ʡF,69ʡF,97ʡ%,SSE,10ʡmph,0ʡmph,29.59ʡin,0.0ʡin,Partly Cloudy
34,,,,,,,,,,
35,,,,,,,,,,
36,,,,,,,,,,
37,,,,,,,,,,
38,,,,,,,,,,
39,,,,,,,,,,
40,,,,,,,,,,
41,,,,,,,,,,
42,,,,,,,,,,
43,,,,,,,,,,
