,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,12:53 AM,69ʡF,64ʡF,84ʡ%,S,10ʡmph,0ʡmph,29.42ʡin,0.0ʡin,Cloudy
1,1:36 AM,69ʡF,65ʡF,87ʡ%,S,10ʡmph,0ʡmph,29.41ʡin,0.0ʡin,Cloudy
2,1:53 AM,69ʡF,65ʡF,87ʡ%,SSE,10ʡmph,0ʡmph,29.41ʡin,0.0ʡin,Cloudy
3,2:34 AM,67ʡF,65ʡF,93ʡ%,SSE,7ʡmph,0ʡmph,29.38ʡin,0.0ʡin,Mostly Cloudy
4,2:53 AM,67ʡF,65ʡF,93ʡ%,SSE,8ʡmph,0ʡmph,29.38ʡin,0.0ʡin,Mostly Cloudy
5,3:53 AM,68ʡF,66ʡF,93ʡ%,SSE,12ʡmph,0ʡmph,29.36ʡin,0.0ʡin,Mostly Cloudy
6,4:53 AM,68ʡF,66ʡF,93ʡ%,SSE,9ʡmph,0ʡmph,29.36ʡin,0.0ʡin,Cloudy
7,4:55 AM,68ʡF,66ʡF,93ʡ%,SSE,8ʡmph,0ʡmph,29.36ʡin,0.0ʡin,Cloudy
8,5:13 AM,68ʡF,66ʡF,93ʡ%,SSE,10ʡmph,0ʡmph,29.35ʡin,0.0ʡin,Mostly Cloudy
9,5:53 AM,67ʡF,65ʡF,93ʡ%,SSE,8ʡmph,0ʡmph,29.36ʡin,0.0ʡin,Mostly Cloudy
10,6:11 AM,68ʡF,65ʡF,90ʡ%,SE,10ʡmph,0ʡmph,29.35ʡin,0.0ʡin,Fair
11,6:53 AM,67ʡF,65ʡF,93ʡ%,SSE,8ʡmph,0ʡmph,29.36ʡin,0.0ʡin,Mostly Cloudy
12,7:53 AM,69ʡF,66ʡF,90ʡ%,SSE,8ʡmph,0ʡmph,29.36ʡin,0.0ʡin,Partly Cloudy
13,8:08 AM,69ʡF,66ʡF,90ʡ%,SSE,10ʡmph,0ʡmph,29.37ʡin,0.0ʡin,Mostly Cloudy
14,8:53 AM,72ʡF,66ʡF,81ʡ%,SSE,15ʡmph,24ʡmph,29.37ʡin,0.0ʡin,Mostly Cloudy
15,9:18 AM,72ʡF,66ʡF,81ʡ%,SSE,16ʡmph,25ʡmph,29.36ʡin,0.0ʡin,Cloudy
16,9:53 AM,73ʡF,65ʡF,76ʡ%,SSE,21ʡmph,33ʡmph,29.36ʡin,0.0ʡin,Cloudy / Windy
17,10:53 AM,78ʡF,65ʡF,64ʡ%,S,24ʡmph,37ʡmph,29.34ʡin,0.0ʡin,Cloudy / Windy
18,11:53 AM,77ʡF,65ʡF,66ʡ%,S,21ʡmph,35ʡmph,29.33ʡin,0.0ʡin,Cloudy / Windy
19,12:53 PM,77ʡF,65ʡF,66ʡ%,S,21ʡmph,36ʡmph,29.30ʡin,0.0ʡin,Cloudy / Windy
20,1:53 PM,78ʡF,63ʡF,60ʡ%,S,18ʡmph,32ʡmph,29.27ʡin,0.0ʡin,Cloudy
21,2:53 PM,78ʡF,62ʡF,58ʡ%,S,18ʡmph,25ʡmph,29.26ʡin,0.0ʡin,Cloudy
22,3:53 PM,79ʡF,63ʡF,58ʡ%,S,14ʡmph,25ʡmph,29.24ʡin,0.0ʡin,Cloudy
23,4:53 PM,78ʡF,63ʡF,60ʡ%,S,17ʡmph,28ʡmph,29.23ʡin,0.0ʡin,Mostly Cloudy
24,5:53 PM,77ʡF,63ʡF,62ʡ%,SSE,14ʡmph,25ʡmph,29.22ʡin,0.0ʡin,Mostly Cloudy
25,6:53 PM,75ʡF,64ʡF,69ʡ%,S,12ʡmph,24ʡmph,29.23ʡin,0.0ʡin,Mostly Cloudy
26,7:53 PM,74ʡF,65ʡF,73ʡ%,SSE,9ʡmph,0ʡmph,29.25ʡin,0.0ʡin,Mostly Cloudy
27,8:53 PM,74ʡF,65ʡF,73ʡ%,S,10ʡmph,21ʡmph,29.30ʡin,0.0ʡin,Mostly Cloudy
28,9:53 PM,73ʡF,66ʡF,79ʡ%,S,9ʡmph,0ʡmph,29.33ʡin,0.0ʡin,Cloudy
29,10:53 PM,72ʡF,66ʡF,81ʡ%,S,8ʡmph,0ʡmph,29.33ʡin,0.0ʡin,Cloudy
30,11:53 PM,71ʡF,66ʡF,84ʡ%,NNW,3ʡmph,0ʡmph,29.37ʡin,0.0ʡin,Cloudy
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
34,,,,,,,,,,
35,,,,,,,,,,
36,,,,,,,,,,
37,,,,,,,,,,
38,,,,,,,,,,
39,,,,,,,,,,
40,,,,,,,,,,
