,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,12:53 AM,56ʡF,56ʡF,100ʡ%,SSW,7ʡmph,0ʡmph,29.53ʡin,0.0ʡin,Fair
1,1:24 AM,57ʡF,57ʡF,100ʡ%,SW,7ʡmph,0ʡmph,29.52ʡin,0.0ʡin,Fair
2,1:32 AM,58ʡF,57ʡF,97ʡ%,SSW,6ʡmph,0ʡmph,29.52ʡin,0.0ʡin,Mostly Cloudy
3,1:53 AM,59ʡF,59ʡF,100ʡ%,SW,8ʡmph,0ʡmph,29.52ʡin,0.0ʡin,Mostly Cloudy
4,2:53 AM,60ʡF,60ʡF,100ʡ%,S,8ʡmph,0ʡmph,29.51ʡin,0.0ʡin,Cloudy
5,3:53 AM,60ʡF,60ʡF,100ʡ%,SSW,7ʡmph,0ʡmph,29.51ʡin,0.0ʡin,Cloudy
6,4:08 AM,61ʡF,61ʡF,100ʡ%,SSW,7ʡmph,0ʡmph,29.50ʡin,0.0ʡin,Cloudy
7,4:53 AM,61ʡF,61ʡF,100ʡ%,SSW,7ʡmph,0ʡmph,29.49ʡin,0.0ʡin,Cloudy
8,5:53 AM,61ʡF,60ʡF,97ʡ%,S,7ʡmph,0ʡmph,0.00ʡin,0.0ʡin,Cloudy
9,6:53 AM,60ʡF,59ʡF,96ʡ%,S,6ʡmph,0ʡmph,0.00ʡin,0.0ʡin,Mostly Cloudy
10,7:53 AM,57ʡF,57ʡF,100ʡ%,S,5ʡmph,0ʡmph,0.00ʡin,0.0ʡin,Fair
11,8:53 AM,61ʡF,59ʡF,93ʡ%,S,8ʡmph,0ʡmph,29.50ʡin,0.0ʡin,Fair
12,9:53 AM,64ʡF,58ʡF,80ʡ%,S,9ʡmph,0ʡmph,29.51ʡin,0.0ʡin,Fair
13,10:53 AM,69ʡF,58ʡF,68ʡ%,SSW,12ʡmph,0ʡmph,29.50ʡin,0.0ʡin,Fair
14,11:53 AM,74ʡF,57ʡF,55ʡ%,SW,13ʡmph,20ʡmph,29.48ʡin,0.0ʡin,Fair
15,12:53 PM,78ʡF,57ʡF,48ʡ%,SW,13ʡmph,0ʡmph,29.43ʡin,0.0ʡin,Fair
16,1:53 PM,80ʡF,56ʡF,43ʡ%,SSW,15ʡmph,21ʡmph,29.38ʡin,0.0ʡin,Fair
17,2:53 PM,81ʡF,56ʡF,42ʡ%,S,14ʡmph,21ʡmph,29.36ʡin,0.0ʡin,Fair
18,3:53 PM,80ʡF,56ʡF,43ʡ%,S,13ʡmph,24ʡmph,29.35ʡin,0.0ʡin,Fair
19,4:53 PM,77ʡF,59ʡF,54ʡ%,S,15ʡmph,29ʡmph,29.35ʡin,0.0ʡin,Fair
20,5:53 PM,72ʡF,59ʡF,64ʡ%,S,14ʡmph,0ʡmph,29.36ʡin,0.0ʡin,Fair
21,6:53 PM,69ʡF,59ʡF,70ʡ%,SSW,12ʡmph,0ʡmph,29.38ʡin,0.0ʡin,Fair
22,7:53 PM,67ʡF,59ʡF,76ʡ%,SSW,14ʡmph,21ʡmph,29.38ʡin,0.0ʡin,Fair
23,8:53 PM,65ʡF,59ʡF,81ʡ%,SSW,12ʡmph,0ʡmph,29.38ʡin,0.0ʡin,Fair
24,9:53 PM,63ʡF,58ʡF,84ʡ%,SSW,9ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Fair
25,10:53 PM,61ʡF,57ʡF,87ʡ%,SSW,9ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Fair
26,11:53 PM,60ʡF,57ʡF,90ʡ%,SSW,9ʡmph,0ʡmph,29.38ʡin,0.0ʡin,Fair
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
34,,,,,,,,,,
35,,,,,,,,,,
36,,,,,,,,,,
