,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,11:53 PM,80ʡF,71ʡF,74ʡ%,S,8ʡmph,0ʡmph,29.34ʡin,0.0ʡin,Fair
1,12:53 AM,77ʡF,72ʡF,84ʡ%,S,7ʡmph,0ʡmph,29.34ʡin,0.0ʡin,Fair
2,1:53 AM,77ʡF,73ʡF,88ʡ%,S,7ʡmph,0ʡmph,29.36ʡin,0.0ʡin,Fair
3,2:53 AM,76ʡF,73ʡF,91ʡ%,S,5ʡmph,0ʡmph,29.37ʡin,0.0ʡin,Fair
4,3:53 AM,75ʡF,73ʡF,94ʡ%,S,6ʡmph,0ʡmph,29.36ʡin,0.0ʡin,Fair
5,4:20 AM,75ʡF,73ʡF,94ʡ%,S,10ʡmph,0ʡmph,29.35ʡin,0.0ʡin,Mostly Cloudy
6,4:33 AM,75ʡF,73ʡF,94ʡ%,SSW,8ʡmph,0ʡmph,29.35ʡin,0.0ʡin,Partly Cloudy
7,4:53 AM,75ʡF,73ʡF,94ʡ%,SSW,10ʡmph,0ʡmph,29.35ʡin,0.0ʡin,Partly Cloudy
8,5:12 AM,76ʡF,73ʡF,91ʡ%,SSW,9ʡmph,0ʡmph,29.35ʡin,0.0ʡin,Mostly Cloudy
9,5:53 AM,76ʡF,73ʡF,91ʡ%,SSW,8ʡmph,0ʡmph,29.35ʡin,0.0ʡin,Mostly Cloudy
10,6:53 AM,78ʡF,73ʡF,84ʡ%,SSW,16ʡmph,24ʡmph,29.35ʡin,0.0ʡin,Mostly Cloudy
11,7:53 AM,81ʡF,72ʡF,74ʡ%,SSW,13ʡmph,23ʡmph,29.36ʡin,0.0ʡin,Partly Cloudy
12,8:53 AM,85ʡF,72ʡF,65ʡ%,SSW,14ʡmph,0ʡmph,29.37ʡin,0.0ʡin,Fair
13,9:53 AM,89ʡF,71ʡF,55ʡ%,SSW,8ʡmph,0ʡmph,29.37ʡin,0.0ʡin,Fair
14,10:53 AM,92ʡF,70ʡF,48ʡ%,S,10ʡmph,0ʡmph,29.36ʡin,0.0ʡin,Fair
15,11:53 AM,93ʡF,69ʡF,45ʡ%,SSW,15ʡmph,20ʡmph,29.33ʡin,0.0ʡin,Fair
16,12:53 PM,97ʡF,68ʡF,39ʡ%,S,13ʡmph,0ʡmph,29.29ʡin,0.0ʡin,Fair
17,1:53 PM,98ʡF,66ʡF,35ʡ%,SW,14ʡmph,21ʡmph,29.28ʡin,0.0ʡin,Fair
18,2:53 PM,99ʡF,64ʡF,32ʡ%,SSW,8ʡmph,23ʡmph,29.25ʡin,0.0ʡin,Fair
19,3:53 PM,100ʡF,62ʡF,29ʡ%,SSW,9ʡmph,0ʡmph,29.23ʡin,0.0ʡin,Fair
20,4:53 PM,99ʡF,60ʡF,28ʡ%,SSW,13ʡmph,0ʡmph,29.22ʡin,0.0ʡin,Fair
21,5:53 PM,98ʡF,59ʡF,27ʡ%,SSW,9ʡmph,0ʡmph,29.21ʡin,0.0ʡin,Fair
22,6:53 PM,94ʡF,62ʡF,35ʡ%,S,6ʡmph,0ʡmph,29.22ʡin,0.0ʡin,Fair
23,7:53 PM,85ʡF,66ʡF,53ʡ%,CALM,0ʡmph,0ʡmph,29.23ʡin,0.0ʡin,Fair
24,8:53 PM,80ʡF,65ʡF,60ʡ%,SSE,6ʡmph,0ʡmph,29.25ʡin,0.0ʡin,Fair
25,9:53 PM,86ʡF,71ʡF,61ʡ%,S,13ʡmph,0ʡmph,29.27ʡin,0.0ʡin,Fair
26,10:53 PM,84ʡF,71ʡF,65ʡ%,S,9ʡmph,0ʡmph,29.29ʡin,0.0ʡin,Fair
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
34,,,,,,,,,,
35,,,,,,,,,,
36,,,,,,,,,,
