,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,12:53 AM,36ʡF,33ʡF,89ʡ%,CALM,0ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Fair
1,1:53 AM,32ʡF,30ʡF,92ʡ%,CALM,0ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Fair
2,2:53 AM,39ʡF,33ʡF,79ʡ%,CALM,0ʡmph,0ʡmph,29.38ʡin,0.0ʡin,Fair
3,3:53 AM,38ʡF,33ʡF,83ʡ%,CALM,0ʡmph,0ʡmph,29.37ʡin,0.0ʡin,Fair
4,4:53 AM,37ʡF,33ʡF,86ʡ%,CALM,0ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Fair
5,5:53 AM,36ʡF,32ʡF,86ʡ%,CALM,0ʡmph,0ʡmph,29.41ʡin,0.0ʡin,Fair
6,6:53 AM,36ʡF,32ʡF,86ʡ%,CALM,0ʡmph,0ʡmph,29.42ʡin,0.0ʡin,Fair
7,7:53 AM,43ʡF,34ʡF,71ʡ%,CALM,0ʡmph,0ʡmph,29.42ʡin,0.0ʡin,Fair
8,8:53 AM,47ʡF,40ʡF,77ʡ%,SSE,3ʡmph,0ʡmph,29.43ʡin,0.0ʡin,Fair
9,9:53 AM,54ʡF,42ʡF,64ʡ%,SSE,7ʡmph,0ʡmph,29.43ʡin,0.0ʡin,Fair
10,10:53 AM,59ʡF,43ʡF,55ʡ%,ESE,8ʡmph,0ʡmph,29.42ʡin,0.0ʡin,Fair
11,11:53 AM,64ʡF,42ʡF,45ʡ%,VAR,3ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Fair
12,12:53 PM,67ʡF,40ʡF,37ʡ%,S,7ʡmph,16ʡmph,29.35ʡin,0.0ʡin,Fair
13,1:53 PM,69ʡF,41ʡF,36ʡ%,S,7ʡmph,0ʡmph,29.31ʡin,0.0ʡin,Fair
14,2:53 PM,71ʡF,42ʡF,35ʡ%,SSE,12ʡmph,0ʡmph,29.28ʡin,0.0ʡin,Fair
15,3:53 PM,72ʡF,44ʡF,37ʡ%,S,14ʡmph,21ʡmph,29.27ʡin,0.0ʡin,Fair
16,4:53 PM,72ʡF,46ʡF,40ʡ%,SSE,13ʡmph,0ʡmph,29.26ʡin,0.0ʡin,Fair
17,5:53 PM,71ʡF,47ʡF,42ʡ%,SSE,14ʡmph,0ʡmph,29.25ʡin,0.0ʡin,Fair
18,6:53 PM,68ʡF,49ʡF,50ʡ%,SSE,7ʡmph,0ʡmph,29.26ʡin,0.0ʡin,Partly Cloudy
19,7:53 PM,66ʡF,50ʡF,56ʡ%,SE,7ʡmph,0ʡmph,29.28ʡin,0.0ʡin,Cloudy
20,8:53 PM,65ʡF,51ʡF,61ʡ%,SE,7ʡmph,0ʡmph,29.30ʡin,0.0ʡin,Cloudy
21,9:53 PM,65ʡF,53ʡF,65ʡ%,SSE,8ʡmph,0ʡmph,29.32ʡin,0.0ʡin,Cloudy
22,10:53 PM,63ʡF,53ʡF,70ʡ%,S,6ʡmph,0ʡmph,29.34ʡin,0.0ʡin,Cloudy
23,11:53 PM,61ʡF,53ʡF,75ʡ%,SSE,5ʡmph,0ʡmph,29.32ʡin,0.0ʡin,Mostly Cloudy
24,,,,,,,,,,
25,,,,,,,,,,
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
