,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,11:53 PM,58ʡF,50ʡF,75ʡ%,W,3ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Partly Cloudy
1,12:53 AM,53ʡF,48ʡF,83ʡ%,CALM,0ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Fair
2,1:53 AM,55ʡF,50ʡF,83ʡ%,WSW,3ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Partly Cloudy
3,2:53 AM,55ʡF,50ʡF,83ʡ%,CALM,0ʡmph,0ʡmph,29.54ʡin,0.0ʡin,Partly Cloudy
4,3:53 AM,53ʡF,49ʡF,86ʡ%,CALM,0ʡmph,0ʡmph,29.54ʡin,0.0ʡin,Fair
5,4:53 AM,52ʡF,49ʡF,89ʡ%,CALM,0ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Fair
6,5:53 AM,52ʡF,49ʡF,89ʡ%,VAR,3ʡmph,0ʡmph,29.57ʡin,0.0ʡin,Partly Cloudy
7,6:53 AM,55ʡF,50ʡF,83ʡ%,CALM,0ʡmph,0ʡmph,29.57ʡin,0.0ʡin,Mostly Cloudy
8,7:53 AM,64ʡF,51ʡF,63ʡ%,CALM,0ʡmph,0ʡmph,29.59ʡin,0.0ʡin,Partly Cloudy
9,8:53 AM,71ʡF,48ʡF,44ʡ%,ENE,5ʡmph,0ʡmph,29.60ʡin,0.0ʡin,Partly Cloudy
10,9:53 AM,76ʡF,49ʡF,38ʡ%,VAR,5ʡmph,0ʡmph,29.60ʡin,0.0ʡin,Partly Cloudy
11,10:53 AM,80ʡF,47ʡF,31ʡ%,ESE,3ʡmph,0ʡmph,29.59ʡin,0.0ʡin,Partly Cloudy
12,11:53 AM,83ʡF,44ʡF,25ʡ%,,0ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Partly Cloudy
13,12:53 PM,83ʡF,42ʡF,24ʡ%,NNE,3ʡmph,0ʡmph,29.54ʡin,0.0ʡin,Partly Cloudy
14,1:53 PM,85ʡF,43ʡF,23ʡ%,W,3ʡmph,0ʡmph,29.50ʡin,0.0ʡin,Partly Cloudy
15,2:53 PM,86ʡF,42ʡF,21ʡ%,VAR,3ʡmph,0ʡmph,29.48ʡin,0.0ʡin,Partly Cloudy
16,3:53 PM,86ʡF,41ʡF,20ʡ%,SE,3ʡmph,0ʡmph,29.47ʡin,0.0ʡin,Fair
17,4:53 PM,85ʡF,42ʡF,22ʡ%,SE,5ʡmph,0ʡmph,29.48ʡin,0.0ʡin,Mostly Cloudy
18,5:53 PM,79ʡF,43ʡF,28ʡ%,S,6ʡmph,0ʡmph,29.48ʡin,0.0ʡin,Fair
19,6:53 PM,71ʡF,45ʡF,39ʡ%,CALM,0ʡmph,0ʡmph,29.49ʡin,0.0ʡin,Mostly Cloudy
20,7:53 PM,67ʡF,47ʡF,49ʡ%,CALM,0ʡmph,0ʡmph,29.50ʡin,0.0ʡin,Mostly Cloudy
21,8:53 PM,64ʡF,48ʡF,56ʡ%,CALM,0ʡmph,0ʡmph,29.51ʡin,0.0ʡin,Mostly Cloudy
22,9:53 PM,63ʡF,51ʡF,65ʡ%,CALM,0ʡmph,0ʡmph,29.51ʡin,0.0ʡin,Mostly Cloudy
23,10:53 PM,64ʡF,48ʡF,56ʡ%,SW,3ʡmph,0ʡmph,29.52ʡin,0.0ʡin,Mostly Cloudy
24,,,,,,,,,,
25,,,,,,,,,,
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
