,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,11:53 PM,75ʡF,70ʡF,84ʡ%,S,16ʡmph,26ʡmph,29.26ʡin,0.0ʡin,Cloudy
1,12:53 AM,75ʡF,70ʡF,84ʡ%,S,14ʡmph,22ʡmph,29.25ʡin,0.0ʡin,Mostly Cloudy
2,1:53 AM,75ʡF,70ʡF,84ʡ%,S,15ʡmph,26ʡmph,29.24ʡin,0.0ʡin,Cloudy
3,2:01 AM,75ʡF,70ʡF,84ʡ%,S,17ʡmph,23ʡmph,29.24ʡin,0.0ʡin,Cloudy
4,2:28 AM,73ʡF,71ʡF,93ʡ%,S,10ʡmph,0ʡmph,29.22ʡin,0.0ʡin,Rain
5,2:53 AM,73ʡF,71ʡF,93ʡ%,S,14ʡmph,0ʡmph,29.21ʡin,0.1ʡin,Light Rain
6,3:10 AM,73ʡF,71ʡF,93ʡ%,S,12ʡmph,0ʡmph,29.21ʡin,0.0ʡin,Cloudy
7,3:53 AM,72ʡF,70ʡF,93ʡ%,S,16ʡmph,23ʡmph,29.20ʡin,0.0ʡin,Mostly Cloudy
8,4:53 AM,72ʡF,69ʡF,91ʡ%,S,10ʡmph,0ʡmph,29.21ʡin,0.0ʡin,Mostly Cloudy
9,5:39 AM,73ʡF,69ʡF,87ʡ%,SSE,13ʡmph,0ʡmph,29.20ʡin,0.0ʡin,Cloudy
10,5:53 AM,73ʡF,69ʡF,87ʡ%,SSE,9ʡmph,0ʡmph,29.20ʡin,0.0ʡin,Cloudy
11,6:53 AM,73ʡF,69ʡF,87ʡ%,S,13ʡmph,0ʡmph,29.21ʡin,0.0ʡin,Cloudy
12,7:53 AM,74ʡF,69ʡF,85ʡ%,S,13ʡmph,0ʡmph,29.21ʡin,0.0ʡin,Cloudy
13,8:53 AM,73ʡF,70ʡF,90ʡ%,SSE,12ʡmph,28ʡmph,29.23ʡin,0.0ʡin,Light Rain
14,9:53 AM,73ʡF,71ʡF,93ʡ%,SSE,12ʡmph,0ʡmph,29.23ʡin,0.0ʡin,Cloudy
15,10:53 AM,75ʡF,71ʡF,87ʡ%,S,17ʡmph,23ʡmph,29.21ʡin,0.0ʡin,Cloudy
16,11:29 AM,78ʡF,72ʡF,81ʡ%,S,15ʡmph,25ʡmph,29.19ʡin,0.0ʡin,Cloudy
17,11:53 AM,80ʡF,72ʡF,76ʡ%,S,17ʡmph,29ʡmph,29.19ʡin,0.0ʡin,Cloudy
18,12:53 PM,81ʡF,70ʡF,69ʡ%,S,22ʡmph,31ʡmph,29.16ʡin,0.0ʡin,Cloudy / Windy
19,1:17 PM,83ʡF,70ʡF,65ʡ%,S,18ʡmph,32ʡmph,29.13ʡin,0.0ʡin,Mostly Cloudy
20,1:53 PM,84ʡF,71ʡF,65ʡ%,S,18ʡmph,30ʡmph,29.11ʡin,0.0ʡin,Mostly Cloudy
21,2:53 PM,86ʡF,70ʡF,59ʡ%,S,13ʡmph,26ʡmph,29.10ʡin,0.0ʡin,Mostly Cloudy
22,3:53 PM,85ʡF,69ʡF,59ʡ%,S,15ʡmph,23ʡmph,29.09ʡin,0.0ʡin,Mostly Cloudy
23,4:53 PM,83ʡF,72ʡF,69ʡ%,SSE,13ʡmph,0ʡmph,29.09ʡin,0.0ʡin,Mostly Cloudy
24,5:53 PM,80ʡF,71ʡF,74ʡ%,SSE,18ʡmph,0ʡmph,29.09ʡin,0.0ʡin,Partly Cloudy
25,6:39 PM,79ʡF,71ʡF,77ʡ%,SSE,16ʡmph,25ʡmph,29.11ʡin,0.0ʡin,Mostly Cloudy
26,6:53 PM,79ʡF,71ʡF,77ʡ%,SSE,17ʡmph,30ʡmph,29.10ʡin,0.0ʡin,Mostly Cloudy
27,7:23 PM,78ʡF,71ʡF,79ʡ%,S,16ʡmph,26ʡmph,29.11ʡin,0.0ʡin,Partly Cloudy
28,7:39 PM,77ʡF,71ʡF,82ʡ%,S,17ʡmph,0ʡmph,29.11ʡin,0.0ʡin,Mostly Cloudy
29,7:53 PM,77ʡF,71ʡF,82ʡ%,S,23ʡmph,33ʡmph,29.08ʡin,0.0ʡin,Partly Cloudy / Windy
30,8:31 PM,77ʡF,72ʡF,84ʡ%,W,24ʡmph,46ʡmph,29.18ʡin,0.0ʡin,Mostly Cloudy / Windy
31,8:39 PM,66ʡF,59ʡF,78ʡ%,NW,17ʡmph,46ʡmph,29.23ʡin,0.0ʡin,Light Rain
32,8:53 PM,61ʡF,58ʡF,90ʡ%,WNW,14ʡmph,51ʡmph,29.26ʡin,0.1ʡin,Rain
33,9:02 PM,60ʡF,59ʡF,96ʡ%,NW,10ʡmph,21ʡmph,29.28ʡin,0.1ʡin,T-Storm
34,9:30 PM,61ʡF,59ʡF,93ʡ%,CALM,0ʡmph,0ʡmph,29.28ʡin,0.3ʡin,Thunder
35,9:53 PM,61ʡF,60ʡF,97ʡ%,CALM,0ʡmph,0ʡmph,29.29ʡin,0.3ʡin,Light Rain
36,10:53 PM,63ʡF,61ʡF,93ʡ%,NNW,3ʡmph,0ʡmph,29.27ʡin,0.0ʡin,Cloudy
37,,,,,,,,,,
38,,,,,,,,,,
39,,,,,,,,,,
40,,,,,,,,,,
41,,,,,,,,,,
42,,,,,,,,,,
43,,,,,,,,,,
44,,,,,,,,,,
45,,,,,,,,,,
46,,,,,,,,,,
