,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,11:53 PM,73ʡF,69ʡF,87ʡ%,S,6ʡmph,0ʡmph,29.38ʡin,0.0ʡin,Mostly Cloudy
1,12:02 AM,72ʡF,69ʡF,91ʡ%,S,5ʡmph,0ʡmph,29.38ʡin,0.0ʡin,Mostly Cloudy
2,12:53 AM,73ʡF,69ʡF,87ʡ%,S,6ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Cloudy
3,1:53 AM,72ʡF,69ʡF,91ʡ%,S,6ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Mostly Cloudy
4,2:36 AM,72ʡF,70ʡF,93ʡ%,SSE,3ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Cloudy
5,2:53 AM,72ʡF,70ʡF,93ʡ%,SSE,5ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Cloudy
6,3:53 AM,71ʡF,69ʡF,93ʡ%,S,5ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Mostly Cloudy
7,4:35 AM,70ʡF,69ʡF,97ʡ%,S,5ʡmph,0ʡmph,29.40ʡin,0.0ʡin,Mostly Cloudy
8,4:53 AM,69ʡF,68ʡF,96ʡ%,S,5ʡmph,0ʡmph,29.40ʡin,0.0ʡin,Partly Cloudy
9,4:57 AM,69ʡF,68ʡF,96ʡ%,S,3ʡmph,0ʡmph,29.40ʡin,0.0ʡin,Mostly Cloudy
10,5:53 AM,69ʡF,68ʡF,96ʡ%,S,3ʡmph,0ʡmph,29.42ʡin,0.0ʡin,Cloudy
11,6:38 AM,70ʡF,70ʡF,100ʡ%,S,6ʡmph,0ʡmph,29.43ʡin,0.0ʡin,Cloudy
12,6:53 AM,71ʡF,70ʡF,96ʡ%,S,5ʡmph,0ʡmph,29.43ʡin,0.0ʡin,Cloudy
13,7:44 AM,72ʡF,71ʡF,97ʡ%,S,7ʡmph,0ʡmph,29.45ʡin,0.0ʡin,Cloudy
14,7:53 AM,73ʡF,71ʡF,93ʡ%,S,8ʡmph,0ʡmph,29.45ʡin,0.0ʡin,Cloudy
15,8:43 AM,77ʡF,72ʡF,84ʡ%,S,9ʡmph,0ʡmph,29.46ʡin,0.0ʡin,Cloudy
16,8:53 AM,77ʡF,72ʡF,84ʡ%,S,13ʡmph,0ʡmph,29.46ʡin,0.0ʡin,Cloudy
17,9:30 AM,80ʡF,71ʡF,74ʡ%,SSW,14ʡmph,25ʡmph,29.46ʡin,0.0ʡin,Cloudy
18,9:53 AM,82ʡF,71ʡF,69ʡ%,S,13ʡmph,23ʡmph,29.46ʡin,0.0ʡin,Cloudy
19,10:53 AM,83ʡF,68ʡF,60ʡ%,SSW,15ʡmph,23ʡmph,29.44ʡin,0.0ʡin,Cloudy
20,11:53 AM,87ʡF,68ʡF,53ʡ%,S,9ʡmph,18ʡmph,29.42ʡin,0.0ʡin,Cloudy
21,12:53 PM,90ʡF,65ʡF,43ʡ%,S,14ʡmph,20ʡmph,29.39ʡin,0.0ʡin,Mostly Cloudy
22,1:53 PM,91ʡF,64ʡF,41ʡ%,S,14ʡmph,30ʡmph,29.36ʡin,0.0ʡin,Mostly Cloudy
23,2:53 PM,91ʡF,63ʡF,39ʡ%,SSE,12ʡmph,22ʡmph,29.34ʡin,0.0ʡin,Mostly Cloudy
24,3:53 PM,93ʡF,62ʡF,36ʡ%,SSW,14ʡmph,0ʡmph,29.33ʡin,0.0ʡin,Mostly Cloudy
25,4:53 PM,91ʡF,61ʡF,36ʡ%,SSE,15ʡmph,21ʡmph,29.33ʡin,0.0ʡin,Mostly Cloudy
26,5:53 PM,87ʡF,60ʡF,40ʡ%,SSE,7ʡmph,0ʡmph,29.34ʡin,0.0ʡin,Mostly Cloudy
27,6:53 PM,84ʡF,62ʡF,47ʡ%,SSE,9ʡmph,0ʡmph,29.34ʡin,0.0ʡin,Partly Cloudy
28,7:53 PM,83ʡF,62ʡF,49ʡ%,SSE,10ʡmph,0ʡmph,29.37ʡin,0.0ʡin,Partly Cloudy
29,8:53 PM,81ʡF,65ʡF,58ʡ%,SSE,13ʡmph,0ʡmph,29.38ʡin,0.0ʡin,Fair
30,9:53 PM,78ʡF,68ʡF,71ʡ%,S,9ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Fair
31,10:53 PM,75ʡF,69ʡF,82ʡ%,S,9ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Fair
32,,,,,,,,,,
33,,,,,,,,,,
34,,,,,,,,,,
35,,,,,,,,,,
36,,,,,,,,,,
37,,,,,,,,,,
38,,,,,,,,,,
39,,,,,,,,,,
40,,,,,,,,,,
41,,,,,,,,,,
