,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,12:53 AM,37ʡF,17ʡF,44ʡ%,NNW,8ʡmph,0ʡmph,29.91ʡin,0.0ʡin,Fair
1,1:53 AM,30ʡF,19ʡF,64ʡ%,NW,5ʡmph,0ʡmph,29.91ʡin,0.0ʡin,Fair
2,2:53 AM,27ʡF,19ʡF,72ʡ%,CALM,0ʡmph,0ʡmph,29.90ʡin,0.0ʡin,Fair
3,3:53 AM,26ʡF,20ʡF,78ʡ%,CALM,0ʡmph,0ʡmph,29.90ʡin,0.0ʡin,Fair
4,4:53 AM,26ʡF,21ʡF,81ʡ%,SW,5ʡmph,0ʡmph,29.90ʡin,0.0ʡin,Fair
5,5:53 AM,31ʡF,19ʡF,61ʡ%,W,6ʡmph,0ʡmph,29.90ʡin,0.0ʡin,Fair
6,6:53 AM,30ʡF,20ʡF,66ʡ%,W,6ʡmph,0ʡmph,29.92ʡin,0.0ʡin,Fair
7,7:53 AM,32ʡF,20ʡF,61ʡ%,W,3ʡmph,0ʡmph,29.94ʡin,0.0ʡin,Fair
8,8:53 AM,41ʡF,19ʡF,41ʡ%,NW,5ʡmph,0ʡmph,29.95ʡin,0.0ʡin,Fair
9,9:53 AM,47ʡF,19ʡF,33ʡ%,CALM,0ʡmph,0ʡmph,29.95ʡin,0.0ʡin,Fair
10,10:53 AM,51ʡF,15ʡF,24ʡ%,CALM,0ʡmph,0ʡmph,29.94ʡin,0.0ʡin,Fair
11,11:53 AM,58ʡF,20ʡF,23ʡ%,WSW,5ʡmph,0ʡmph,29.90ʡin,0.0ʡin,Fair
12,12:53 PM,61ʡF,20ʡF,21ʡ%,NW,10ʡmph,20ʡmph,29.86ʡin,0.0ʡin,Fair
13,1:53 PM,63ʡF,23ʡF,22ʡ%,WNW,7ʡmph,0ʡmph,29.82ʡin,0.0ʡin,Fair
14,2:53 PM,64ʡF,22ʡF,20ʡ%,VAR,6ʡmph,0ʡmph,29.79ʡin,0.0ʡin,Fair
15,3:53 PM,65ʡF,22ʡF,19ʡ%,VAR,5ʡmph,0ʡmph,29.77ʡin,0.0ʡin,Fair
16,4:53 PM,64ʡF,22ʡF,20ʡ%,NNE,8ʡmph,0ʡmph,29.75ʡin,0.0ʡin,Fair
17,5:53 PM,61ʡF,25ʡF,25ʡ%,E,5ʡmph,0ʡmph,29.75ʡin,0.0ʡin,Fair
18,6:53 PM,48ʡF,27ʡF,44ʡ%,SE,5ʡmph,0ʡmph,29.76ʡin,0.0ʡin,Fair
19,7:53 PM,48ʡF,27ʡF,44ʡ%,S,7ʡmph,0ʡmph,29.78ʡin,0.0ʡin,Fair
20,8:53 PM,46ʡF,26ʡF,46ʡ%,SSW,5ʡmph,0ʡmph,29.80ʡin,0.0ʡin,Fair
21,9:53 PM,43ʡF,26ʡF,51ʡ%,SSW,5ʡmph,0ʡmph,29.80ʡin,0.0ʡin,Fair
22,10:53 PM,43ʡF,26ʡF,51ʡ%,SW,5ʡmph,0ʡmph,29.79ʡin,0.0ʡin,Fair
23,11:53 PM,42ʡF,25ʡF,51ʡ%,SSW,6ʡmph,0ʡmph,29.78ʡin,0.0ʡin,Fair
24,,,,,,,,,,
25,,,,,,,,,,
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
