,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,11:53 PM,79ʡF,71ʡF,77ʡ%,NE,6ʡmph,0ʡmph,29.38ʡin,0.0ʡin,Mostly Cloudy
1,12:53 AM,78ʡF,71ʡF,79ʡ%,NE,5ʡmph,0ʡmph,29.38ʡin,0.0ʡin,Partly Cloudy
2,1:53 AM,78ʡF,71ʡF,79ʡ%,NE,6ʡmph,0ʡmph,29.38ʡin,0.0ʡin,Cloudy
3,2:53 AM,77ʡF,71ʡF,82ʡ%,NNE,6ʡmph,0ʡmph,29.37ʡin,0.0ʡin,Partly Cloudy
4,3:53 AM,74ʡF,71ʡF,91ʡ%,N,8ʡmph,0ʡmph,29.38ʡin,0.0ʡin,Fair
5,4:53 AM,76ʡF,71ʡF,85ʡ%,N,8ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Fair
6,5:53 AM,73ʡF,70ʡF,90ʡ%,N,5ʡmph,0ʡmph,29.40ʡin,0.0ʡin,Partly Cloudy
7,6:53 AM,75ʡF,71ʡF,87ʡ%,N,5ʡmph,0ʡmph,29.42ʡin,0.0ʡin,Mostly Cloudy
8,7:53 AM,77ʡF,70ʡF,79ʡ%,NE,8ʡmph,0ʡmph,29.44ʡin,0.0ʡin,Partly Cloudy
9,8:53 AM,80ʡF,71ʡF,74ʡ%,NNE,3ʡmph,0ʡmph,29.45ʡin,0.0ʡin,Mostly Cloudy
10,9:53 AM,83ʡF,71ʡF,67ʡ%,ENE,10ʡmph,0ʡmph,29.45ʡin,0.0ʡin,Mostly Cloudy
11,10:53 AM,85ʡF,70ʡF,61ʡ%,VAR,7ʡmph,0ʡmph,29.47ʡin,0.0ʡin,Mostly Cloudy
12,11:53 AM,88ʡF,70ʡF,55ʡ%,NE,10ʡmph,17ʡmph,29.45ʡin,0.0ʡin,Mostly Cloudy
13,12:53 PM,89ʡF,70ʡF,53ʡ%,N,3ʡmph,0ʡmph,29.42ʡin,0.0ʡin,Mostly Cloudy
14,1:53 PM,92ʡF,70ʡF,48ʡ%,N,3ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Mostly Cloudy
15,2:53 PM,93ʡF,69ʡF,45ʡ%,ENE,7ʡmph,0ʡmph,29.36ʡin,0.0ʡin,Partly Cloudy
16,3:53 PM,92ʡF,68ʡF,45ʡ%,,0ʡmph,0ʡmph,29.34ʡin,0.0ʡin,Partly Cloudy
17,4:53 PM,94ʡF,68ʡF,43ʡ%,NNE,8ʡmph,0ʡmph,29.34ʡin,0.0ʡin,Partly Cloudy
18,5:53 PM,92ʡF,67ʡF,44ʡ%,NE,8ʡmph,0ʡmph,29.33ʡin,0.0ʡin,Fair
19,6:53 PM,89ʡF,68ʡF,50ʡ%,E,7ʡmph,0ʡmph,29.34ʡin,0.0ʡin,Fair
20,7:53 PM,86ʡF,68ʡF,55ʡ%,ENE,6ʡmph,0ʡmph,29.36ʡin,0.0ʡin,Fair
21,8:53 PM,85ʡF,69ʡF,59ʡ%,ENE,6ʡmph,0ʡmph,29.38ʡin,0.0ʡin,Fair
22,9:53 PM,83ʡF,69ʡF,63ʡ%,E,3ʡmph,0ʡmph,29.40ʡin,0.0ʡin,Fair
23,10:53 PM,80ʡF,70ʡF,71ʡ%,E,5ʡmph,0ʡmph,29.42ʡin,0.0ʡin,Fair
24,,,,,,,,,,
25,,,,,,,,,,
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
