,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,11:53 PM,53ʡF,49ʡF,86ʡ%,CALM,0ʡmph,0ʡmph,29.42ʡin,0.0ʡin,Fair
1,12:53 AM,51ʡF,49ʡF,92ʡ%,CALM,0ʡmph,0ʡmph,29.41ʡin,0.0ʡin,Fair
2,1:53 AM,51ʡF,49ʡF,92ʡ%,W,3ʡmph,0ʡmph,29.40ʡin,0.0ʡin,Fair
3,2:53 AM,50ʡF,48ʡF,93ʡ%,W,3ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Fair
4,3:53 AM,53ʡF,48ʡF,83ʡ%,SW,6ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Fair
5,4:53 AM,53ʡF,49ʡF,86ʡ%,WSW,5ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Fair
6,5:53 AM,49ʡF,47ʡF,93ʡ%,SW,3ʡmph,0ʡmph,29.40ʡin,0.0ʡin,Fair
7,6:35 AM,49ʡF,47ʡF,93ʡ%,SW,3ʡmph,0ʡmph,29.42ʡin,0.0ʡin,Fair
8,6:53 AM,51ʡF,48ʡF,89ʡ%,CALM,0ʡmph,0ʡmph,29.42ʡin,0.0ʡin,Fair
9,7:01 AM,52ʡF,49ʡF,89ʡ%,CALM,0ʡmph,0ʡmph,29.42ʡin,0.0ʡin,Mostly Cloudy
10,7:53 AM,60ʡF,55ʡF,83ʡ%,CALM,0ʡmph,0ʡmph,29.42ʡin,0.0ʡin,Fair
11,8:53 AM,68ʡF,59ʡF,73ʡ%,S,3ʡmph,0ʡmph,29.42ʡin,0.0ʡin,Fair
12,9:53 AM,72ʡF,61ʡF,68ʡ%,SSW,8ʡmph,0ʡmph,29.42ʡin,0.0ʡin,Fair
13,10:53 AM,76ʡF,59ʡF,56ʡ%,SSE,9ʡmph,18ʡmph,29.41ʡin,0.0ʡin,Fair
14,11:53 AM,78ʡF,58ʡF,50ʡ%,SE,10ʡmph,20ʡmph,29.39ʡin,0.0ʡin,Fair
15,12:53 PM,81ʡF,59ʡF,47ʡ%,SE,12ʡmph,21ʡmph,29.36ʡin,0.0ʡin,Fair
16,1:53 PM,83ʡF,54ʡF,37ʡ%,S,12ʡmph,0ʡmph,29.32ʡin,0.0ʡin,Fair
17,2:53 PM,84ʡF,53ʡF,34ʡ%,SSE,13ʡmph,0ʡmph,29.27ʡin,0.0ʡin,Fair
18,3:53 PM,84ʡF,55ʡF,37ʡ%,SSE,15ʡmph,24ʡmph,29.24ʡin,0.0ʡin,Fair
19,4:53 PM,83ʡF,58ʡF,42ʡ%,SSE,15ʡmph,0ʡmph,29.23ʡin,0.0ʡin,Fair
20,5:53 PM,81ʡF,58ʡF,45ʡ%,SSE,10ʡmph,21ʡmph,29.22ʡin,0.0ʡin,Fair
21,6:53 PM,76ʡF,59ʡF,56ʡ%,SSE,10ʡmph,0ʡmph,29.23ʡin,0.0ʡin,Fair
22,7:53 PM,72ʡF,59ʡF,64ʡ%,SSE,7ʡmph,0ʡmph,29.23ʡin,0.0ʡin,Fair
23,8:53 PM,67ʡF,57ʡF,70ʡ%,SSE,6ʡmph,0ʡmph,29.25ʡin,0.0ʡin,Fair
24,9:53 PM,67ʡF,58ʡF,73ʡ%,SSE,9ʡmph,0ʡmph,29.26ʡin,0.0ʡin,Fair
25,10:53 PM,66ʡF,60ʡF,81ʡ%,S,13ʡmph,0ʡmph,29.26ʡin,0.0ʡin,Fair
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
34,,,,,,,,,,
35,,,,,,,,,,
