,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,11:53 PM,73ʡF,67ʡF,81ʡ%,S,10ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Cloudy
1,12:53 AM,73ʡF,68ʡF,84ʡ%,S,10ʡmph,23ʡmph,29.39ʡin,0.0ʡin,Cloudy
2,1:53 AM,73ʡF,68ʡF,84ʡ%,SSE,10ʡmph,0ʡmph,29.38ʡin,0.0ʡin,Cloudy
3,2:53 AM,73ʡF,68ʡF,84ʡ%,S,10ʡmph,0ʡmph,29.38ʡin,0.0ʡin,Cloudy
4,3:53 AM,73ʡF,69ʡF,87ʡ%,S,9ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Cloudy
5,4:34 AM,73ʡF,69ʡF,87ʡ%,SSE,9ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Cloudy
6,4:53 AM,73ʡF,69ʡF,87ʡ%,SSE,9ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Cloudy
7,5:53 AM,73ʡF,69ʡF,87ʡ%,SSE,8ʡmph,0ʡmph,29.41ʡin,0.0ʡin,Cloudy
8,6:53 AM,73ʡF,70ʡF,90ʡ%,SSE,8ʡmph,0ʡmph,29.43ʡin,0.0ʡin,Cloudy
9,7:53 AM,74ʡF,70ʡF,87ʡ%,SSE,12ʡmph,0ʡmph,29.45ʡin,0.0ʡin,Cloudy
10,8:53 AM,75ʡF,70ʡF,84ʡ%,SSE,12ʡmph,0ʡmph,29.46ʡin,0.0ʡin,Cloudy
11,9:53 AM,77ʡF,70ʡF,79ʡ%,SSE,15ʡmph,0ʡmph,29.47ʡin,0.0ʡin,Cloudy
12,10:05 AM,77ʡF,70ʡF,79ʡ%,SSE,14ʡmph,0ʡmph,29.47ʡin,0.0ʡin,Cloudy
13,10:53 AM,78ʡF,69ʡF,74ʡ%,SSE,14ʡmph,0ʡmph,29.48ʡin,0.0ʡin,Cloudy
14,11:53 AM,79ʡF,70ʡF,74ʡ%,SSE,14ʡmph,0ʡmph,29.48ʡin,0.0ʡin,Cloudy
15,12:41 PM,78ʡF,71ʡF,79ʡ%,SSE,15ʡmph,0ʡmph,29.49ʡin,0.0ʡin,Mostly Cloudy
16,12:53 PM,77ʡF,71ʡF,82ʡ%,SSE,13ʡmph,0ʡmph,29.49ʡin,0.0ʡin,Mostly Cloudy
17,1:36 PM,80ʡF,71ʡF,74ʡ%,ESE,12ʡmph,23ʡmph,29.48ʡin,0.0ʡin,Cloudy
18,1:53 PM,80ʡF,70ʡF,71ʡ%,SSE,15ʡmph,0ʡmph,29.48ʡin,0.0ʡin,Mostly Cloudy
19,2:43 PM,78ʡF,71ʡF,79ʡ%,SE,16ʡmph,0ʡmph,29.48ʡin,0.0ʡin,Mostly Cloudy
20,2:53 PM,79ʡF,71ʡF,77ʡ%,SE,15ʡmph,0ʡmph,29.47ʡin,0.0ʡin,Mostly Cloudy
21,3:53 PM,79ʡF,70ʡF,74ʡ%,SE,20ʡmph,26ʡmph,29.47ʡin,0.0ʡin,Cloudy
22,4:53 PM,80ʡF,69ʡF,69ʡ%,SE,14ʡmph,0ʡmph,29.46ʡin,0.0ʡin,Mostly Cloudy
23,5:53 PM,80ʡF,68ʡF,67ʡ%,SE,12ʡmph,0ʡmph,29.46ʡin,0.0ʡin,Mostly Cloudy
24,6:53 PM,79ʡF,66ʡF,64ʡ%,SE,14ʡmph,0ʡmph,29.47ʡin,0.0ʡin,Mostly Cloudy
25,7:53 PM,78ʡF,66ʡF,66ʡ%,SE,13ʡmph,0ʡmph,29.49ʡin,0.0ʡin,Mostly Cloudy
26,8:53 PM,75ʡF,65ʡF,71ʡ%,SSE,10ʡmph,0ʡmph,29.52ʡin,0.0ʡin,Partly Cloudy
27,9:53 PM,73ʡF,67ʡF,81ʡ%,SSE,13ʡmph,0ʡmph,29.54ʡin,0.0ʡin,Fair
28,10:53 PM,72ʡF,68ʡF,87ʡ%,SSE,13ʡmph,0ʡmph,29.54ʡin,0.0ʡin,Partly Cloudy
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
34,,,,,,,,,,
35,,,,,,,,,,
36,,,,,,,,,,
37,,,,,,,,,,
38,,,,,,,,,,
