,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,12:53 AM,36ʡF,32ʡF,86ʡ%,CALM,0ʡmph,0ʡmph,29.51ʡin,0.0ʡin,Fair
1,1:53 AM,37ʡF,31ʡF,79ʡ%,WSW,3ʡmph,0ʡmph,29.51ʡin,0.0ʡin,Fair
2,2:53 AM,35ʡF,32ʡF,89ʡ%,CALM,0ʡmph,0ʡmph,29.50ʡin,0.0ʡin,Fair
3,3:53 AM,37ʡF,32ʡF,82ʡ%,SW,3ʡmph,0ʡmph,29.50ʡin,0.0ʡin,Fair
4,4:53 AM,31ʡF,28ʡF,89ʡ%,CALM,0ʡmph,0ʡmph,29.52ʡin,0.0ʡin,Partly Cloudy
5,5:53 AM,38ʡF,32ʡF,79ʡ%,CALM,0ʡmph,0ʡmph,29.53ʡin,0.0ʡin,Partly Cloudy
6,6:53 AM,39ʡF,33ʡF,79ʡ%,CALM,0ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Mostly Cloudy
7,7:53 AM,39ʡF,33ʡF,79ʡ%,CALM,0ʡmph,0ʡmph,29.56ʡin,0.0ʡin,Partly Cloudy
8,8:53 AM,47ʡF,37ʡF,68ʡ%,CALM,0ʡmph,0ʡmph,29.58ʡin,0.0ʡin,Partly Cloudy
9,9:53 AM,55ʡF,37ʡF,51ʡ%,CALM,0ʡmph,0ʡmph,29.58ʡin,0.0ʡin,Partly Cloudy
10,10:53 AM,64ʡF,37ʡF,37ʡ%,WSW,7ʡmph,0ʡmph,29.57ʡin,0.0ʡin,Fair
11,11:53 AM,68ʡF,38ʡF,33ʡ%,S,3ʡmph,0ʡmph,29.56ʡin,0.0ʡin,Fair
12,12:53 PM,71ʡF,35ʡF,27ʡ%,SSW,6ʡmph,0ʡmph,29.53ʡin,0.0ʡin,Fair
13,1:53 PM,71ʡF,32ʡF,24ʡ%,VAR,5ʡmph,0ʡmph,29.49ʡin,0.0ʡin,Fair
14,2:53 PM,72ʡF,32ʡF,23ʡ%,VAR,3ʡmph,0ʡmph,29.47ʡin,0.0ʡin,Fair
15,3:53 PM,72ʡF,30ʡF,21ʡ%,S,6ʡmph,0ʡmph,29.45ʡin,0.0ʡin,Fair
16,4:53 PM,71ʡF,31ʡF,23ʡ%,SE,7ʡmph,0ʡmph,29.45ʡin,0.0ʡin,Fair
17,5:53 PM,67ʡF,31ʡF,26ʡ%,SSE,7ʡmph,0ʡmph,29.45ʡin,0.0ʡin,Fair
18,6:53 PM,56ʡF,34ʡF,44ʡ%,S,6ʡmph,0ʡmph,29.45ʡin,0.0ʡin,Fair
19,7:53 PM,53ʡF,33ʡF,47ʡ%,SSW,5ʡmph,0ʡmph,29.47ʡin,0.0ʡin,Fair
20,8:53 PM,50ʡF,33ʡF,52ʡ%,SSW,7ʡmph,0ʡmph,29.47ʡin,0.0ʡin,Fair
21,9:53 PM,49ʡF,34ʡF,56ʡ%,SSW,8ʡmph,0ʡmph,29.47ʡin,0.0ʡin,Fair
22,10:53 PM,50ʡF,33ʡF,52ʡ%,SSW,6ʡmph,0ʡmph,29.46ʡin,0.0ʡin,Fair
23,11:53 PM,49ʡF,33ʡF,54ʡ%,SSW,7ʡmph,0ʡmph,29.46ʡin,0.0ʡin,Fair
24,,,,,,,,,,
25,,,,,,,,,,
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
