,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,12:53 AM,45ʡF,41ʡF,86ʡ%,WSW,5ʡmph,0ʡmph,29.41ʡin,0.0ʡin,Fair
1,1:53 AM,43ʡF,39ʡF,86ʡ%,WSW,3ʡmph,0ʡmph,29.40ʡin,0.0ʡin,Fair
2,2:53 AM,41ʡF,39ʡF,93ʡ%,SW,3ʡmph,0ʡmph,29.41ʡin,0.0ʡin,Fair
3,3:53 AM,44ʡF,37ʡF,76ʡ%,W,3ʡmph,0ʡmph,29.41ʡin,0.0ʡin,Fair
4,4:53 AM,48ʡF,36ʡF,63ʡ%,W,5ʡmph,0ʡmph,29.42ʡin,0.0ʡin,Fair
5,5:53 AM,39ʡF,36ʡF,89ʡ%,W,3ʡmph,0ʡmph,29.43ʡin,0.0ʡin,Fair
6,6:53 AM,43ʡF,35ʡF,74ʡ%,WNW,3ʡmph,0ʡmph,29.44ʡin,0.0ʡin,Fair
7,7:53 AM,42ʡF,36ʡF,79ʡ%,SW,5ʡmph,0ʡmph,29.48ʡin,0.0ʡin,Fair
8,8:53 AM,58ʡF,36ʡF,44ʡ%,W,7ʡmph,0ʡmph,29.52ʡin,0.0ʡin,Mostly Cloudy
9,9:53 AM,63ʡF,35ʡF,35ʡ%,WNW,12ʡmph,20ʡmph,29.54ʡin,0.0ʡin,Mostly Cloudy
10,10:53 AM,66ʡF,34ʡF,30ʡ%,WNW,14ʡmph,22ʡmph,29.55ʡin,0.0ʡin,Mostly Cloudy
11,11:53 AM,68ʡF,32ʡF,26ʡ%,WNW,13ʡmph,20ʡmph,29.53ʡin,0.0ʡin,Mostly Cloudy
12,12:53 PM,71ʡF,33ʡF,25ʡ%,W,10ʡmph,0ʡmph,29.50ʡin,0.0ʡin,Mostly Cloudy
13,1:53 PM,72ʡF,34ʡF,25ʡ%,WNW,10ʡmph,0ʡmph,29.48ʡin,0.0ʡin,Fair
14,2:53 PM,72ʡF,33ʡF,24ʡ%,N,9ʡmph,0ʡmph,29.46ʡin,0.0ʡin,Fair
15,3:53 PM,73ʡF,29ʡF,20ʡ%,NW,9ʡmph,0ʡmph,29.46ʡin,0.0ʡin,Fair
16,4:53 PM,72ʡF,30ʡF,21ʡ%,VAR,3ʡmph,0ʡmph,29.46ʡin,0.0ʡin,Fair
17,5:53 PM,67ʡF,31ʡF,26ʡ%,ENE,6ʡmph,0ʡmph,29.46ʡin,0.0ʡin,Fair
18,6:53 PM,54ʡF,33ʡF,45ʡ%,CALM,0ʡmph,0ʡmph,29.48ʡin,0.0ʡin,Fair
19,7:53 PM,50ʡF,34ʡF,54ʡ%,CALM,0ʡmph,0ʡmph,29.51ʡin,0.0ʡin,Fair
20,8:53 PM,44ʡF,34ʡF,68ʡ%,NNW,3ʡmph,0ʡmph,29.54ʡin,0.0ʡin,Fair
21,9:53 PM,46ʡF,36ʡF,68ʡ%,WSW,3ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Fair
22,10:53 PM,41ʡF,35ʡF,79ʡ%,CALM,0ʡmph,0ʡmph,29.56ʡin,0.0ʡin,Fair
23,11:53 PM,38ʡF,34ʡF,86ʡ%,CALM,0ʡmph,0ʡmph,29.57ʡin,0.0ʡin,Fair
24,,,,,,,,,,
25,,,,,,,,,,
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
