,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,11:53 PM,77ʡF,70ʡF,79ʡ%,SSE,15ʡmph,30ʡmph,29.15ʡin,0.0ʡin,Mostly Cloudy
1,12:53 AM,76ʡF,71ʡF,85ʡ%,S,13ʡmph,22ʡmph,29.15ʡin,0.0ʡin,Mostly Cloudy
2,12:55 AM,76ʡF,71ʡF,85ʡ%,S,16ʡmph,23ʡmph,29.15ʡin,0.0ʡin,Mostly Cloudy
3,1:28 AM,76ʡF,69ʡF,79ʡ%,S,20ʡmph,29ʡmph,29.15ʡin,0.0ʡin,Partly Cloudy
4,1:53 AM,76ʡF,70ʡF,82ʡ%,S,15ʡmph,29ʡmph,29.15ʡin,0.0ʡin,Partly Cloudy
5,2:53 AM,76ʡF,70ʡF,82ʡ%,S,12ʡmph,0ʡmph,29.14ʡin,0.0ʡin,Mostly Cloudy
6,2:55 AM,76ʡF,70ʡF,82ʡ%,S,10ʡmph,21ʡmph,29.14ʡin,0.0ʡin,Mostly Cloudy
7,3:53 AM,76ʡF,71ʡF,85ʡ%,S,15ʡmph,23ʡmph,29.14ʡin,0.0ʡin,Mostly Cloudy
8,4:09 AM,76ʡF,71ʡF,85ʡ%,S,12ʡmph,23ʡmph,29.14ʡin,0.0ʡin,Mostly Cloudy
9,4:53 AM,75ʡF,71ʡF,87ʡ%,SSE,13ʡmph,0ʡmph,29.14ʡin,0.0ʡin,Mostly Cloudy
10,5:53 AM,75ʡF,71ʡF,87ʡ%,SSE,10ʡmph,0ʡmph,29.15ʡin,0.0ʡin,Mostly Cloudy
11,6:53 AM,77ʡF,71ʡF,82ʡ%,S,14ʡmph,24ʡmph,29.17ʡin,0.0ʡin,Mostly Cloudy
12,7:53 AM,79ʡF,71ʡF,77ʡ%,S,16ʡmph,0ʡmph,29.17ʡin,0.0ʡin,Mostly Cloudy
13,8:53 AM,82ʡF,70ʡF,67ʡ%,S,18ʡmph,28ʡmph,29.18ʡin,0.0ʡin,Mostly Cloudy
14,9:53 AM,85ʡF,67ʡF,55ʡ%,S,24ʡmph,38ʡmph,29.18ʡin,0.0ʡin,Partly Cloudy / Windy
15,10:53 AM,87ʡF,68ʡF,53ʡ%,S,17ʡmph,28ʡmph,29.19ʡin,0.0ʡin,Mostly Cloudy
16,11:53 AM,89ʡF,68ʡF,50ʡ%,SSE,17ʡmph,30ʡmph,29.17ʡin,0.0ʡin,Mostly Cloudy
17,12:53 PM,92ʡF,68ʡF,45ʡ%,S,20ʡmph,32ʡmph,29.16ʡin,0.0ʡin,Partly Cloudy
18,1:53 PM,93ʡF,67ʡF,42ʡ%,SSE,16ʡmph,29ʡmph,29.14ʡin,0.0ʡin,Partly Cloudy
19,2:53 PM,93ʡF,66ʡF,41ʡ%,S,17ʡmph,31ʡmph,29.13ʡin,0.0ʡin,Partly Cloudy
20,3:53 PM,94ʡF,66ʡF,40ʡ%,SSE,16ʡmph,28ʡmph,29.12ʡin,0.0ʡin,Fair
21,4:53 PM,93ʡF,65ʡF,39ʡ%,S,21ʡmph,28ʡmph,29.12ʡin,0.0ʡin,Partly Cloudy / Windy
22,5:53 PM,89ʡF,67ʡF,48ʡ%,SSE,17ʡmph,30ʡmph,29.12ʡin,0.0ʡin,Partly Cloudy
23,6:53 PM,87ʡF,65ʡF,48ʡ%,SSE,16ʡmph,28ʡmph,29.14ʡin,0.0ʡin,Fair
24,7:53 PM,84ʡF,69ʡF,61ʡ%,SSE,15ʡmph,29ʡmph,29.17ʡin,0.0ʡin,Fair
25,8:53 PM,82ʡF,70ʡF,67ʡ%,SSE,14ʡmph,26ʡmph,29.20ʡin,0.0ʡin,Fair
26,9:53 PM,80ʡF,71ʡF,74ʡ%,SSE,13ʡmph,0ʡmph,29.23ʡin,0.0ʡin,Mostly Cloudy
27,10:53 PM,79ʡF,72ʡF,79ʡ%,SSE,16ʡmph,26ʡmph,29.24ʡin,0.0ʡin,Partly Cloudy
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
34,,,,,,,,,,
35,,,,,,,,,,
36,,,,,,,,,,
37,,,,,,,,,,
