,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,11:53 PM,65ʡF,58ʡF,78ʡ%,S,9ʡmph,0ʡmph,29.36ʡin,0.0ʡin,Fair
1,12:53 AM,62ʡF,58ʡF,86ʡ%,S,6ʡmph,0ʡmph,29.35ʡin,0.0ʡin,Fair
2,1:53 AM,60ʡF,57ʡF,90ʡ%,S,6ʡmph,0ʡmph,29.34ʡin,0.0ʡin,Fair
3,2:53 AM,60ʡF,58ʡF,93ʡ%,SSW,6ʡmph,0ʡmph,29.33ʡin,0.0ʡin,Fair
4,3:42 AM,61ʡF,59ʡF,93ʡ%,SSE,3ʡmph,0ʡmph,29.33ʡin,0.0ʡin,Mostly Cloudy
5,3:53 AM,61ʡF,59ʡF,93ʡ%,S,3ʡmph,0ʡmph,29.33ʡin,0.0ʡin,Cloudy
6,4:53 AM,63ʡF,60ʡF,90ʡ%,S,7ʡmph,0ʡmph,29.33ʡin,0.0ʡin,Mostly Cloudy
7,5:53 AM,64ʡF,60ʡF,87ʡ%,SSW,9ʡmph,0ʡmph,29.34ʡin,0.0ʡin,Cloudy
8,6:53 AM,62ʡF,60ʡF,93ʡ%,S,9ʡmph,0ʡmph,29.34ʡin,0.0ʡin,Cloudy
9,7:53 AM,67ʡF,61ʡF,81ʡ%,S,14ʡmph,0ʡmph,29.36ʡin,0.0ʡin,Cloudy
10,8:53 AM,71ʡF,63ʡF,75ʡ%,S,21ʡmph,28ʡmph,29.38ʡin,0.0ʡin,Cloudy / Windy
11,9:53 AM,76ʡF,64ʡF,67ʡ%,S,18ʡmph,26ʡmph,29.38ʡin,0.0ʡin,Fair
12,10:53 AM,80ʡF,62ʡF,54ʡ%,S,16ʡmph,26ʡmph,29.36ʡin,0.0ʡin,Mostly Cloudy
13,11:53 AM,83ʡF,61ʡF,47ʡ%,S,20ʡmph,31ʡmph,29.33ʡin,0.0ʡin,Partly Cloudy
14,12:53 PM,85ʡF,60ʡF,43ʡ%,S,17ʡmph,31ʡmph,29.30ʡin,0.0ʡin,Mostly Cloudy
15,1:53 PM,87ʡF,59ʡF,39ʡ%,S,17ʡmph,29ʡmph,29.26ʡin,0.0ʡin,Partly Cloudy
16,2:53 PM,88ʡF,59ʡF,37ʡ%,S,17ʡmph,26ʡmph,29.24ʡin,0.0ʡin,Partly Cloudy
17,3:53 PM,87ʡF,57ʡF,36ʡ%,S,18ʡmph,28ʡmph,29.23ʡin,0.0ʡin,Mostly Cloudy
18,4:53 PM,84ʡF,56ʡF,38ʡ%,S,16ʡmph,26ʡmph,29.23ʡin,0.0ʡin,Mostly Cloudy
19,5:53 PM,81ʡF,59ʡF,47ʡ%,SSE,14ʡmph,26ʡmph,29.24ʡin,0.0ʡin,Mostly Cloudy
20,6:53 PM,79ʡF,59ʡF,50ʡ%,S,17ʡmph,0ʡmph,29.26ʡin,0.0ʡin,Mostly Cloudy
21,7:53 PM,77ʡF,59ʡF,54ʡ%,SSE,16ʡmph,0ʡmph,29.27ʡin,0.0ʡin,Mostly Cloudy
22,8:53 PM,74ʡF,63ʡF,68ʡ%,S,17ʡmph,28ʡmph,29.28ʡin,0.0ʡin,Partly Cloudy
23,9:53 PM,72ʡF,64ʡF,76ʡ%,S,16ʡmph,24ʡmph,29.29ʡin,0.0ʡin,Fair
24,10:53 PM,71ʡF,64ʡF,78ʡ%,S,13ʡmph,0ʡmph,29.30ʡin,0.0ʡin,Partly Cloudy
25,,,,,,,,,,
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
34,,,,,,,,,,
