,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,12:53 AM,42ʡF,30ʡF,62ʡ%,SSW,10ʡmph,0ʡmph,29.45ʡin,0.0ʡin,Fair
1,1:53 AM,41ʡF,31ʡF,67ʡ%,SSW,7ʡmph,0ʡmph,29.44ʡin,0.0ʡin,Fair
2,2:53 AM,38ʡF,29ʡF,70ʡ%,S,6ʡmph,0ʡmph,29.42ʡin,0.0ʡin,Fair
3,3:53 AM,39ʡF,30ʡF,70ʡ%,CALM,0ʡmph,0ʡmph,29.40ʡin,0.0ʡin,Fair
4,4:53 AM,34ʡF,29ʡF,82ʡ%,SE,3ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Fair
5,5:53 AM,34ʡF,30ʡF,85ʡ%,SE,3ʡmph,0ʡmph,29.38ʡin,0.0ʡin,Fair
6,6:53 AM,35ʡF,32ʡF,89ʡ%,SSE,5ʡmph,0ʡmph,29.38ʡin,0.0ʡin,Fair
7,7:53 AM,38ʡF,34ʡF,86ʡ%,S,3ʡmph,0ʡmph,29.38ʡin,0.0ʡin,Mostly Cloudy
8,8:53 AM,48ʡF,42ʡF,80ʡ%,SSW,6ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Mostly Cloudy
9,9:53 AM,56ʡF,48ʡF,75ʡ%,S,10ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Partly Cloudy
10,10:53 AM,65ʡF,52ʡF,63ʡ%,S,15ʡmph,23ʡmph,29.37ʡin,0.0ʡin,Partly Cloudy
11,11:53 AM,67ʡF,53ʡF,61ʡ%,S,22ʡmph,31ʡmph,29.34ʡin,0.0ʡin,Fair / Windy
12,12:53 PM,71ʡF,53ʡF,53ʡ%,S,21ʡmph,33ʡmph,29.29ʡin,0.0ʡin,Fair / Windy
13,1:53 PM,74ʡF,53ʡF,48ʡ%,S,20ʡmph,30ʡmph,29.26ʡin,0.0ʡin,Fair
14,2:53 PM,76ʡF,51ʡF,42ʡ%,S,18ʡmph,30ʡmph,29.25ʡin,0.0ʡin,Fair
15,3:53 PM,76ʡF,51ʡF,42ʡ%,S,15ʡmph,0ʡmph,29.24ʡin,0.0ʡin,Fair
16,4:53 PM,74ʡF,52ʡF,46ʡ%,S,9ʡmph,21ʡmph,29.24ʡin,0.0ʡin,Fair
17,5:53 PM,69ʡF,57ʡF,65ʡ%,SSE,10ʡmph,0ʡmph,29.25ʡin,0.0ʡin,Fair
18,6:53 PM,67ʡF,59ʡF,76ʡ%,SSE,14ʡmph,0ʡmph,29.26ʡin,0.0ʡin,Fair
19,7:53 PM,65ʡF,59ʡF,81ʡ%,SSE,10ʡmph,0ʡmph,29.28ʡin,0.0ʡin,Fair
20,8:53 PM,64ʡF,61ʡF,90ʡ%,S,9ʡmph,0ʡmph,29.29ʡin,0.0ʡin,Fair
21,9:35 PM,64ʡF,62ʡF,93ʡ%,S,12ʡmph,0ʡmph,29.31ʡin,0.0ʡin,Mostly Cloudy
22,9:53 PM,65ʡF,62ʡF,90ʡ%,S,13ʡmph,21ʡmph,29.31ʡin,0.0ʡin,Cloudy
23,10:53 PM,66ʡF,62ʡF,87ʡ%,S,16ʡmph,23ʡmph,29.33ʡin,0.0ʡin,Mostly Cloudy
24,11:53 PM,65ʡF,62ʡF,90ʡ%,S,15ʡmph,24ʡmph,29.33ʡin,0.0ʡin,Cloudy
25,,,,,,,,,,
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
34,,,,,,,,,,
