,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,11:53 PM,46ʡF,39ʡF,76ʡ%,SW,3ʡmph,0ʡmph,29.59ʡin,0.0ʡin,Fair
1,12:53 AM,46ʡF,39ʡF,76ʡ%,SSW,3ʡmph,0ʡmph,29.58ʡin,0.0ʡin,Fair
2,1:53 AM,45ʡF,40ʡF,82ʡ%,CALM,0ʡmph,0ʡmph,29.57ʡin,0.0ʡin,Fair
3,2:53 AM,46ʡF,39ʡF,76ʡ%,SW,5ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Fair
4,3:53 AM,46ʡF,40ʡF,79ʡ%,SW,3ʡmph,0ʡmph,29.54ʡin,0.0ʡin,Fair
5,4:53 AM,44ʡF,40ʡF,85ʡ%,CALM,0ʡmph,0ʡmph,29.53ʡin,0.0ʡin,Fair
6,5:53 AM,42ʡF,40ʡF,92ʡ%,CALM,0ʡmph,0ʡmph,29.52ʡin,0.0ʡin,Fair
7,6:53 AM,42ʡF,40ʡF,92ʡ%,CALM,0ʡmph,0ʡmph,29.52ʡin,0.0ʡin,Fair
8,7:53 AM,55ʡF,45ʡF,69ʡ%,CALM,0ʡmph,0ʡmph,29.53ʡin,0.0ʡin,Fair
9,8:53 AM,64ʡF,47ʡF,54ʡ%,SSW,3ʡmph,0ʡmph,29.54ʡin,0.0ʡin,Fair
10,9:53 AM,74ʡF,46ʡF,37ʡ%,W,10ʡmph,0ʡmph,29.52ʡin,0.0ʡin,Fair
11,10:53 AM,78ʡF,45ʡF,31ʡ%,SW,12ʡmph,18ʡmph,29.51ʡin,0.0ʡin,Fair
12,11:53 AM,79ʡF,44ʡF,29ʡ%,WSW,6ʡmph,21ʡmph,29.49ʡin,0.0ʡin,Fair
13,12:53 PM,82ʡF,42ʡF,24ʡ%,WSW,8ʡmph,21ʡmph,29.45ʡin,0.0ʡin,Fair
14,1:53 PM,83ʡF,42ʡF,24ʡ%,SW,10ʡmph,20ʡmph,29.40ʡin,0.0ʡin,Fair
15,2:53 PM,84ʡF,44ʡF,25ʡ%,S,13ʡmph,22ʡmph,29.37ʡin,0.0ʡin,Fair
16,3:53 PM,83ʡF,45ʡF,26ʡ%,S,17ʡmph,24ʡmph,29.36ʡin,0.0ʡin,Fair
17,4:53 PM,81ʡF,45ʡF,28ʡ%,S,16ʡmph,23ʡmph,29.36ʡin,0.0ʡin,Fair
18,5:53 PM,76ʡF,45ʡF,33ʡ%,SSW,12ʡmph,0ʡmph,29.35ʡin,0.0ʡin,Fair
19,6:53 PM,71ʡF,45ʡF,39ʡ%,SSW,9ʡmph,0ʡmph,29.36ʡin,0.0ʡin,Fair
20,7:53 PM,68ʡF,45ʡF,43ʡ%,SSW,9ʡmph,0ʡmph,29.38ʡin,0.0ʡin,Fair
21,8:53 PM,67ʡF,45ʡF,45ʡ%,SSW,10ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Fair
22,9:53 PM,66ʡF,46ʡF,48ʡ%,SSW,9ʡmph,0ʡmph,29.40ʡin,0.0ʡin,Fair
23,10:53 PM,62ʡF,46ʡF,56ʡ%,SSW,7ʡmph,0ʡmph,29.41ʡin,0.0ʡin,Fair
24,,,,,,,,,,
25,,,,,,,,,,
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
