,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,12:53 AM,46ʡF,33ʡF,61ʡ%,CALM,0ʡmph,0ʡmph,29.61ʡin,0.0ʡin,Fair
1,1:53 AM,44ʡF,33ʡF,65ʡ%,WSW,3ʡmph,0ʡmph,29.61ʡin,0.0ʡin,Partly Cloudy
2,2:53 AM,38ʡF,32ʡF,79ʡ%,CALM,0ʡmph,0ʡmph,29.59ʡin,0.0ʡin,Fair
3,3:53 AM,37ʡF,33ʡF,86ʡ%,CALM,0ʡmph,0ʡmph,29.58ʡin,0.0ʡin,Fair
4,4:53 AM,35ʡF,32ʡF,89ʡ%,CALM,0ʡmph,0ʡmph,29.59ʡin,0.0ʡin,Fair
5,5:53 AM,34ʡF,32ʡF,92ʡ%,CALM,0ʡmph,0ʡmph,29.61ʡin,0.0ʡin,Fair
6,6:53 AM,34ʡF,31ʡF,89ʡ%,CALM,0ʡmph,0ʡmph,29.62ʡin,0.0ʡin,Partly Cloudy
7,7:53 AM,42ʡF,38ʡF,85ʡ%,CALM,0ʡmph,0ʡmph,29.64ʡin,0.0ʡin,Mostly Cloudy
8,8:53 AM,50ʡF,41ʡF,71ʡ%,CALM,0ʡmph,0ʡmph,29.65ʡin,0.0ʡin,Mostly Cloudy
9,9:53 AM,60ʡF,42ʡF,51ʡ%,NNE,3ʡmph,0ʡmph,29.66ʡin,0.0ʡin,Mostly Cloudy
10,10:53 AM,67ʡF,40ʡF,37ʡ%,CALM,0ʡmph,0ʡmph,29.65ʡin,0.0ʡin,Mostly Cloudy
11,11:53 AM,69ʡF,34ʡF,27ʡ%,SE,10ʡmph,0ʡmph,29.63ʡin,0.0ʡin,Mostly Cloudy
12,12:53 PM,70ʡF,34ʡF,27ʡ%,S,7ʡmph,0ʡmph,29.60ʡin,0.0ʡin,Mostly Cloudy
13,1:53 PM,72ʡF,35ʡF,26ʡ%,VAR,6ʡmph,0ʡmph,29.56ʡin,0.0ʡin,Mostly Cloudy
14,2:53 PM,73ʡF,37ʡF,27ʡ%,VAR,3ʡmph,16ʡmph,29.55ʡin,0.0ʡin,Mostly Cloudy
15,3:53 PM,73ʡF,33ʡF,23ʡ%,SSE,9ʡmph,0ʡmph,29.53ʡin,0.0ʡin,Partly Cloudy
16,4:53 PM,71ʡF,33ʡF,25ʡ%,SE,8ʡmph,0ʡmph,29.53ʡin,0.0ʡin,Mostly Cloudy
17,5:53 PM,68ʡF,36ʡF,31ʡ%,ESE,6ʡmph,0ʡmph,29.54ʡin,0.0ʡin,Cloudy
18,6:53 PM,65ʡF,35ʡF,33ʡ%,ESE,5ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Cloudy
19,7:53 PM,59ʡF,37ʡF,44ʡ%,SE,3ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Mostly Cloudy
20,8:53 PM,56ʡF,39ʡF,53ʡ%,CALM,0ʡmph,0ʡmph,29.56ʡin,0.0ʡin,Mostly Cloudy
21,9:53 PM,52ʡF,39ʡF,61ʡ%,CALM,0ʡmph,0ʡmph,29.56ʡin,0.0ʡin,Mostly Cloudy
22,10:53 PM,56ʡF,40ʡF,55ʡ%,S,7ʡmph,0ʡmph,29.57ʡin,0.0ʡin,Mostly Cloudy
23,11:53 PM,58ʡF,47ʡF,67ʡ%,SSW,6ʡmph,0ʡmph,29.58ʡin,0.0ʡin,Mostly Cloudy
24,,,,,,,,,,
25,,,,,,,,,,
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
