,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,11:53 PM,48ʡF,43ʡF,83ʡ%,CALM,0ʡmph,0ʡmph,29.46ʡin,0.0ʡin,Fair
1,12:53 AM,44ʡF,42ʡF,93ʡ%,CALM,0ʡmph,0ʡmph,29.47ʡin,0.0ʡin,Fair
2,1:53 AM,45ʡF,43ʡF,93ʡ%,W,3ʡmph,0ʡmph,29.47ʡin,0.0ʡin,Fair
3,2:53 AM,43ʡF,42ʡF,97ʡ%,CALM,0ʡmph,0ʡmph,29.46ʡin,0.0ʡin,Fair
4,3:53 AM,43ʡF,41ʡF,93ʡ%,CALM,0ʡmph,0ʡmph,29.46ʡin,0.0ʡin,Fair
5,4:53 AM,42ʡF,41ʡF,96ʡ%,WSW,3ʡmph,0ʡmph,29.47ʡin,0.0ʡin,Fair
6,5:53 AM,42ʡF,40ʡF,92ʡ%,CALM,0ʡmph,0ʡmph,29.49ʡin,0.0ʡin,Fair
7,6:53 AM,42ʡF,41ʡF,96ʡ%,CALM,0ʡmph,0ʡmph,29.50ʡin,0.0ʡin,Fair
8,7:53 AM,51ʡF,46ʡF,83ʡ%,CALM,0ʡmph,0ʡmph,29.52ʡin,0.0ʡin,Fair
9,8:53 AM,60ʡF,47ʡF,62ʡ%,CALM,0ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Fair
10,9:53 AM,66ʡF,44ʡF,45ʡ%,VAR,5ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Fair
11,10:53 AM,70ʡF,41ʡF,35ʡ%,SSE,6ʡmph,0ʡmph,29.54ʡin,0.0ʡin,Fair
12,11:53 AM,73ʡF,39ʡF,29ʡ%,VAR,5ʡmph,0ʡmph,29.51ʡin,0.0ʡin,Fair
13,12:53 PM,74ʡF,39ʡF,28ʡ%,E,7ʡmph,0ʡmph,29.47ʡin,0.0ʡin,Fair
14,1:53 PM,76ʡF,38ʡF,25ʡ%,E,8ʡmph,0ʡmph,29.42ʡin,0.0ʡin,Fair
15,2:53 PM,75ʡF,37ʡF,25ʡ%,SE,7ʡmph,0ʡmph,29.40ʡin,0.0ʡin,Fair
16,3:53 PM,76ʡF,38ʡF,25ʡ%,S,7ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Fair
17,4:53 PM,74ʡF,38ʡF,27ʡ%,SE,8ʡmph,0ʡmph,29.38ʡin,0.0ʡin,Fair
18,5:53 PM,68ʡF,40ʡF,36ʡ%,ESE,6ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Fair
19,6:53 PM,57ʡF,44ʡF,62ʡ%,ESE,5ʡmph,0ʡmph,29.40ʡin,0.0ʡin,Fair
20,7:53 PM,53ʡF,44ʡF,71ʡ%,ESE,5ʡmph,0ʡmph,29.41ʡin,0.0ʡin,Fair
21,8:53 PM,52ʡF,43ʡF,71ʡ%,CALM,0ʡmph,0ʡmph,29.41ʡin,0.0ʡin,Fair
22,9:53 PM,51ʡF,46ʡF,83ʡ%,CALM,0ʡmph,0ʡmph,29.42ʡin,0.0ʡin,Fair
23,10:53 PM,49ʡF,44ʡF,83ʡ%,S,3ʡmph,0ʡmph,29.43ʡin,0.0ʡin,Fair
24,,,,,,,,,,
25,,,,,,,,,,
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
