,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,12:53 AM,28ʡF,24ʡF,85ʡ%,CALM,0ʡmph,0ʡmph,29.87ʡin,0.0ʡin,Fair
1,1:53 AM,26ʡF,22ʡF,84ʡ%,CALM,0ʡmph,0ʡmph,29.86ʡin,0.0ʡin,Fair
2,2:53 AM,26ʡF,22ʡF,84ʡ%,CALM,0ʡmph,0ʡmph,29.86ʡin,0.0ʡin,Fair
3,3:53 AM,26ʡF,22ʡF,84ʡ%,CALM,0ʡmph,0ʡmph,29.84ʡin,0.0ʡin,Fair
4,4:53 AM,27ʡF,24ʡF,89ʡ%,CALM,0ʡmph,0ʡmph,29.83ʡin,0.0ʡin,Fair
5,5:53 AM,29ʡF,24ʡF,82ʡ%,CALM,0ʡmph,0ʡmph,29.84ʡin,0.0ʡin,Fair
6,6:53 AM,27ʡF,23ʡF,85ʡ%,CALM,0ʡmph,0ʡmph,29.84ʡin,0.0ʡin,Fair
7,7:53 AM,28ʡF,24ʡF,85ʡ%,W,3ʡmph,0ʡmph,29.86ʡin,0.0ʡin,Fair
8,8:53 AM,41ʡF,27ʡF,57ʡ%,W,3ʡmph,0ʡmph,29.85ʡin,0.0ʡin,Fair
9,9:53 AM,51ʡF,28ʡF,41ʡ%,SW,3ʡmph,0ʡmph,29.84ʡin,0.0ʡin,Fair
10,10:53 AM,59ʡF,27ʡF,29ʡ%,SW,5ʡmph,0ʡmph,29.83ʡin,0.0ʡin,Fair
11,11:53 AM,62ʡF,23ʡF,22ʡ%,VAR,3ʡmph,0ʡmph,29.80ʡin,0.0ʡin,Fair
12,12:53 PM,64ʡF,23ʡF,21ʡ%,VAR,6ʡmph,0ʡmph,29.75ʡin,0.0ʡin,Fair
13,1:53 PM,64ʡF,20ʡF,18ʡ%,SW,9ʡmph,18ʡmph,29.71ʡin,0.0ʡin,Fair
14,2:53 PM,66ʡF,19ʡF,17ʡ%,SSW,9ʡmph,16ʡmph,29.68ʡin,0.0ʡin,Fair
15,3:53 PM,65ʡF,21ʡF,19ʡ%,SSW,7ʡmph,0ʡmph,29.65ʡin,0.0ʡin,Fair
16,4:53 PM,64ʡF,22ʡF,20ʡ%,SSW,8ʡmph,0ʡmph,29.64ʡin,0.0ʡin,Fair
17,5:53 PM,56ʡF,23ʡF,28ʡ%,S,7ʡmph,0ʡmph,29.63ʡin,0.0ʡin,Fair
18,6:53 PM,48ʡF,23ʡF,37ʡ%,SSW,6ʡmph,0ʡmph,29.64ʡin,0.0ʡin,Fair
19,7:53 PM,46ʡF,23ʡF,40ʡ%,S,7ʡmph,0ʡmph,29.65ʡin,0.0ʡin,Fair
20,8:53 PM,43ʡF,23ʡF,45ʡ%,SSW,7ʡmph,0ʡmph,29.64ʡin,0.0ʡin,Fair
21,9:53 PM,43ʡF,23ʡF,45ʡ%,SSW,6ʡmph,0ʡmph,29.64ʡin,0.0ʡin,Fair
22,10:53 PM,41ʡF,23ʡF,49ʡ%,S,5ʡmph,0ʡmph,29.65ʡin,0.0ʡin,Fair
23,11:53 PM,45ʡF,22ʡF,40ʡ%,SSW,12ʡmph,0ʡmph,29.64ʡin,0.0ʡin,Fair
24,,,,,,,,,,
25,,,,,,,,,,
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
