,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,11:53 PM,74ʡF,67ʡF,79ʡ%,NNW,3ʡmph,0ʡmph,29.51ʡin,0.0ʡin,Mostly Cloudy
1,12:53 AM,74ʡF,61ʡF,64ʡ%,NNW,5ʡmph,0ʡmph,29.51ʡin,0.0ʡin,Mostly Cloudy
2,1:53 AM,72ʡF,60ʡF,66ʡ%,NNW,3ʡmph,0ʡmph,29.49ʡin,0.0ʡin,Partly Cloudy
3,2:53 AM,70ʡF,59ʡF,68ʡ%,NNW,6ʡmph,0ʡmph,29.49ʡin,0.0ʡin,Partly Cloudy
4,3:53 AM,70ʡF,58ʡF,65ʡ%,NNW,5ʡmph,0ʡmph,29.50ʡin,0.0ʡin,Fair
5,4:53 AM,68ʡF,59ʡF,73ʡ%,N,5ʡmph,0ʡmph,29.51ʡin,0.0ʡin,Fair
6,5:53 AM,69ʡF,58ʡF,68ʡ%,N,6ʡmph,0ʡmph,29.52ʡin,0.0ʡin,Fair
7,6:53 AM,74ʡF,59ʡF,59ʡ%,N,7ʡmph,0ʡmph,29.54ʡin,0.0ʡin,Fair
8,7:53 AM,78ʡF,58ʡF,50ʡ%,NNE,7ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Fair
9,8:53 AM,81ʡF,61ʡF,50ʡ%,NNE,6ʡmph,0ʡmph,29.56ʡin,0.0ʡin,Fair
10,9:53 AM,86ʡF,63ʡF,46ʡ%,N,6ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Fair
11,10:53 AM,89ʡF,64ʡF,43ʡ%,,0ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Fair
12,11:53 AM,92ʡF,65ʡF,41ʡ%,NE,10ʡmph,20ʡmph,29.54ʡin,0.0ʡin,Fair
13,12:53 PM,92ʡF,62ʡF,37ʡ%,VAR,6ʡmph,0ʡmph,29.52ʡin,0.0ʡin,Fair
14,1:53 PM,95ʡF,61ʡF,32ʡ%,NE,9ʡmph,20ʡmph,29.50ʡin,0.0ʡin,Partly Cloudy
15,2:53 PM,95ʡF,59ʡF,30ʡ%,NE,10ʡmph,0ʡmph,29.48ʡin,0.0ʡin,Partly Cloudy
16,3:53 PM,96ʡF,58ʡF,28ʡ%,NNW,9ʡmph,0ʡmph,29.46ʡin,0.0ʡin,Fair
17,4:53 PM,96ʡF,58ʡF,28ʡ%,NE,9ʡmph,0ʡmph,29.44ʡin,0.0ʡin,Fair
18,5:53 PM,95ʡF,59ʡF,30ʡ%,NE,7ʡmph,0ʡmph,29.42ʡin,0.0ʡin,Fair
19,6:53 PM,93ʡF,60ʡF,33ʡ%,NNE,7ʡmph,0ʡmph,29.42ʡin,0.0ʡin,Partly Cloudy
20,7:53 PM,89ʡF,60ʡF,38ʡ%,NNE,8ʡmph,0ʡmph,29.43ʡin,0.0ʡin,Mostly Cloudy
21,8:53 PM,85ʡF,68ʡF,57ʡ%,S,12ʡmph,0ʡmph,29.46ʡin,0.0ʡin,Fair
22,9:53 PM,81ʡF,70ʡF,69ʡ%,S,7ʡmph,0ʡmph,29.49ʡin,0.0ʡin,Fair
23,10:53 PM,78ʡF,71ʡF,79ʡ%,SSE,5ʡmph,0ʡmph,29.49ʡin,0.0ʡin,Fair
24,,,,,,,,,,
25,,,,,,,,,,
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
