,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,11:53 PM,72ʡF,69ʡF,91ʡ%,S,10ʡmph,0ʡmph,29.29ʡin,0.0ʡin,Cloudy
1,12:53 AM,71ʡF,68ʡF,90ʡ%,S,5ʡmph,0ʡmph,29.30ʡin,0.0ʡin,Mostly Cloudy
2,1:05 AM,71ʡF,68ʡF,90ʡ%,S,5ʡmph,0ʡmph,29.30ʡin,0.0ʡin,Cloudy
3,1:53 AM,72ʡF,68ʡF,87ʡ%,S,9ʡmph,0ʡmph,29.28ʡin,0.0ʡin,Cloudy
4,2:53 AM,72ʡF,68ʡF,87ʡ%,S,9ʡmph,0ʡmph,29.26ʡin,0.0ʡin,Cloudy
5,3:53 AM,72ʡF,68ʡF,87ʡ%,S,6ʡmph,0ʡmph,29.27ʡin,0.0ʡin,Cloudy
6,4:53 AM,72ʡF,68ʡF,87ʡ%,S,7ʡmph,0ʡmph,29.28ʡin,0.0ʡin,Cloudy
7,5:21 AM,72ʡF,68ʡF,87ʡ%,S,7ʡmph,0ʡmph,29.29ʡin,0.0ʡin,Cloudy
8,5:53 AM,72ʡF,68ʡF,87ʡ%,S,8ʡmph,0ʡmph,29.29ʡin,0.0ʡin,Cloudy
9,6:22 AM,72ʡF,68ʡF,87ʡ%,S,7ʡmph,0ʡmph,29.30ʡin,0.0ʡin,Cloudy
10,6:53 AM,72ʡF,68ʡF,87ʡ%,S,7ʡmph,0ʡmph,29.31ʡin,0.0ʡin,Cloudy
11,7:53 AM,72ʡF,67ʡF,84ʡ%,S,7ʡmph,0ʡmph,29.33ʡin,0.0ʡin,Cloudy
12,8:53 AM,74ʡF,67ʡF,79ʡ%,S,9ʡmph,0ʡmph,29.33ʡin,0.0ʡin,Cloudy
13,9:53 AM,75ʡF,67ʡF,76ʡ%,S,12ʡmph,0ʡmph,29.35ʡin,0.0ʡin,Cloudy
14,10:53 AM,76ʡF,68ʡF,76ʡ%,SSW,9ʡmph,0ʡmph,29.35ʡin,0.0ʡin,Cloudy
15,11:53 AM,77ʡF,68ʡF,74ʡ%,S,9ʡmph,0ʡmph,29.35ʡin,0.0ʡin,Cloudy
16,12:53 PM,77ʡF,68ʡF,74ʡ%,SSE,3ʡmph,0ʡmph,29.34ʡin,0.0ʡin,Cloudy
17,1:53 PM,79ʡF,69ʡF,72ʡ%,CALM,0ʡmph,0ʡmph,29.32ʡin,0.0ʡin,Cloudy
18,2:53 PM,82ʡF,70ʡF,67ʡ%,N,3ʡmph,0ʡmph,29.29ʡin,0.0ʡin,Cloudy
19,3:53 PM,81ʡF,69ʡF,67ʡ%,N,3ʡmph,0ʡmph,29.27ʡin,0.0ʡin,Cloudy
20,4:53 PM,81ʡF,69ʡF,67ʡ%,E,5ʡmph,0ʡmph,29.27ʡin,0.0ʡin,Cloudy
21,5:53 PM,80ʡF,70ʡF,71ʡ%,ENE,5ʡmph,0ʡmph,29.27ʡin,0.0ʡin,Mostly Cloudy
22,6:53 PM,77ʡF,70ʡF,79ʡ%,E,3ʡmph,0ʡmph,29.27ʡin,0.0ʡin,Mostly Cloudy
23,7:53 PM,74ʡF,69ʡF,85ʡ%,CALM,0ʡmph,0ʡmph,29.29ʡin,0.0ʡin,Mostly Cloudy
24,8:53 PM,72ʡF,69ʡF,91ʡ%,CALM,0ʡmph,0ʡmph,29.31ʡin,0.0ʡin,Mostly Cloudy
25,9:00 PM,72ʡF,70ʡF,93ʡ%,CALM,0ʡmph,0ʡmph,29.31ʡin,0.0ʡin,Mostly Cloudy
26,9:53 PM,72ʡF,69ʡF,91ʡ%,CALM,0ʡmph,0ʡmph,29.32ʡin,0.0ʡin,Mostly Cloudy
27,10:53 PM,71ʡF,69ʡF,93ʡ%,CALM,0ʡmph,0ʡmph,29.32ʡin,0.0ʡin,Mostly Cloudy
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
34,,,,,,,,,,
35,,,,,,,,,,
36,,,,,,,,,,
37,,,,,,,,,,
