,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,11:53 PM,81ʡF,71ʡF,72ʡ%,SSE,7ʡmph,0ʡmph,29.46ʡin,0.0ʡin,Partly Cloudy
1,12:53 AM,79ʡF,71ʡF,77ʡ%,S,7ʡmph,0ʡmph,29.46ʡin,0.0ʡin,Fair
2,1:53 AM,77ʡF,71ʡF,82ʡ%,S,6ʡmph,0ʡmph,29.44ʡin,0.0ʡin,Fair
3,2:53 AM,75ʡF,71ʡF,87ʡ%,S,5ʡmph,0ʡmph,29.44ʡin,0.0ʡin,Fair
4,3:53 AM,74ʡF,71ʡF,91ʡ%,SSW,3ʡmph,0ʡmph,29.44ʡin,0.0ʡin,Fair
5,4:53 AM,72ʡF,70ʡF,93ʡ%,CALM,0ʡmph,0ʡmph,29.45ʡin,0.0ʡin,Fair
6,5:53 AM,71ʡF,69ʡF,93ʡ%,CALM,0ʡmph,0ʡmph,29.47ʡin,0.0ʡin,Fair
7,6:53 AM,78ʡF,72ʡF,81ʡ%,CALM,0ʡmph,0ʡmph,29.49ʡin,0.0ʡin,Partly Cloudy
8,7:53 AM,82ʡF,74ʡF,76ʡ%,CALM,0ʡmph,0ʡmph,29.50ʡin,0.0ʡin,Fair
9,8:53 AM,85ʡF,72ʡF,65ʡ%,VAR,3ʡmph,0ʡmph,29.50ʡin,0.0ʡin,Partly Cloudy
10,9:53 AM,88ʡF,69ʡF,53ʡ%,S,7ʡmph,0ʡmph,29.50ʡin,0.0ʡin,Partly Cloudy
11,10:53 AM,92ʡF,67ʡF,44ʡ%,S,5ʡmph,0ʡmph,29.50ʡin,0.0ʡin,Partly Cloudy
12,11:53 AM,93ʡF,67ʡF,42ʡ%,SW,9ʡmph,0ʡmph,29.48ʡin,0.0ʡin,Partly Cloudy
13,12:53 PM,95ʡF,66ʡF,38ʡ%,SSW,7ʡmph,0ʡmph,29.45ʡin,0.0ʡin,Partly Cloudy
14,1:53 PM,98ʡF,66ʡF,35ʡ%,SSW,9ʡmph,17ʡmph,29.42ʡin,0.0ʡin,Partly Cloudy
15,2:53 PM,97ʡF,66ʡF,36ʡ%,VAR,3ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Partly Cloudy
16,3:53 PM,97ʡF,65ʡF,35ʡ%,SE,7ʡmph,0ʡmph,29.36ʡin,0.0ʡin,Fair
17,4:53 PM,98ʡF,64ʡF,33ʡ%,SE,3ʡmph,0ʡmph,29.35ʡin,0.0ʡin,Partly Cloudy
18,5:53 PM,97ʡF,68ʡF,39ʡ%,SE,14ʡmph,23ʡmph,29.34ʡin,0.0ʡin,Partly Cloudy
19,6:53 PM,95ʡF,68ʡF,41ʡ%,SE,14ʡmph,0ʡmph,29.36ʡin,0.0ʡin,Partly Cloudy
20,7:53 PM,92ʡF,69ʡF,47ʡ%,SSE,7ʡmph,0ʡmph,29.38ʡin,0.0ʡin,Partly Cloudy
21,8:53 PM,89ʡF,68ʡF,50ʡ%,SSE,7ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Fair
22,9:53 PM,87ʡF,69ʡF,55ʡ%,SSE,14ʡmph,0ʡmph,29.42ʡin,0.0ʡin,Fair
23,10:53 PM,85ʡF,70ʡF,61ʡ%,S,8ʡmph,0ʡmph,29.44ʡin,0.0ʡin,Fair
24,,,,,,,,,,
25,,,,,,,,,,
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
