,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,12:53 AM,47ʡF,34ʡF,61ʡ%,SSW,6ʡmph,0ʡmph,29.44ʡin,0.0ʡin,Fair
1,1:53 AM,46ʡF,37ʡF,71ʡ%,SW,5ʡmph,0ʡmph,29.44ʡin,0.0ʡin,Fair
2,2:53 AM,48ʡF,39ʡF,71ʡ%,SW,7ʡmph,0ʡmph,29.43ʡin,0.0ʡin,Fair
3,3:53 AM,50ʡF,41ʡF,71ʡ%,SW,8ʡmph,0ʡmph,29.41ʡin,0.0ʡin,Fair
4,4:53 AM,50ʡF,42ʡF,74ʡ%,SW,8ʡmph,0ʡmph,29.41ʡin,0.0ʡin,Fair
5,5:53 AM,47ʡF,41ʡF,80ʡ%,SW,5ʡmph,0ʡmph,29.41ʡin,0.0ʡin,Fair
6,6:53 AM,46ʡF,40ʡF,79ʡ%,SSW,8ʡmph,0ʡmph,29.41ʡin,0.0ʡin,Fair
7,7:53 AM,45ʡF,40ʡF,82ʡ%,SSW,3ʡmph,0ʡmph,29.42ʡin,0.0ʡin,Fair
8,8:53 AM,55ʡF,43ʡF,64ʡ%,SSW,6ʡmph,0ʡmph,29.43ʡin,0.0ʡin,Fair
9,9:53 AM,61ʡF,45ʡF,56ʡ%,SW,10ʡmph,0ʡmph,29.44ʡin,0.0ʡin,Fair
10,10:53 AM,67ʡF,47ʡF,49ʡ%,SSW,12ʡmph,18ʡmph,29.44ʡin,0.0ʡin,Fair
11,11:53 AM,71ʡF,44ʡF,38ʡ%,SSW,15ʡmph,25ʡmph,29.39ʡin,0.0ʡin,Fair
12,12:53 PM,73ʡF,44ʡF,35ʡ%,SSW,14ʡmph,25ʡmph,29.35ʡin,0.0ʡin,Fair
13,1:53 PM,74ʡF,42ʡF,32ʡ%,S,17ʡmph,29ʡmph,29.31ʡin,0.0ʡin,Fair
14,2:53 PM,74ʡF,42ʡF,32ʡ%,S,13ʡmph,24ʡmph,29.29ʡin,0.0ʡin,Fair
15,3:53 PM,75ʡF,41ʡF,29ʡ%,S,13ʡmph,22ʡmph,29.29ʡin,0.0ʡin,Fair
16,4:53 PM,73ʡF,40ʡF,30ʡ%,S,9ʡmph,0ʡmph,29.29ʡin,0.0ʡin,Fair
17,5:53 PM,69ʡF,41ʡF,36ʡ%,S,8ʡmph,0ʡmph,29.30ʡin,0.0ʡin,Fair
18,6:53 PM,58ʡF,42ʡF,56ʡ%,SSE,8ʡmph,0ʡmph,29.32ʡin,0.0ʡin,Fair
19,7:53 PM,63ʡF,39ʡF,41ʡ%,SSE,10ʡmph,0ʡmph,29.32ʡin,0.0ʡin,Fair
20,8:53 PM,62ʡF,42ʡF,48ʡ%,SSE,12ʡmph,0ʡmph,29.34ʡin,0.0ʡin,Fair
21,9:53 PM,59ʡF,47ʡF,64ʡ%,SSE,10ʡmph,0ʡmph,29.37ʡin,0.0ʡin,Fair
22,10:53 PM,57ʡF,49ʡF,74ʡ%,S,9ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Fair
23,11:53 PM,53ʡF,48ʡF,83ʡ%,S,6ʡmph,0ʡmph,29.40ʡin,0.0ʡin,Fair
24,,,,,,,,,,
25,,,,,,,,,,
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
