,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,11:53 PM,57ʡF,49ʡF,74ʡ%,CALM,0ʡmph,0ʡmph,29.40ʡin,0.0ʡin,Fair
1,12:53 AM,54ʡF,48ʡF,80ʡ%,N,5ʡmph,0ʡmph,29.40ʡin,0.0ʡin,Fair
2,1:53 AM,54ʡF,48ʡF,80ʡ%,CALM,0ʡmph,0ʡmph,29.41ʡin,0.0ʡin,Fair
3,2:53 AM,53ʡF,48ʡF,83ʡ%,CALM,0ʡmph,0ʡmph,29.41ʡin,0.0ʡin,Fair
4,3:53 AM,51ʡF,47ʡF,86ʡ%,CALM,0ʡmph,0ʡmph,29.42ʡin,0.0ʡin,Fair
5,4:53 AM,51ʡF,47ʡF,86ʡ%,CALM,0ʡmph,0ʡmph,29.44ʡin,0.0ʡin,Fair
6,5:53 AM,50ʡF,48ʡF,93ʡ%,CALM,0ʡmph,0ʡmph,29.46ʡin,0.0ʡin,Fair
7,6:53 AM,51ʡF,49ʡF,92ʡ%,CALM,0ʡmph,0ʡmph,29.47ʡin,0.0ʡin,Fair
8,7:53 AM,64ʡF,51ʡF,63ʡ%,CALM,0ʡmph,0ʡmph,29.49ʡin,0.0ʡin,Fair
9,8:53 AM,70ʡF,53ʡF,55ʡ%,VAR,3ʡmph,0ʡmph,29.50ʡin,0.0ʡin,Fair
10,9:53 AM,76ʡF,53ʡF,45ʡ%,VAR,3ʡmph,0ʡmph,29.50ʡin,0.0ʡin,Fair
11,10:53 AM,79ʡF,52ʡF,39ʡ%,ENE,7ʡmph,0ʡmph,29.49ʡin,0.0ʡin,Fair
12,11:53 AM,82ʡF,49ʡF,31ʡ%,N,7ʡmph,0ʡmph,29.47ʡin,0.0ʡin,Fair
13,12:53 PM,83ʡF,48ʡF,29ʡ%,NE,6ʡmph,0ʡmph,29.44ʡin,0.0ʡin,Fair
14,1:53 PM,84ʡF,48ʡF,28ʡ%,E,7ʡmph,0ʡmph,29.42ʡin,0.0ʡin,Fair
15,2:53 PM,87ʡF,45ʡF,23ʡ%,CALM,0ʡmph,0ʡmph,29.40ʡin,0.0ʡin,Fair
16,3:53 PM,87ʡF,42ʡF,21ʡ%,ENE,12ʡmph,17ʡmph,29.39ʡin,0.0ʡin,Fair
17,4:53 PM,85ʡF,42ʡF,22ʡ%,E,6ʡmph,0ʡmph,29.40ʡin,0.0ʡin,Fair
18,5:53 PM,82ʡF,42ʡF,24ʡ%,E,8ʡmph,0ʡmph,29.41ʡin,0.0ʡin,Fair
19,6:53 PM,75ʡF,43ʡF,32ʡ%,E,7ʡmph,0ʡmph,29.42ʡin,0.0ʡin,Fair
20,7:53 PM,64ʡF,44ʡF,48ʡ%,ENE,6ʡmph,0ʡmph,29.44ʡin,0.0ʡin,Fair
21,8:53 PM,64ʡF,44ʡF,48ʡ%,CALM,0ʡmph,0ʡmph,29.46ʡin,0.0ʡin,Fair
22,9:53 PM,60ʡF,44ʡF,55ʡ%,CALM,0ʡmph,0ʡmph,29.48ʡin,0.0ʡin,Fair
23,10:53 PM,57ʡF,45ʡF,64ʡ%,CALM,0ʡmph,0ʡmph,29.49ʡin,0.0ʡin,Fair
24,,,,,,,,,,
25,,,,,,,,,,
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
