,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,12:53 AM,65ʡF,64ʡF,97ʡ%,SSW,8ʡmph,0ʡmph,29.31ʡin,0.0ʡin,Mostly Cloudy
1,1:11 AM,64ʡF,64ʡF,100ʡ%,SSW,7ʡmph,0ʡmph,29.31ʡin,0.0ʡin,Mostly Cloudy
2,1:43 AM,66ʡF,66ʡF,100ʡ%,SSW,5ʡmph,0ʡmph,29.31ʡin,0.0ʡin,Cloudy
3,1:53 AM,67ʡF,66ʡF,97ʡ%,SSW,6ʡmph,0ʡmph,29.31ʡin,0.0ʡin,Cloudy
4,2:53 AM,68ʡF,68ʡF,100ʡ%,WSW,3ʡmph,0ʡmph,29.31ʡin,0.0ʡin,Cloudy
5,3:53 AM,68ʡF,67ʡF,96ʡ%,CALM,0ʡmph,0ʡmph,29.31ʡin,0.0ʡin,Cloudy
6,4:40 AM,67ʡF,67ʡF,100ʡ%,SSW,3ʡmph,0ʡmph,29.31ʡin,0.0ʡin,Cloudy
7,4:53 AM,67ʡF,67ʡF,100ʡ%,SSW,3ʡmph,0ʡmph,29.30ʡin,0.0ʡin,Cloudy
8,5:29 AM,67ʡF,67ʡF,100ʡ%,SSW,5ʡmph,0ʡmph,29.32ʡin,0.0ʡin,Cloudy
9,5:53 AM,68ʡF,68ʡF,100ʡ%,SSW,6ʡmph,0ʡmph,29.33ʡin,0.0ʡin,Cloudy
10,6:25 AM,68ʡF,68ʡF,100ʡ%,SW,6ʡmph,0ʡmph,29.34ʡin,0.0ʡin,Cloudy
11,6:53 AM,68ʡF,68ʡF,100ʡ%,SSW,7ʡmph,0ʡmph,29.35ʡin,0.0ʡin,Cloudy
12,7:53 AM,68ʡF,68ʡF,100ʡ%,SSW,9ʡmph,0ʡmph,29.38ʡin,0.0ʡin,Cloudy
13,8:18 AM,68ʡF,68ʡF,100ʡ%,SSW,8ʡmph,0ʡmph,29.38ʡin,0.0ʡin,Fog
14,8:53 AM,69ʡF,68ʡF,96ʡ%,SSW,8ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Fog
15,9:17 AM,69ʡF,68ʡF,96ʡ%,S,8ʡmph,0ʡmph,29.40ʡin,0.0ʡin,Cloudy
16,9:29 AM,70ʡF,68ʡF,93ʡ%,S,10ʡmph,0ʡmph,29.40ʡin,0.0ʡin,Cloudy
17,9:53 AM,70ʡF,68ʡF,93ʡ%,SSW,8ʡmph,0ʡmph,29.41ʡin,0.0ʡin,Cloudy
18,10:53 AM,71ʡF,68ʡF,90ʡ%,SSW,16ʡmph,0ʡmph,29.40ʡin,0.0ʡin,Cloudy
19,11:53 AM,73ʡF,68ʡF,84ʡ%,SSW,7ʡmph,0ʡmph,29.40ʡin,0.0ʡin,Cloudy
20,12:53 PM,76ʡF,68ʡF,76ʡ%,SSW,13ʡmph,0ʡmph,29.37ʡin,0.0ʡin,Cloudy
21,1:53 PM,78ʡF,68ʡF,71ʡ%,S,12ʡmph,0ʡmph,29.35ʡin,0.0ʡin,Cloudy
22,2:53 PM,82ʡF,67ʡF,60ʡ%,S,10ʡmph,0ʡmph,29.34ʡin,0.0ʡin,Mostly Cloudy
23,3:53 PM,80ʡF,67ʡF,64ʡ%,SSE,13ʡmph,0ʡmph,29.34ʡin,0.0ʡin,Mostly Cloudy
24,4:53 PM,78ʡF,66ʡF,66ʡ%,S,7ʡmph,0ʡmph,29.37ʡin,0.0ʡin,Mostly Cloudy
25,5:53 PM,74ʡF,66ʡF,76ʡ%,SSE,5ʡmph,0ʡmph,29.38ʡin,0.0ʡin,Mostly Cloudy
26,6:53 PM,71ʡF,66ʡF,84ʡ%,SSE,6ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Mostly Cloudy
27,7:53 PM,74ʡF,68ʡF,82ʡ%,SSE,9ʡmph,0ʡmph,29.41ʡin,0.0ʡin,Mostly Cloudy
28,8:53 PM,73ʡF,69ʡF,87ʡ%,S,7ʡmph,0ʡmph,29.43ʡin,0.0ʡin,Mostly Cloudy
29,9:19 PM,73ʡF,69ʡF,87ʡ%,SSE,10ʡmph,0ʡmph,29.43ʡin,0.0ʡin,Cloudy
30,9:53 PM,73ʡF,69ʡF,87ʡ%,S,13ʡmph,0ʡmph,29.45ʡin,0.0ʡin,Cloudy
31,10:12 PM,72ʡF,68ʡF,87ʡ%,S,9ʡmph,0ʡmph,29.45ʡin,0.0ʡin,Mostly Cloudy
32,10:53 PM,72ʡF,68ʡF,87ʡ%,SSW,10ʡmph,0ʡmph,29.47ʡin,0.0ʡin,Mostly Cloudy
33,11:14 PM,72ʡF,68ʡF,87ʡ%,S,10ʡmph,0ʡmph,29.48ʡin,0.0ʡin,Cloudy
34,11:53 PM,72ʡF,68ʡF,87ʡ%,S,9ʡmph,0ʡmph,29.49ʡin,0.0ʡin,Cloudy
35,,,,,,,,,,
36,,,,,,,,,,
37,,,,,,,,,,
38,,,,,,,,,,
39,,,,,,,,,,
40,,,,,,,,,,
41,,,,,,,,,,
42,,,,,,,,,,
43,,,,,,,,,,
44,,,,,,,,,,
