,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,11:53 PM,71ʡF,67ʡF,87ʡ%,SE,12ʡmph,21ʡmph,29.41ʡin,0.0ʡin,Light Rain
1,12:17 AM,70ʡF,68ʡF,93ʡ%,NE,22ʡmph,0ʡmph,29.40ʡin,0.0ʡin,Light Rain / Windy
2,12:38 AM,69ʡF,67ʡF,93ʡ%,N,16ʡmph,29ʡmph,29.43ʡin,0.0ʡin,Light Rain
3,12:47 AM,70ʡF,64ʡF,83ʡ%,NNW,15ʡmph,29ʡmph,29.43ʡin,0.0ʡin,Partly Cloudy
4,12:53 AM,68ʡF,65ʡF,90ʡ%,N,15ʡmph,0ʡmph,29.44ʡin,0.0ʡin,Thunder
5,1:16 AM,66ʡF,63ʡF,90ʡ%,N,17ʡmph,29ʡmph,29.44ʡin,0.0ʡin,Mostly Cloudy
6,1:53 AM,66ʡF,61ʡF,84ʡ%,NNE,20ʡmph,26ʡmph,29.44ʡin,0.0ʡin,Mostly Cloudy
7,2:53 AM,65ʡF,60ʡF,84ʡ%,NW,5ʡmph,0ʡmph,29.46ʡin,0.0ʡin,Mostly Cloudy
8,3:53 AM,64ʡF,58ʡF,80ʡ%,N,24ʡmph,33ʡmph,29.45ʡin,0.0ʡin,Light Rain / Windy
9,4:20 AM,64ʡF,57ʡF,78ʡ%,N,20ʡmph,29ʡmph,29.50ʡin,0.0ʡin,Mostly Cloudy
10,4:53 AM,63ʡF,55ʡF,75ʡ%,NNE,17ʡmph,31ʡmph,29.54ʡin,0.0ʡin,Mostly Cloudy
11,5:53 AM,63ʡF,54ʡF,72ʡ%,N,16ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Cloudy
12,6:53 AM,63ʡF,53ʡF,70ʡ%,NNE,16ʡmph,29ʡmph,29.56ʡin,0.0ʡin,Cloudy
13,7:53 AM,64ʡF,54ʡF,70ʡ%,NNE,20ʡmph,28ʡmph,29.59ʡin,0.0ʡin,Cloudy
14,8:53 AM,66ʡF,55ʡF,68ʡ%,N,17ʡmph,28ʡmph,29.61ʡin,0.0ʡin,Cloudy
15,9:53 AM,71ʡF,57ʡF,61ʡ%,N,17ʡmph,0ʡmph,29.59ʡin,0.0ʡin,Mostly Cloudy
16,10:53 AM,72ʡF,58ʡF,61ʡ%,N,12ʡmph,0ʡmph,29.59ʡin,0.0ʡin,Mostly Cloudy
17,11:53 AM,76ʡF,60ʡF,58ʡ%,NNE,14ʡmph,22ʡmph,29.57ʡin,0.0ʡin,Cloudy
18,12:53 PM,76ʡF,60ʡF,58ʡ%,ENE,9ʡmph,17ʡmph,29.56ʡin,0.0ʡin,Mostly Cloudy
19,1:53 PM,79ʡF,62ʡF,56ʡ%,NNE,10ʡmph,22ʡmph,29.54ʡin,0.0ʡin,Mostly Cloudy
20,2:53 PM,80ʡF,62ʡF,54ʡ%,ENE,9ʡmph,0ʡmph,29.52ʡin,0.0ʡin,Mostly Cloudy
21,3:53 PM,81ʡF,63ʡF,54ʡ%,NE,13ʡmph,0ʡmph,29.48ʡin,0.0ʡin,Partly Cloudy
22,4:53 PM,81ʡF,62ʡF,52ʡ%,NE,8ʡmph,0ʡmph,29.47ʡin,0.0ʡin,Partly Cloudy
23,5:53 PM,80ʡF,63ʡF,56ʡ%,NE,13ʡmph,21ʡmph,29.46ʡin,0.0ʡin,Partly Cloudy
24,6:53 PM,77ʡF,62ʡF,60ʡ%,NE,14ʡmph,0ʡmph,29.47ʡin,0.0ʡin,Fair
25,7:53 PM,75ʡF,62ʡF,64ʡ%,ENE,9ʡmph,0ʡmph,29.48ʡin,0.0ʡin,Partly Cloudy
26,8:53 PM,72ʡF,63ʡF,73ʡ%,ENE,7ʡmph,0ʡmph,29.50ʡin,0.0ʡin,Partly Cloudy
27,9:53 PM,70ʡF,63ʡF,78ʡ%,E,7ʡmph,0ʡmph,29.51ʡin,0.0ʡin,Partly Cloudy
28,10:53 PM,68ʡF,63ʡF,84ʡ%,ENE,6ʡmph,0ʡmph,29.53ʡin,0.0ʡin,Fair
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
34,,,,,,,,,,
35,,,,,,,,,,
36,,,,,,,,,,
37,,,,,,,,,,
38,,,,,,,,,,
