,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,12:53 AM,47ʡF,38ʡF,71ʡ%,CALM,0ʡmph,0ʡmph,29.57ʡin,0.0ʡin,Mostly Cloudy
1,1:53 AM,47ʡF,37ʡF,68ʡ%,N,3ʡmph,0ʡmph,29.56ʡin,0.0ʡin,Mostly Cloudy
2,2:53 AM,52ʡF,34ʡF,50ʡ%,NE,5ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Mostly Cloudy
3,3:53 AM,51ʡF,38ʡF,61ʡ%,N,3ʡmph,0ʡmph,29.56ʡin,0.0ʡin,Mostly Cloudy
4,4:53 AM,52ʡF,35ʡF,53ʡ%,NNE,6ʡmph,0ʡmph,29.56ʡin,0.0ʡin,Cloudy
5,5:53 AM,52ʡF,35ʡF,53ʡ%,NNE,8ʡmph,0ʡmph,29.57ʡin,0.0ʡin,Cloudy
6,6:53 AM,52ʡF,34ʡF,50ʡ%,NNE,8ʡmph,0ʡmph,29.58ʡin,0.0ʡin,Cloudy
7,7:53 AM,52ʡF,35ʡF,53ʡ%,NE,7ʡmph,0ʡmph,29.61ʡin,0.0ʡin,Cloudy
8,8:53 AM,53ʡF,34ʡF,48ʡ%,NE,8ʡmph,0ʡmph,29.64ʡin,0.0ʡin,Cloudy
9,9:53 AM,53ʡF,34ʡF,48ʡ%,ENE,8ʡmph,0ʡmph,29.66ʡin,0.0ʡin,Cloudy
10,10:53 AM,55ʡF,34ʡF,45ʡ%,ENE,10ʡmph,0ʡmph,29.65ʡin,0.0ʡin,Cloudy
11,11:53 AM,55ʡF,35ʡF,47ʡ%,ENE,13ʡmph,0ʡmph,29.63ʡin,0.0ʡin,Cloudy
12,12:53 PM,58ʡF,35ʡF,42ʡ%,ENE,14ʡmph,0ʡmph,29.59ʡin,0.0ʡin,Cloudy
13,1:53 PM,57ʡF,36ʡF,45ʡ%,ENE,9ʡmph,0ʡmph,29.57ʡin,0.0ʡin,Cloudy
14,2:53 PM,57ʡF,36ʡF,45ʡ%,ENE,7ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Cloudy
15,3:53 PM,57ʡF,37ʡF,47ʡ%,ENE,9ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Cloudy
16,4:53 PM,55ʡF,38ʡF,53ʡ%,ESE,9ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Cloudy
17,5:53 PM,54ʡF,39ʡF,57ʡ%,E,7ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Cloudy
18,6:53 PM,53ʡF,38ʡF,57ʡ%,E,7ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Cloudy
19,7:53 PM,52ʡF,40ʡF,63ʡ%,ENE,6ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Cloudy
20,8:53 PM,52ʡF,39ʡF,61ʡ%,ENE,9ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Cloudy
21,9:53 PM,51ʡF,40ʡF,66ʡ%,ENE,7ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Cloudy
22,10:53 PM,51ʡF,40ʡF,66ʡ%,ENE,3ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Cloudy
23,11:53 PM,51ʡF,40ʡF,66ʡ%,E,5ʡmph,0ʡmph,29.53ʡin,0.0ʡin,Cloudy
24,,,,,,,,,,
25,,,,,,,,,,
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
