,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,12:53 AM,42ʡF,40ʡF,92ʡ%,ENE,3ʡmph,0ʡmph,29.46ʡin,0.0ʡin,Partly Cloudy
1,1:53 AM,42ʡF,40ʡF,92ʡ%,CALM,0ʡmph,0ʡmph,29.44ʡin,0.0ʡin,Mostly Cloudy
2,2:15 AM,45ʡF,42ʡF,90ʡ%,NNW,3ʡmph,0ʡmph,29.45ʡin,0.0ʡin,Cloudy
3,2:17 AM,46ʡF,42ʡF,86ʡ%,NNW,5ʡmph,0ʡmph,29.45ʡin,0.0ʡin,Cloudy
4,2:53 AM,51ʡF,46ʡF,83ʡ%,N,5ʡmph,0ʡmph,29.46ʡin,0.0ʡin,Cloudy
5,3:53 AM,52ʡF,47ʡF,83ʡ%,N,3ʡmph,0ʡmph,29.45ʡin,0.0ʡin,Light Rain
6,4:53 AM,52ʡF,50ʡF,93ʡ%,CALM,0ʡmph,0ʡmph,29.45ʡin,0.0ʡin,Light Rain
7,5:53 AM,52ʡF,50ʡF,93ʡ%,N,7ʡmph,0ʡmph,29.43ʡin,0.0ʡin,Light Rain
8,6:45 AM,52ʡF,51ʡF,97ʡ%,NE,9ʡmph,0ʡmph,29.43ʡin,0.2ʡin,Heavy Rain
9,6:53 AM,52ʡF,51ʡF,97ʡ%,NE,7ʡmph,0ʡmph,29.42ʡin,0.3ʡin,Heavy Rain
10,6:59 AM,52ʡF,52ʡF,100ʡ%,W,5ʡmph,0ʡmph,29.42ʡin,0.1ʡin,Heavy Rain
11,7:07 AM,52ʡF,52ʡF,100ʡ%,SE,7ʡmph,0ʡmph,29.44ʡin,0.3ʡin,Heavy Rain
12,7:23 AM,52ʡF,51ʡF,97ʡ%,NW,6ʡmph,0ʡmph,29.43ʡin,0.4ʡin,Heavy T-Storm
13,7:35 AM,52ʡF,52ʡF,100ʡ%,NW,5ʡmph,0ʡmph,29.43ʡin,0.5ʡin,Heavy T-Storm
14,7:53 AM,53ʡF,53ʡF,100ʡ%,NW,5ʡmph,0ʡmph,29.44ʡin,0.8ʡin,Heavy Rain
15,8:13 AM,53ʡF,53ʡF,100ʡ%,CALM,0ʡmph,0ʡmph,29.44ʡin,0.3ʡin,Heavy Rain
16,8:24 AM,53ʡF,53ʡF,100ʡ%,N,5ʡmph,0ʡmph,29.44ʡin,0.4ʡin,Fog
17,8:49 AM,54ʡF,54ʡF,100ʡ%,NNW,7ʡmph,0ʡmph,29.43ʡin,0.6ʡin,Heavy Rain
18,8:51 AM,54ʡF,54ʡF,100ʡ%,NNW,7ʡmph,0ʡmph,29.43ʡin,0.6ʡin,Heavy Rain
19,8:53 AM,53ʡF,53ʡF,100ʡ%,NW,7ʡmph,0ʡmph,29.43ʡin,0.6ʡin,Heavy Rain
20,9:33 AM,53ʡF,53ʡF,100ʡ%,N,5ʡmph,0ʡmph,29.44ʡin,0.1ʡin,Heavy Rain
21,9:53 AM,53ʡF,53ʡF,100ʡ%,NNE,6ʡmph,0ʡmph,29.44ʡin,0.3ʡin,Heavy Rain
22,10:53 AM,54ʡF,54ʡF,100ʡ%,ENE,5ʡmph,0ʡmph,29.41ʡin,0.0ʡin,Cloudy
23,11:53 AM,56ʡF,55ʡF,97ʡ%,ENE,7ʡmph,0ʡmph,29.38ʡin,0.0ʡin,Cloudy
24,12:19 PM,57ʡF,56ʡF,96ʡ%,NE,6ʡmph,0ʡmph,29.37ʡin,0.0ʡin,Light Rain
25,12:30 PM,58ʡF,56ʡF,93ʡ%,NE,7ʡmph,0ʡmph,29.36ʡin,0.0ʡin,Mostly Cloudy
26,12:39 PM,58ʡF,56ʡF,93ʡ%,NNE,6ʡmph,0ʡmph,29.34ʡin,0.0ʡin,Cloudy
27,12:53 PM,58ʡF,56ʡF,93ʡ%,NNE,7ʡmph,0ʡmph,29.34ʡin,0.0ʡin,Cloudy
28,1:53 PM,59ʡF,56ʡF,90ʡ%,ENE,12ʡmph,20ʡmph,29.30ʡin,0.0ʡin,Cloudy
29,2:45 PM,58ʡF,57ʡF,97ʡ%,ENE,6ʡmph,0ʡmph,29.30ʡin,0.0ʡin,Light Rain
30,2:53 PM,58ʡF,57ʡF,97ʡ%,ENE,7ʡmph,0ʡmph,29.29ʡin,0.0ʡin,Light Rain
31,3:44 PM,57ʡF,57ʡF,100ʡ%,NNE,6ʡmph,0ʡmph,29.30ʡin,0.2ʡin,Heavy Rain
32,3:53 PM,58ʡF,57ʡF,97ʡ%,NNE,9ʡmph,0ʡmph,29.29ʡin,0.2ʡin,Rain
33,4:22 PM,58ʡF,57ʡF,97ʡ%,NNE,8ʡmph,0ʡmph,29.30ʡin,0.0ʡin,Rain
34,4:43 PM,57ʡF,57ʡF,100ʡ%,CALM,0ʡmph,0ʡmph,29.31ʡin,0.2ʡin,Heavy Rain
35,4:53 PM,57ʡF,56ʡF,96ʡ%,N,10ʡmph,0ʡmph,29.31ʡin,0.5ʡin,Heavy Rain
36,5:24 PM,57ʡF,57ʡF,100ʡ%,NE,10ʡmph,0ʡmph,29.32ʡin,0.5ʡin,Heavy Rain
37,8:38 PM,57ʡF,55ʡF,93ʡ%,NE,17ʡmph,24ʡmph,29.34ʡin,0.1ʡin,Rain
38,8:53 PM,56ʡF,55ʡF,97ʡ%,NE,12ʡmph,0ʡmph,29.33ʡin,0.1ʡin,Mostly Cloudy
39,9:16 PM,57ʡF,55ʡF,93ʡ%,ENE,3ʡmph,0ʡmph,29.33ʡin,0.0ʡin,Light Rain
40,9:53 PM,57ʡF,55ʡF,93ʡ%,ESE,7ʡmph,0ʡmph,29.31ʡin,0.0ʡin,Light Rain
41,10:12 PM,57ʡF,54ʡF,89ʡ%,ESE,14ʡmph,22ʡmph,29.30ʡin,0.0ʡin,Mostly Cloudy
42,10:53 PM,57ʡF,54ʡF,89ʡ%,SE,8ʡmph,0ʡmph,29.32ʡin,0.0ʡin,Partly Cloudy
43,11:20 PM,56ʡF,54ʡF,93ʡ%,CALM,0ʡmph,0ʡmph,29.33ʡin,0.0ʡin,Mostly Cloudy
