,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,11:53 PM,74ʡF,65ʡF,73ʡ%,S,3ʡmph,0ʡmph,29.21ʡin,0.0ʡin,Fair
1,12:53 AM,72ʡF,65ʡF,78ʡ%,SSE,6ʡmph,0ʡmph,29.19ʡin,0.0ʡin,Fair
2,1:53 AM,70ʡF,65ʡF,84ʡ%,S,5ʡmph,0ʡmph,29.17ʡin,0.0ʡin,Fair
3,2:53 AM,70ʡF,65ʡF,84ʡ%,SSE,5ʡmph,0ʡmph,29.17ʡin,0.0ʡin,Fair
4,3:53 AM,68ʡF,65ʡF,90ʡ%,S,3ʡmph,0ʡmph,29.17ʡin,0.0ʡin,Fair
5,4:53 AM,67ʡF,65ʡF,93ʡ%,S,3ʡmph,0ʡmph,29.18ʡin,0.0ʡin,Mostly Cloudy
6,5:53 AM,68ʡF,66ʡF,93ʡ%,CALM,0ʡmph,0ʡmph,29.19ʡin,0.0ʡin,Mostly Cloudy
7,6:44 AM,71ʡF,67ʡF,87ʡ%,S,3ʡmph,0ʡmph,29.21ʡin,0.0ʡin,Cloudy
8,6:53 AM,71ʡF,68ʡF,90ʡ%,S,7ʡmph,0ʡmph,29.21ʡin,0.0ʡin,Cloudy
9,7:27 AM,74ʡF,69ʡF,85ʡ%,S,9ʡmph,0ʡmph,29.21ʡin,0.0ʡin,Cloudy
10,7:53 AM,76ʡF,70ʡF,82ʡ%,S,10ʡmph,0ʡmph,29.21ʡin,0.0ʡin,Fair
11,8:53 AM,81ʡF,70ʡF,69ʡ%,S,13ʡmph,0ʡmph,29.21ʡin,0.0ʡin,Mostly Cloudy
12,9:53 AM,84ʡF,69ʡF,61ʡ%,S,13ʡmph,0ʡmph,29.20ʡin,0.0ʡin,Mostly Cloudy
13,10:53 AM,87ʡF,68ʡF,53ʡ%,S,13ʡmph,23ʡmph,29.19ʡin,0.0ʡin,Mostly Cloudy
14,11:53 AM,90ʡF,68ʡF,48ʡ%,SSE,13ʡmph,22ʡmph,29.17ʡin,0.0ʡin,Mostly Cloudy
15,12:53 PM,94ʡF,68ʡF,43ʡ%,S,12ʡmph,21ʡmph,29.14ʡin,0.0ʡin,Partly Cloudy
16,1:53 PM,95ʡF,67ʡF,40ʡ%,S,18ʡmph,26ʡmph,29.11ʡin,0.0ʡin,Partly Cloudy
17,2:53 PM,97ʡF,67ʡF,37ʡ%,S,15ʡmph,25ʡmph,29.10ʡin,0.0ʡin,Fair
18,3:53 PM,97ʡF,67ʡF,37ʡ%,S,18ʡmph,26ʡmph,29.07ʡin,0.0ʡin,Fair
19,4:53 PM,96ʡF,68ʡF,40ʡ%,SSE,21ʡmph,28ʡmph,29.06ʡin,0.0ʡin,Fair / Windy
20,5:53 PM,95ʡF,67ʡF,40ʡ%,SSE,16ʡmph,28ʡmph,29.06ʡin,0.0ʡin,Fair
21,6:53 PM,92ʡF,68ʡF,45ʡ%,SSE,16ʡmph,25ʡmph,29.07ʡin,0.0ʡin,Fair
22,7:53 PM,88ʡF,67ʡF,49ʡ%,SSE,16ʡmph,26ʡmph,29.09ʡin,0.0ʡin,Partly Cloudy
23,8:53 PM,85ʡF,65ʡF,51ʡ%,SSE,17ʡmph,26ʡmph,29.10ʡin,0.0ʡin,Partly Cloudy
24,9:53 PM,82ʡF,68ʡF,62ʡ%,SSE,12ʡmph,26ʡmph,29.13ʡin,0.0ʡin,Partly Cloudy
25,10:53 PM,79ʡF,71ʡF,77ʡ%,SSE,16ʡmph,23ʡmph,29.15ʡin,0.0ʡin,Fair
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
34,,,,,,,,,,
35,,,,,,,,,,
