,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,11:53 PM,73ʡF,71ʡF,93ʡ%,CALM,0ʡmph,0ʡmph,29.37ʡin,0.0ʡin,Fair
1,12:53 AM,72ʡF,72ʡF,100ʡ%,WSW,3ʡmph,0ʡmph,29.36ʡin,0.0ʡin,Fair
2,1:53 AM,71ʡF,71ʡF,100ʡ%,CALM,0ʡmph,0ʡmph,29.35ʡin,0.0ʡin,Fair
3,2:53 AM,71ʡF,70ʡF,96ʡ%,CALM,0ʡmph,0ʡmph,29.33ʡin,0.0ʡin,Fair
4,3:53 AM,70ʡF,70ʡF,100ʡ%,S,3ʡmph,0ʡmph,29.33ʡin,0.0ʡin,Partly Cloudy
5,4:53 AM,69ʡF,69ʡF,100ʡ%,CALM,0ʡmph,0ʡmph,29.32ʡin,0.0ʡin,Fair
6,5:53 AM,70ʡF,70ʡF,100ʡ%,N,7ʡmph,0ʡmph,29.32ʡin,0.0ʡin,Fair
7,6:53 AM,72ʡF,71ʡF,97ʡ%,CALM,0ʡmph,0ʡmph,29.33ʡin,0.0ʡin,Fair
8,7:53 AM,76ʡF,71ʡF,85ʡ%,NNE,9ʡmph,0ʡmph,29.33ʡin,0.0ʡin,Fair
9,8:53 AM,79ʡF,71ʡF,77ʡ%,NNE,5ʡmph,0ʡmph,29.33ʡin,0.0ʡin,Fair
10,9:53 AM,82ʡF,72ʡF,71ʡ%,NNE,8ʡmph,0ʡmph,29.33ʡin,0.0ʡin,Fair
11,10:53 AM,85ʡF,72ʡF,65ʡ%,NNE,10ʡmph,0ʡmph,29.32ʡin,0.0ʡin,Fair
12,11:53 AM,88ʡF,71ʡF,57ʡ%,ENE,12ʡmph,17ʡmph,29.29ʡin,0.0ʡin,Fair
13,12:53 PM,90ʡF,70ʡF,52ʡ%,ENE,5ʡmph,0ʡmph,29.26ʡin,0.0ʡin,Mostly Cloudy
14,1:53 PM,91ʡF,67ʡF,45ʡ%,,0ʡmph,0ʡmph,29.24ʡin,0.0ʡin,Partly Cloudy
15,2:53 PM,92ʡF,65ʡF,41ʡ%,VAR,7ʡmph,0ʡmph,29.20ʡin,0.0ʡin,Partly Cloudy
16,3:53 PM,92ʡF,65ʡF,41ʡ%,ENE,10ʡmph,0ʡmph,29.17ʡin,0.0ʡin,Partly Cloudy
17,4:53 PM,91ʡF,65ʡF,42ʡ%,NE,7ʡmph,0ʡmph,29.15ʡin,0.0ʡin,Fair
18,5:53 PM,89ʡF,65ʡF,45ʡ%,ENE,9ʡmph,0ʡmph,29.16ʡin,0.0ʡin,Fair
19,6:53 PM,85ʡF,67ʡF,55ʡ%,ENE,8ʡmph,0ʡmph,29.16ʡin,0.0ʡin,Fair
20,7:53 PM,82ʡF,68ʡF,62ʡ%,E,6ʡmph,0ʡmph,29.18ʡin,0.0ʡin,Fair
21,8:53 PM,80ʡF,66ʡF,62ʡ%,E,5ʡmph,0ʡmph,29.20ʡin,0.0ʡin,Fair
22,9:53 PM,80ʡF,66ʡF,62ʡ%,VAR,3ʡmph,0ʡmph,29.21ʡin,0.0ʡin,Fair
23,10:53 PM,78ʡF,65ʡF,64ʡ%,CALM,0ʡmph,0ʡmph,29.22ʡin,0.0ʡin,Fair
24,,,,,,,,,,
25,,,,,,,,,,
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
