,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,11:53 PM,82ʡF,70ʡF,67ʡ%,S,15ʡmph,23ʡmph,29.35ʡin,0.0ʡin,Fair
1,12:53 AM,80ʡF,72ʡF,76ʡ%,S,10ʡmph,0ʡmph,29.36ʡin,0.0ʡin,Fair
2,1:53 AM,79ʡF,72ʡF,79ʡ%,S,10ʡmph,0ʡmph,29.35ʡin,0.0ʡin,Fair
3,2:53 AM,78ʡF,73ʡF,84ʡ%,SSW,10ʡmph,18ʡmph,29.35ʡin,0.0ʡin,Fair
4,3:53 AM,77ʡF,73ʡF,88ʡ%,S,7ʡmph,0ʡmph,29.37ʡin,0.0ʡin,Fair
5,4:53 AM,76ʡF,73ʡF,91ʡ%,SSW,5ʡmph,0ʡmph,29.37ʡin,0.0ʡin,Fair
6,5:53 AM,75ʡF,73ʡF,94ʡ%,S,6ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Fair
7,6:53 AM,78ʡF,74ʡF,87ʡ%,SSW,10ʡmph,0ʡmph,29.40ʡin,0.0ʡin,Fair
8,7:53 AM,82ʡF,74ʡF,76ʡ%,SSW,12ʡmph,0ʡmph,29.41ʡin,0.0ʡin,Fair
9,8:53 AM,87ʡF,71ʡF,59ʡ%,SSW,15ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Fair
10,9:53 AM,90ʡF,69ʡF,50ʡ%,SSW,16ʡmph,24ʡmph,29.38ʡin,0.0ʡin,Fair
11,10:53 AM,93ʡF,69ʡF,45ʡ%,SSW,13ʡmph,22ʡmph,29.37ʡin,0.0ʡin,Fair
12,11:53 AM,96ʡF,67ʡF,38ʡ%,SSW,12ʡmph,22ʡmph,29.36ʡin,0.0ʡin,Fair
13,12:53 PM,100ʡF,63ʡF,29ʡ%,SSE,12ʡmph,0ʡmph,29.33ʡin,0.0ʡin,Fair
14,1:53 PM,101ʡF,62ʡF,28ʡ%,SSE,13ʡmph,24ʡmph,29.30ʡin,0.0ʡin,Fair
15,2:53 PM,102ʡF,60ʡF,25ʡ%,S,10ʡmph,21ʡmph,29.28ʡin,0.0ʡin,Fair
16,3:53 PM,103ʡF,62ʡF,26ʡ%,S,14ʡmph,24ʡmph,29.26ʡin,0.0ʡin,Fair
17,4:53 PM,102ʡF,63ʡF,28ʡ%,S,15ʡmph,22ʡmph,29.26ʡin,0.0ʡin,Fair
18,5:53 PM,100ʡF,62ʡF,29ʡ%,S,13ʡmph,24ʡmph,29.24ʡin,0.0ʡin,Fair
19,6:53 PM,95ʡF,70ʡF,44ʡ%,SSE,18ʡmph,26ʡmph,29.26ʡin,0.0ʡin,Fair
20,7:53 PM,91ʡF,70ʡF,50ʡ%,S,17ʡmph,29ʡmph,29.28ʡin,0.0ʡin,Fair
21,8:53 PM,88ʡF,70ʡF,55ʡ%,S,14ʡmph,23ʡmph,29.30ʡin,0.0ʡin,Fair
22,9:53 PM,86ʡF,72ʡF,63ʡ%,S,16ʡmph,26ʡmph,29.33ʡin,0.0ʡin,Fair
23,10:53 PM,83ʡF,74ʡF,74ʡ%,S,15ʡmph,24ʡmph,29.33ʡin,0.0ʡin,Fair
24,,,,,,,,,,
25,,,,,,,,,,
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
