,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,12:53 AM,32ʡF,27ʡF,82ʡ%,W,3ʡmph,0ʡmph,29.66ʡin,0.0ʡin,Fair
1,1:53 AM,28ʡF,26ʡF,92ʡ%,CALM,0ʡmph,0ʡmph,29.66ʡin,0.0ʡin,Fair
2,2:53 AM,28ʡF,26ʡF,92ʡ%,W,5ʡmph,0ʡmph,29.67ʡin,0.0ʡin,Fair
3,3:53 AM,26ʡF,24ʡF,92ʡ%,CALM,0ʡmph,0ʡmph,29.67ʡin,0.0ʡin,Fair
4,4:53 AM,24ʡF,22ʡF,91ʡ%,CALM,0ʡmph,0ʡmph,29.67ʡin,0.0ʡin,Fair
5,5:53 AM,26ʡF,25ʡF,96ʡ%,CALM,0ʡmph,0ʡmph,29.67ʡin,0.0ʡin,Fair
6,6:53 AM,22ʡF,21ʡF,96ʡ%,CALM,0ʡmph,0ʡmph,29.69ʡin,0.0ʡin,Fair
7,7:53 AM,26ʡF,26ʡF,100ʡ%,CALM,0ʡmph,0ʡmph,29.69ʡin,0.0ʡin,Fair
8,8:53 AM,40ʡF,29ʡF,65ʡ%,NNW,3ʡmph,0ʡmph,29.71ʡin,0.0ʡin,Fair
9,9:53 AM,44ʡF,25ʡF,47ʡ%,CALM,0ʡmph,0ʡmph,29.73ʡin,0.0ʡin,Partly Cloudy
10,10:53 AM,50ʡF,22ʡF,33ʡ%,VAR,3ʡmph,0ʡmph,29.72ʡin,0.0ʡin,Fair
11,11:53 AM,52ʡF,18ʡF,26ʡ%,SE,12ʡmph,0ʡmph,29.68ʡin,0.0ʡin,Partly Cloudy
12,12:53 PM,54ʡF,20ʡF,26ʡ%,SE,8ʡmph,0ʡmph,29.65ʡin,0.0ʡin,Mostly Cloudy
13,1:53 PM,54ʡF,21ʡF,28ʡ%,SE,7ʡmph,0ʡmph,29.61ʡin,0.0ʡin,Cloudy
14,2:53 PM,54ʡF,22ʡF,29ʡ%,E,8ʡmph,0ʡmph,29.60ʡin,0.0ʡin,Cloudy
15,3:53 PM,53ʡF,23ʡF,31ʡ%,ESE,9ʡmph,0ʡmph,29.60ʡin,0.0ʡin,Cloudy
16,4:53 PM,52ʡF,23ʡF,32ʡ%,ESE,10ʡmph,0ʡmph,29.60ʡin,0.0ʡin,Cloudy
17,5:53 PM,51ʡF,26ʡF,38ʡ%,ESE,6ʡmph,0ʡmph,29.60ʡin,0.0ʡin,Cloudy
18,6:53 PM,51ʡF,27ʡF,39ʡ%,SE,6ʡmph,0ʡmph,29.61ʡin,0.0ʡin,Cloudy
19,7:53 PM,51ʡF,29ʡF,43ʡ%,ESE,5ʡmph,0ʡmph,29.61ʡin,0.0ʡin,Cloudy
20,8:53 PM,50ʡF,30ʡF,46ʡ%,SE,5ʡmph,0ʡmph,29.62ʡin,0.0ʡin,Cloudy
21,9:53 PM,50ʡF,28ʡF,43ʡ%,SSE,6ʡmph,0ʡmph,29.63ʡin,0.0ʡin,Cloudy
22,10:53 PM,50ʡF,29ʡF,44ʡ%,SSE,3ʡmph,0ʡmph,29.63ʡin,0.0ʡin,Cloudy
23,11:53 PM,50ʡF,30ʡF,46ʡ%,ESE,3ʡmph,0ʡmph,29.61ʡin,0.0ʡin,Cloudy
24,,,,,,,,,,
25,,,,,,,,,,
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
