,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,12:53 AM,35ʡF,26ʡF,70ʡ%,WSW,5ʡmph,0ʡmph,29.77ʡin,0.0ʡin,Fair
1,1:53 AM,34ʡF,25ʡF,70ʡ%,SSW,6ʡmph,0ʡmph,29.77ʡin,0.0ʡin,Fair
2,2:53 AM,35ʡF,25ʡF,67ʡ%,SSW,6ʡmph,0ʡmph,29.76ʡin,0.0ʡin,Fair
3,3:53 AM,28ʡF,23ʡF,81ʡ%,S,6ʡmph,0ʡmph,29.75ʡin,0.0ʡin,Fair
4,4:53 AM,34ʡF,25ʡF,70ʡ%,SSW,5ʡmph,0ʡmph,29.75ʡin,0.0ʡin,Fair
5,5:53 AM,33ʡF,25ʡF,72ʡ%,SSW,6ʡmph,0ʡmph,29.75ʡin,0.0ʡin,Fair
6,6:53 AM,30ʡF,24ʡF,79ʡ%,SSW,5ʡmph,0ʡmph,29.75ʡin,0.0ʡin,Fair
7,7:53 AM,33ʡF,26ʡF,75ʡ%,CALM,0ʡmph,0ʡmph,29.76ʡin,0.0ʡin,Fair
8,8:53 AM,42ʡF,29ʡF,60ʡ%,CALM,0ʡmph,0ʡmph,29.77ʡin,0.0ʡin,Fair
9,9:53 AM,54ʡF,27ʡF,35ʡ%,VAR,5ʡmph,0ʡmph,29.77ʡin,0.0ʡin,Fair
10,10:53 AM,60ʡF,26ʡF,27ʡ%,S,13ʡmph,0ʡmph,29.77ʡin,0.0ʡin,Fair
11,11:53 AM,64ʡF,23ʡF,21ʡ%,S,15ʡmph,24ʡmph,29.75ʡin,0.0ʡin,Fair
12,12:53 PM,66ʡF,24ʡF,20ʡ%,S,17ʡmph,23ʡmph,29.72ʡin,0.0ʡin,Fair
13,1:53 PM,66ʡF,24ʡF,20ʡ%,S,13ʡmph,0ʡmph,29.68ʡin,0.0ʡin,Fair
14,2:53 PM,68ʡF,21ʡF,17ʡ%,S,17ʡmph,24ʡmph,29.65ʡin,0.0ʡin,Fair
15,3:53 PM,69ʡF,22ʡF,17ʡ%,S,16ʡmph,24ʡmph,29.63ʡin,0.0ʡin,Fair
16,4:53 PM,67ʡF,23ʡF,19ʡ%,S,16ʡmph,0ʡmph,29.62ʡin,0.0ʡin,Fair
17,5:53 PM,64ʡF,23ʡF,21ʡ%,SSE,10ʡmph,0ʡmph,29.62ʡin,0.0ʡin,Fair
18,6:53 PM,59ʡF,25ʡF,27ʡ%,SE,7ʡmph,0ʡmph,29.62ʡin,0.0ʡin,Fair
19,7:53 PM,50ʡF,27ʡF,41ʡ%,SSE,7ʡmph,0ʡmph,29.64ʡin,0.0ʡin,Fair
20,8:53 PM,54ʡF,35ʡF,49ʡ%,SSE,10ʡmph,0ʡmph,29.65ʡin,0.0ʡin,Fair
21,9:53 PM,52ʡF,38ʡF,59ʡ%,S,13ʡmph,0ʡmph,29.66ʡin,0.0ʡin,Fair
22,10:53 PM,48ʡF,38ʡF,68ʡ%,S,7ʡmph,0ʡmph,29.67ʡin,0.0ʡin,Fair
23,11:53 PM,43ʡF,37ʡF,80ʡ%,S,7ʡmph,0ʡmph,29.67ʡin,0.0ʡin,Fair
24,,,,,,,,,,
25,,,,,,,,,,
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
