,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,11:53 PM,74ʡF,69ʡF,85ʡ%,S,15ʡmph,0ʡmph,29.27ʡin,0.0ʡin,Fair
1,12:53 AM,74ʡF,69ʡF,85ʡ%,S,16ʡmph,0ʡmph,29.24ʡin,0.0ʡin,Partly Cloudy
2,1:35 AM,74ʡF,70ʡF,87ʡ%,S,17ʡmph,26ʡmph,29.23ʡin,0.0ʡin,Mostly Cloudy
3,1:53 AM,73ʡF,69ʡF,87ʡ%,S,13ʡmph,23ʡmph,29.23ʡin,0.0ʡin,Mostly Cloudy
4,2:53 AM,73ʡF,69ʡF,87ʡ%,S,13ʡmph,0ʡmph,29.22ʡin,0.0ʡin,Mostly Cloudy
5,3:53 AM,73ʡF,69ʡF,87ʡ%,S,9ʡmph,21ʡmph,29.21ʡin,0.0ʡin,Mostly Cloudy
6,4:53 AM,72ʡF,69ʡF,91ʡ%,SSW,10ʡmph,0ʡmph,29.23ʡin,0.0ʡin,Mostly Cloudy
7,5:36 AM,72ʡF,68ʡF,87ʡ%,S,10ʡmph,0ʡmph,29.24ʡin,0.0ʡin,Fair
8,5:53 AM,71ʡF,68ʡF,90ʡ%,S,12ʡmph,0ʡmph,29.25ʡin,0.0ʡin,Partly Cloudy
9,6:53 AM,73ʡF,68ʡF,84ʡ%,S,10ʡmph,0ʡmph,29.25ʡin,0.0ʡin,Mostly Cloudy
10,7:53 AM,78ʡF,68ʡF,71ʡ%,S,16ʡmph,29ʡmph,29.25ʡin,0.0ʡin,Mostly Cloudy
11,8:53 AM,80ʡF,67ʡF,64ʡ%,S,20ʡmph,32ʡmph,29.24ʡin,0.0ʡin,Fair
12,9:53 AM,84ʡF,66ʡF,55ʡ%,S,16ʡmph,28ʡmph,29.23ʡin,0.0ʡin,Fair
13,10:53 AM,88ʡF,65ʡF,46ʡ%,S,15ʡmph,29ʡmph,29.21ʡin,0.0ʡin,Fair
14,11:53 AM,91ʡF,65ʡF,42ʡ%,S,20ʡmph,26ʡmph,29.18ʡin,0.0ʡin,Fair
15,12:53 PM,92ʡF,65ʡF,41ʡ%,S,18ʡmph,28ʡmph,29.15ʡin,0.0ʡin,Fair
16,1:53 PM,94ʡF,64ʡF,37ʡ%,S,15ʡmph,28ʡmph,29.12ʡin,0.0ʡin,Fair
17,2:53 PM,95ʡF,63ʡF,34ʡ%,S,12ʡmph,30ʡmph,29.09ʡin,0.0ʡin,Fair
18,3:53 PM,95ʡF,63ʡF,34ʡ%,S,22ʡmph,31ʡmph,29.07ʡin,0.0ʡin,Fair / Windy
19,4:53 PM,93ʡF,65ʡF,39ʡ%,SSE,20ʡmph,32ʡmph,29.05ʡin,0.0ʡin,Fair
20,5:53 PM,91ʡF,64ʡF,41ʡ%,S,18ʡmph,29ʡmph,29.04ʡin,0.0ʡin,Fair
21,6:53 PM,87ʡF,64ʡF,46ʡ%,S,18ʡmph,29ʡmph,29.06ʡin,0.0ʡin,Fair
22,7:53 PM,83ʡF,67ʡF,58ʡ%,SSE,16ʡmph,26ʡmph,29.07ʡin,0.0ʡin,Fair
23,8:53 PM,80ʡF,68ʡF,67ʡ%,SSE,17ʡmph,0ʡmph,29.09ʡin,0.0ʡin,Fair
24,9:53 PM,77ʡF,69ʡF,76ʡ%,S,14ʡmph,0ʡmph,29.11ʡin,0.0ʡin,Fair
25,10:13 PM,77ʡF,69ʡF,76ʡ%,SSE,13ʡmph,24ʡmph,29.11ʡin,0.0ʡin,Mostly Cloudy
26,10:53 PM,77ʡF,69ʡF,76ʡ%,S,15ʡmph,25ʡmph,29.10ʡin,0.0ʡin,Mostly Cloudy
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
34,,,,,,,,,,
35,,,,,,,,,,
36,,,,,,,,,,
