,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,12:53 AM,38ʡF,24ʡF,57ʡ%,NW,5ʡmph,0ʡmph,29.79ʡin,0.0ʡin,Fair
1,1:53 AM,38ʡF,24ʡF,57ʡ%,NW,7ʡmph,0ʡmph,29.78ʡin,0.0ʡin,Fair
2,2:53 AM,37ʡF,24ʡF,59ʡ%,NW,6ʡmph,0ʡmph,29.77ʡin,0.0ʡin,Fair
3,3:53 AM,37ʡF,24ʡF,59ʡ%,NW,7ʡmph,0ʡmph,29.75ʡin,0.0ʡin,Fair
4,4:53 AM,37ʡF,24ʡF,59ʡ%,NW,8ʡmph,0ʡmph,29.75ʡin,0.0ʡin,Fair
5,5:53 AM,35ʡF,23ʡF,61ʡ%,NW,6ʡmph,0ʡmph,29.76ʡin,0.0ʡin,Fair
6,6:53 AM,36ʡF,21ʡF,55ʡ%,NNW,12ʡmph,0ʡmph,29.77ʡin,0.0ʡin,Fair
7,7:53 AM,38ʡF,21ʡF,51ʡ%,NNW,12ʡmph,0ʡmph,29.77ʡin,0.0ʡin,Fair
8,8:53 AM,42ʡF,21ʡF,43ʡ%,NNW,14ʡmph,23ʡmph,29.80ʡin,0.0ʡin,Fair
9,9:53 AM,45ʡF,22ʡF,40ʡ%,NW,10ʡmph,20ʡmph,29.80ʡin,0.0ʡin,Fair
10,10:53 AM,49ʡF,20ʡF,32ʡ%,N,17ʡmph,0ʡmph,29.80ʡin,0.0ʡin,Fair
11,11:53 AM,52ʡF,24ʡF,34ʡ%,N,17ʡmph,0ʡmph,29.79ʡin,0.0ʡin,Fair
12,12:53 PM,55ʡF,28ʡF,35ʡ%,NNW,15ʡmph,25ʡmph,29.76ʡin,0.0ʡin,Fair
13,1:53 PM,57ʡF,29ʡF,34ʡ%,N,13ʡmph,21ʡmph,29.72ʡin,0.0ʡin,Fair
14,2:53 PM,58ʡF,30ʡF,35ʡ%,N,16ʡmph,22ʡmph,29.69ʡin,0.0ʡin,Fair
15,3:53 PM,59ʡF,29ʡF,32ʡ%,N,15ʡmph,28ʡmph,29.67ʡin,0.0ʡin,Fair
16,4:53 PM,57ʡF,28ʡF,33ʡ%,NNE,12ʡmph,0ʡmph,29.65ʡin,0.0ʡin,Fair
17,5:53 PM,55ʡF,29ʡF,37ʡ%,NNE,10ʡmph,0ʡmph,29.65ʡin,0.0ʡin,Fair
18,6:53 PM,41ʡF,29ʡF,62ʡ%,NNW,5ʡmph,0ʡmph,29.67ʡin,0.0ʡin,Fair
19,7:53 PM,42ʡF,30ʡF,62ʡ%,CALM,0ʡmph,0ʡmph,29.68ʡin,0.0ʡin,Fair
20,8:53 PM,37ʡF,31ʡF,79ʡ%,SW,3ʡmph,0ʡmph,29.70ʡin,0.0ʡin,Fair
21,9:53 PM,34ʡF,31ʡF,89ʡ%,CALM,0ʡmph,0ʡmph,29.69ʡin,0.0ʡin,Partly Cloudy
22,10:53 PM,41ʡF,32ʡF,70ʡ%,WSW,7ʡmph,0ʡmph,29.69ʡin,0.0ʡin,Partly Cloudy
23,11:53 PM,38ʡF,32ʡF,79ʡ%,CALM,0ʡmph,0ʡmph,29.68ʡin,0.0ʡin,Partly Cloudy
24,,,,,,,,,,
25,,,,,,,,,,
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
