,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,11:53 PM,76ʡF,71ʡF,85ʡ%,S,12ʡmph,21ʡmph,29.24ʡin,0.0ʡin,Cloudy
1,12:53 AM,76ʡF,71ʡF,85ʡ%,S,12ʡmph,0ʡmph,29.24ʡin,0.0ʡin,Cloudy
2,1:53 AM,76ʡF,71ʡF,85ʡ%,S,10ʡmph,0ʡmph,29.22ʡin,0.0ʡin,Cloudy
3,2:53 AM,75ʡF,71ʡF,87ʡ%,S,10ʡmph,0ʡmph,29.23ʡin,0.0ʡin,Cloudy
4,3:53 AM,75ʡF,72ʡF,90ʡ%,S,6ʡmph,0ʡmph,29.24ʡin,0.0ʡin,Cloudy
5,4:53 AM,75ʡF,72ʡF,90ʡ%,S,8ʡmph,0ʡmph,29.24ʡin,0.0ʡin,Cloudy
6,5:53 AM,74ʡF,71ʡF,91ʡ%,S,12ʡmph,0ʡmph,29.25ʡin,0.0ʡin,Cloudy
7,6:53 AM,75ʡF,72ʡF,90ʡ%,CALM,0ʡmph,0ʡmph,29.31ʡin,0.0ʡin,Mostly Cloudy
8,7:07 AM,76ʡF,72ʡF,87ʡ%,CALM,0ʡmph,0ʡmph,29.31ʡin,0.0ʡin,Cloudy
9,7:40 AM,76ʡF,71ʡF,85ʡ%,ENE,3ʡmph,0ʡmph,29.33ʡin,0.0ʡin,Cloudy
10,7:53 AM,76ʡF,72ʡF,87ʡ%,ESE,5ʡmph,0ʡmph,29.34ʡin,0.0ʡin,Light Rain
11,8:19 AM,76ʡF,72ʡF,87ʡ%,ESE,6ʡmph,0ʡmph,29.34ʡin,0.0ʡin,Cloudy
12,8:53 AM,76ʡF,72ʡF,87ʡ%,ESE,5ʡmph,0ʡmph,29.35ʡin,0.0ʡin,Light Rain
13,9:53 AM,80ʡF,73ʡF,79ʡ%,SSE,14ʡmph,0ʡmph,29.36ʡin,0.0ʡin,Mostly Cloudy
14,10:53 AM,82ʡF,72ʡF,71ʡ%,S,13ʡmph,0ʡmph,29.36ʡin,0.0ʡin,Fair
15,11:53 AM,85ʡF,72ʡF,65ʡ%,S,14ʡmph,0ʡmph,29.35ʡin,0.0ʡin,Partly Cloudy
16,12:53 PM,86ʡF,71ʡF,61ʡ%,SE,13ʡmph,23ʡmph,29.33ʡin,0.0ʡin,Mostly Cloudy
17,1:53 PM,88ʡF,70ʡF,55ʡ%,SE,16ʡmph,22ʡmph,29.31ʡin,0.0ʡin,Partly Cloudy
18,2:53 PM,89ʡF,70ʡF,53ʡ%,SE,10ʡmph,0ʡmph,29.29ʡin,0.0ʡin,Partly Cloudy
19,3:53 PM,90ʡF,70ʡF,52ʡ%,SE,13ʡmph,0ʡmph,29.26ʡin,0.0ʡin,Mostly Cloudy
20,4:53 PM,88ʡF,69ʡF,53ʡ%,SSE,12ʡmph,0ʡmph,29.26ʡin,0.0ʡin,Partly Cloudy
21,5:53 PM,87ʡF,69ʡF,55ʡ%,SSE,15ʡmph,0ʡmph,29.24ʡin,0.0ʡin,Partly Cloudy
22,6:53 PM,84ʡF,69ʡF,61ʡ%,SSE,12ʡmph,0ʡmph,29.26ʡin,0.0ʡin,Fair
23,7:53 PM,80ʡF,69ʡF,69ʡ%,SSE,8ʡmph,0ʡmph,29.29ʡin,0.0ʡin,Fair
24,8:53 PM,78ʡF,70ʡF,76ʡ%,SSE,7ʡmph,0ʡmph,29.31ʡin,0.0ʡin,Fair
25,9:53 PM,76ʡF,70ʡF,82ʡ%,SSE,7ʡmph,0ʡmph,29.33ʡin,0.0ʡin,Fair
26,10:53 PM,75ʡF,70ʡF,84ʡ%,SSE,8ʡmph,0ʡmph,29.33ʡin,0.0ʡin,Mostly Cloudy
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
34,,,,,,,,,,
35,,,,,,,,,,
36,,,,,,,,,,
