,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,11:53 PM,55ʡF,52ʡF,89ʡ%,WSW,3ʡmph,0ʡmph,29.46ʡin,0.0ʡin,Fair
1,12:53 AM,51ʡF,50ʡF,96ʡ%,CALM,0ʡmph,0ʡmph,29.45ʡin,0.0ʡin,Fair
2,1:53 AM,50ʡF,49ʡF,96ʡ%,SW,3ʡmph,0ʡmph,29.44ʡin,0.0ʡin,Fair
3,2:53 AM,52ʡF,50ʡF,93ʡ%,WSW,3ʡmph,0ʡmph,29.44ʡin,0.0ʡin,Fair
4,3:53 AM,51ʡF,50ʡF,96ʡ%,WSW,3ʡmph,0ʡmph,29.44ʡin,0.0ʡin,Fair
5,4:53 AM,50ʡF,49ʡF,96ʡ%,W,5ʡmph,0ʡmph,29.45ʡin,0.0ʡin,Fair
6,5:53 AM,50ʡF,49ʡF,96ʡ%,WSW,6ʡmph,0ʡmph,29.45ʡin,0.0ʡin,Fair
7,6:53 AM,49ʡF,48ʡF,97ʡ%,CALM,0ʡmph,0ʡmph,29.46ʡin,0.0ʡin,Fair
8,7:53 AM,55ʡF,51ʡF,86ʡ%,CALM,0ʡmph,0ʡmph,29.47ʡin,0.0ʡin,Fair
9,8:53 AM,63ʡF,52ʡF,67ʡ%,WNW,6ʡmph,0ʡmph,29.48ʡin,0.0ʡin,Fair
10,9:53 AM,68ʡF,52ʡF,56ʡ%,NW,9ʡmph,0ʡmph,29.48ʡin,0.0ʡin,Fair
11,10:53 AM,71ʡF,51ʡF,49ʡ%,VAR,7ʡmph,0ʡmph,29.48ʡin,0.0ʡin,Fair
12,11:53 AM,73ʡF,51ʡF,46ʡ%,NNW,10ʡmph,0ʡmph,29.45ʡin,0.0ʡin,Fair
13,12:53 PM,73ʡF,50ʡF,44ʡ%,NNW,9ʡmph,0ʡmph,29.42ʡin,0.0ʡin,Mostly Cloudy
14,1:53 PM,75ʡF,51ʡF,43ʡ%,,0ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Fair
15,2:53 PM,76ʡF,52ʡF,43ʡ%,NW,3ʡmph,0ʡmph,29.37ʡin,0.0ʡin,Partly Cloudy
16,3:53 PM,75ʡF,51ʡF,43ʡ%,NNW,3ʡmph,0ʡmph,29.36ʡin,0.0ʡin,Mostly Cloudy
17,4:53 PM,73ʡF,51ʡF,46ʡ%,ENE,7ʡmph,0ʡmph,29.36ʡin,0.0ʡin,Mostly Cloudy
18,5:53 PM,70ʡF,52ʡF,53ʡ%,CALM,0ʡmph,0ʡmph,29.37ʡin,0.0ʡin,Mostly Cloudy
19,6:53 PM,60ʡF,53ʡF,78ʡ%,CALM,0ʡmph,0ʡmph,29.38ʡin,0.0ʡin,Partly Cloudy
20,7:53 PM,59ʡF,53ʡF,81ʡ%,CALM,0ʡmph,0ʡmph,29.40ʡin,0.0ʡin,Partly Cloudy
21,8:53 PM,57ʡF,53ʡF,87ʡ%,CALM,0ʡmph,0ʡmph,29.41ʡin,0.0ʡin,Partly Cloudy
22,9:53 PM,56ʡF,53ʡF,90ʡ%,CALM,0ʡmph,0ʡmph,29.42ʡin,0.0ʡin,Fair
23,10:53 PM,54ʡF,52ʡF,93ʡ%,CALM,0ʡmph,0ʡmph,29.42ʡin,0.0ʡin,Partly Cloudy
24,,,,,,,,,,
25,,,,,,,,,,
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
