,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,11:53 PM,71ʡF,68ʡF,90ʡ%,SSE,8ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Mostly Cloudy
1,12:53 AM,72ʡF,69ʡF,91ʡ%,SE,10ʡmph,0ʡmph,29.53ʡin,0.0ʡin,Mostly Cloudy
2,1:53 AM,72ʡF,69ʡF,91ʡ%,SE,8ʡmph,0ʡmph,29.52ʡin,0.0ʡin,Mostly Cloudy
3,2:53 AM,72ʡF,69ʡF,91ʡ%,SSE,10ʡmph,0ʡmph,29.51ʡin,0.0ʡin,Mostly Cloudy
4,3:51 AM,72ʡF,68ʡF,88ʡ%,SE,9ʡmph,0ʡmph,29.50ʡin,0.0ʡin,Mostly Cloudy
5,3:53 AM,71ʡF,68ʡF,90ʡ%,SE,10ʡmph,0ʡmph,29.50ʡin,0.0ʡin,Mostly Cloudy
6,4:13 AM,71ʡF,68ʡF,90ʡ%,SE,9ʡmph,0ʡmph,29.50ʡin,0.0ʡin,Cloudy
7,4:53 AM,72ʡF,68ʡF,87ʡ%,SSE,9ʡmph,0ʡmph,29.51ʡin,0.0ʡin,Cloudy
8,5:53 AM,72ʡF,68ʡF,87ʡ%,SSE,10ʡmph,0ʡmph,29.52ʡin,0.0ʡin,Cloudy
9,6:53 AM,73ʡF,68ʡF,84ʡ%,SSE,17ʡmph,25ʡmph,29.54ʡin,0.0ʡin,Cloudy
10,7:05 AM,73ʡF,68ʡF,84ʡ%,SSE,14ʡmph,23ʡmph,29.54ʡin,0.0ʡin,Cloudy
11,7:53 AM,74ʡF,68ʡF,82ʡ%,SSE,13ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Cloudy
12,8:31 AM,75ʡF,67ʡF,76ʡ%,S,17ʡmph,29ʡmph,29.55ʡin,0.0ʡin,Cloudy
13,8:53 AM,76ʡF,67ʡF,74ʡ%,SSE,16ʡmph,23ʡmph,29.55ʡin,0.0ʡin,Cloudy
14,9:53 AM,77ʡF,67ʡF,71ʡ%,S,14ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Cloudy
15,10:53 AM,79ʡF,67ʡF,66ʡ%,S,16ʡmph,25ʡmph,29.55ʡin,0.0ʡin,Cloudy
16,11:53 AM,83ʡF,66ʡF,56ʡ%,S,24ʡmph,31ʡmph,29.52ʡin,0.0ʡin,Mostly Cloudy / Windy
17,12:53 PM,86ʡF,65ʡF,49ʡ%,SSE,21ʡmph,29ʡmph,29.49ʡin,0.0ʡin,Mostly Cloudy / Windy
18,1:53 PM,85ʡF,63ʡF,48ʡ%,SSE,18ʡmph,31ʡmph,29.47ʡin,0.0ʡin,Mostly Cloudy
19,2:53 PM,87ʡF,62ʡF,43ʡ%,SE,21ʡmph,28ʡmph,29.43ʡin,0.0ʡin,Mostly Cloudy / Windy
20,3:53 PM,86ʡF,62ʡF,44ʡ%,SSE,20ʡmph,31ʡmph,29.40ʡin,0.0ʡin,Mostly Cloudy
21,4:53 PM,83ʡF,62ʡF,49ʡ%,SSE,24ʡmph,32ʡmph,29.40ʡin,0.0ʡin,Mostly Cloudy / Windy
22,5:53 PM,81ʡF,63ʡF,54ʡ%,SSE,22ʡmph,28ʡmph,29.40ʡin,0.0ʡin,Partly Cloudy / Windy
23,6:53 PM,78ʡF,63ʡF,60ʡ%,SSE,21ʡmph,35ʡmph,29.40ʡin,0.0ʡin,Fair / Windy
24,7:53 PM,75ʡF,64ʡF,69ʡ%,SSE,16ʡmph,29ʡmph,29.42ʡin,0.0ʡin,Fair
25,8:53 PM,73ʡF,64ʡF,73ʡ%,SSE,15ʡmph,29ʡmph,29.42ʡin,0.0ʡin,Fair
26,9:49 PM,72ʡF,64ʡF,78ʡ%,SSE,16ʡmph,28ʡmph,29.44ʡin,0.0ʡin,Mostly Cloudy
27,9:53 PM,72ʡF,64ʡF,76ʡ%,SSE,20ʡmph,28ʡmph,29.44ʡin,0.0ʡin,Mostly Cloudy
28,10:53 PM,71ʡF,65ʡF,81ʡ%,SSE,17ʡmph,25ʡmph,29.42ʡin,0.0ʡin,Cloudy
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
34,,,,,,,,,,
35,,,,,,,,,,
36,,,,,,,,,,
37,,,,,,,,,,
38,,,,,,,,,,
