,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,11:53 PM,59ʡF,42ʡF,53ʡ%,NNW,6ʡmph,0ʡmph,29.35ʡin,0.0ʡin,Partly Cloudy
1,12:53 AM,56ʡF,55ʡF,97ʡ%,NNE,3ʡmph,0ʡmph,29.36ʡin,0.0ʡin,Mostly Cloudy
2,1:53 AM,56ʡF,55ʡF,97ʡ%,W,3ʡmph,0ʡmph,29.35ʡin,0.0ʡin,Mostly Cloudy
3,2:53 AM,55ʡF,54ʡF,96ʡ%,CALM,0ʡmph,0ʡmph,29.33ʡin,0.0ʡin,Partly Cloudy
4,3:53 AM,51ʡF,51ʡF,100ʡ%,CALM,0ʡmph,0ʡmph,29.33ʡin,0.0ʡin,Fair
5,4:38 AM,52ʡF,52ʡF,100ʡ%,CALM,0ʡmph,0ʡmph,29.34ʡin,0.0ʡin,Patches of Fog
6,4:53 AM,51ʡF,51ʡF,100ʡ%,SW,3ʡmph,0ʡmph,29.34ʡin,0.0ʡin,Patches of Fog
7,5:53 AM,51ʡF,51ʡF,100ʡ%,CALM,0ʡmph,0ʡmph,29.34ʡin,0.0ʡin,Patches of Fog
8,6:53 AM,50ʡF,49ʡF,96ʡ%,CALM,0ʡmph,0ʡmph,29.37ʡin,0.0ʡin,Fair
9,7:53 AM,53ʡF,46ʡF,77ʡ%,NE,6ʡmph,0ʡmph,29.40ʡin,0.0ʡin,Fair
10,8:53 AM,56ʡF,46ʡF,69ʡ%,NE,6ʡmph,0ʡmph,29.42ʡin,0.0ʡin,Fair
11,9:53 AM,58ʡF,50ʡF,75ʡ%,E,8ʡmph,0ʡmph,29.44ʡin,0.0ʡin,Fair
12,10:53 AM,60ʡF,51ʡF,72ʡ%,VAR,7ʡmph,0ʡmph,29.43ʡin,0.0ʡin,Fair
13,11:53 AM,63ʡF,47ʡF,56ʡ%,VAR,5ʡmph,0ʡmph,29.40ʡin,0.0ʡin,Fair
14,12:53 PM,67ʡF,49ʡF,52ʡ%,S,7ʡmph,0ʡmph,29.35ʡin,0.0ʡin,Fair
15,1:53 PM,69ʡF,49ʡF,49ʡ%,,0ʡmph,0ʡmph,29.30ʡin,0.0ʡin,Fair
16,2:41 PM,70ʡF,46ʡF,42ʡ%,S,9ʡmph,18ʡmph,29.28ʡin,0.0ʡin,Fair
17,2:53 PM,70ʡF,47ʡF,44ʡ%,SSE,7ʡmph,0ʡmph,29.28ʡin,0.0ʡin,Fair
18,3:53 PM,71ʡF,47ʡF,42ʡ%,S,12ʡmph,0ʡmph,29.27ʡin,0.0ʡin,Fair
19,4:53 PM,70ʡF,49ʡF,47ʡ%,S,12ʡmph,0ʡmph,29.26ʡin,0.0ʡin,Fair
20,5:53 PM,66ʡF,48ʡF,52ʡ%,SSE,9ʡmph,0ʡmph,29.26ʡin,0.0ʡin,Fair
21,6:53 PM,61ʡF,50ʡF,67ʡ%,SSE,9ʡmph,0ʡmph,29.28ʡin,0.0ʡin,Fair
22,7:53 PM,59ʡF,50ʡF,72ʡ%,S,6ʡmph,0ʡmph,29.30ʡin,0.0ʡin,Fair
23,8:53 PM,57ʡF,51ʡF,81ʡ%,S,3ʡmph,0ʡmph,29.30ʡin,0.0ʡin,Fair
24,9:53 PM,57ʡF,51ʡF,81ʡ%,SSW,7ʡmph,0ʡmph,29.30ʡin,0.0ʡin,Fair
25,10:53 PM,57ʡF,51ʡF,81ʡ%,S,7ʡmph,0ʡmph,29.32ʡin,0.0ʡin,Fair
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
34,,,,,,,,,,
35,,,,,,,,,,
