,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,12:53 AM,43ʡF,31ʡF,62ʡ%,CALM,0ʡmph,0ʡmph,29.76ʡin,0.0ʡin,Cloudy
1,1:53 AM,44ʡF,32ʡF,63ʡ%,N,3ʡmph,0ʡmph,29.74ʡin,0.0ʡin,Cloudy
2,2:53 AM,44ʡF,30ʡF,58ʡ%,CALM,0ʡmph,0ʡmph,29.74ʡin,0.0ʡin,Cloudy
3,3:53 AM,44ʡF,28ʡF,53ʡ%,CALM,0ʡmph,0ʡmph,29.73ʡin,0.0ʡin,Cloudy
4,4:53 AM,44ʡF,31ʡF,60ʡ%,CALM,0ʡmph,0ʡmph,29.73ʡin,0.0ʡin,Cloudy
5,5:53 AM,44ʡF,33ʡF,65ʡ%,CALM,0ʡmph,0ʡmph,29.73ʡin,0.0ʡin,Cloudy
6,6:53 AM,43ʡF,34ʡF,71ʡ%,CALM,0ʡmph,0ʡmph,29.73ʡin,0.0ʡin,Cloudy
7,7:53 AM,45ʡF,32ʡF,60ʡ%,CALM,0ʡmph,0ʡmph,29.73ʡin,0.0ʡin,Cloudy
8,8:53 AM,47ʡF,28ʡF,48ʡ%,CALM,0ʡmph,0ʡmph,29.72ʡin,0.0ʡin,Cloudy
9,9:53 AM,49ʡF,25ʡF,39ʡ%,W,3ʡmph,0ʡmph,29.73ʡin,0.0ʡin,Cloudy
10,10:53 AM,51ʡF,23ʡF,33ʡ%,VAR,3ʡmph,0ʡmph,29.72ʡin,0.0ʡin,Cloudy
11,11:53 AM,53ʡF,23ʡF,31ʡ%,,0ʡmph,0ʡmph,29.69ʡin,0.0ʡin,Cloudy
12,12:53 PM,54ʡF,25ʡF,33ʡ%,SSW,3ʡmph,0ʡmph,29.65ʡin,0.0ʡin,Cloudy
13,1:53 PM,56ʡF,26ʡF,32ʡ%,CALM,0ʡmph,0ʡmph,29.60ʡin,0.0ʡin,Cloudy
14,2:53 PM,57ʡF,27ʡF,32ʡ%,SW,5ʡmph,0ʡmph,29.58ʡin,0.0ʡin,Cloudy
15,3:53 PM,58ʡF,27ʡF,31ʡ%,SSW,6ʡmph,0ʡmph,29.56ʡin,0.0ʡin,Cloudy
16,4:53 PM,57ʡF,29ʡF,34ʡ%,SSW,8ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Cloudy
17,5:53 PM,56ʡF,29ʡF,36ʡ%,SSW,7ʡmph,0ʡmph,29.54ʡin,0.0ʡin,Cloudy
18,6:53 PM,53ʡF,31ʡF,43ʡ%,S,5ʡmph,0ʡmph,29.54ʡin,0.0ʡin,Cloudy
19,7:53 PM,52ʡF,32ʡF,47ʡ%,S,3ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Cloudy
20,8:53 PM,53ʡF,31ʡF,43ʡ%,SW,3ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Cloudy
21,9:53 PM,52ʡF,33ʡF,49ʡ%,SW,3ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Cloudy
22,10:53 PM,52ʡF,32ʡF,47ʡ%,SSW,5ʡmph,0ʡmph,29.53ʡin,0.0ʡin,Cloudy
23,11:53 PM,52ʡF,34ʡF,50ʡ%,SSW,5ʡmph,0ʡmph,29.50ʡin,0.0ʡin,Cloudy
24,,,,,,,,,,
25,,,,,,,,,,
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
