,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,11:53 PM,72ʡF,65ʡF,78ʡ%,SSW,6ʡmph,0ʡmph,29.42ʡin,0.0ʡin,Fair
1,12:53 AM,74ʡF,67ʡF,79ʡ%,WSW,5ʡmph,0ʡmph,29.42ʡin,0.0ʡin,Fair
2,1:53 AM,71ʡF,67ʡF,87ʡ%,CALM,0ʡmph,0ʡmph,29.42ʡin,0.0ʡin,Fair
3,2:53 AM,67ʡF,64ʡF,90ʡ%,CALM,0ʡmph,0ʡmph,29.43ʡin,0.0ʡin,Fair
4,3:53 AM,66ʡF,64ʡF,93ʡ%,CALM,0ʡmph,0ʡmph,29.42ʡin,0.0ʡin,Fair
5,4:53 AM,64ʡF,63ʡF,96ʡ%,CALM,0ʡmph,0ʡmph,29.43ʡin,0.0ʡin,Fair
6,5:53 AM,65ʡF,65ʡF,100ʡ%,SSW,3ʡmph,0ʡmph,29.44ʡin,0.0ʡin,Fair
7,6:53 AM,66ʡF,65ʡF,96ʡ%,CALM,0ʡmph,0ʡmph,29.46ʡin,0.0ʡin,Fair
8,7:53 AM,78ʡF,69ʡF,74ʡ%,CALM,0ʡmph,0ʡmph,29.46ʡin,0.0ʡin,Fair
9,8:53 AM,83ʡF,69ʡF,63ʡ%,WNW,6ʡmph,0ʡmph,29.47ʡin,0.0ʡin,Fair
10,9:53 AM,88ʡF,68ʡF,51ʡ%,VAR,3ʡmph,0ʡmph,29.47ʡin,0.0ʡin,Fair
11,10:53 AM,92ʡF,58ʡF,32ʡ%,CALM,0ʡmph,0ʡmph,29.46ʡin,0.0ʡin,Fair
12,11:53 AM,94ʡF,59ʡF,31ʡ%,VAR,3ʡmph,0ʡmph,29.44ʡin,0.0ʡin,Fair
13,12:53 PM,96ʡF,49ʡF,20ʡ%,NE,7ʡmph,0ʡmph,29.41ʡin,0.0ʡin,Fair
14,1:53 PM,96ʡF,54ʡF,24ʡ%,CALM,0ʡmph,0ʡmph,29.38ʡin,0.0ʡin,Fair
15,2:53 PM,97ʡF,53ʡF,23ʡ%,VAR,5ʡmph,0ʡmph,29.35ʡin,0.0ʡin,Fair
16,3:53 PM,96ʡF,54ʡF,24ʡ%,,0ʡmph,0ʡmph,29.34ʡin,0.0ʡin,Fair
17,4:53 PM,96ʡF,53ʡF,23ʡ%,,0ʡmph,0ʡmph,29.34ʡin,0.0ʡin,Fair
18,5:53 PM,93ʡF,54ʡF,27ʡ%,ENE,8ʡmph,0ʡmph,29.34ʡin,0.0ʡin,Fair
19,6:53 PM,87ʡF,55ʡF,33ʡ%,E,6ʡmph,0ʡmph,29.35ʡin,0.0ʡin,Fair
20,7:53 PM,81ʡF,56ʡF,42ʡ%,NE,5ʡmph,0ʡmph,29.36ʡin,0.0ʡin,Fair
21,8:53 PM,74ʡF,57ʡF,55ʡ%,CALM,0ʡmph,0ʡmph,29.38ʡin,0.0ʡin,Fair
22,9:53 PM,77ʡF,58ʡF,52ʡ%,S,5ʡmph,0ʡmph,29.40ʡin,0.0ʡin,Fair
23,10:53 PM,76ʡF,59ʡF,56ʡ%,SSW,6ʡmph,0ʡmph,29.40ʡin,0.0ʡin,Fair
24,,,,,,,,,,
25,,,,,,,,,,
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
