,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,12:53 AM,58ʡF,56ʡF,93ʡ%,SSW,6ʡmph,0ʡmph,29.38ʡin,0.0ʡin,Fair
1,1:53 AM,59ʡF,57ʡF,93ʡ%,SSW,8ʡmph,0ʡmph,29.37ʡin,0.0ʡin,Fair
2,2:53 AM,59ʡF,58ʡF,96ʡ%,SSW,8ʡmph,0ʡmph,29.36ʡin,0.0ʡin,Fair
3,3:53 AM,60ʡF,59ʡF,96ʡ%,SSW,6ʡmph,0ʡmph,29.36ʡin,0.0ʡin,Fair
4,4:53 AM,59ʡF,59ʡF,100ʡ%,CALM,0ʡmph,0ʡmph,29.37ʡin,0.0ʡin,Fair
5,5:53 AM,56ʡF,56ʡF,100ʡ%,CALM,0ʡmph,0ʡmph,29.37ʡin,0.0ʡin,Partly Cloudy
6,6:53 AM,55ʡF,55ʡF,100ʡ%,S,3ʡmph,0ʡmph,29.37ʡin,0.0ʡin,Partly Cloudy
7,7:08 AM,54ʡF,54ʡF,100ʡ%,S,6ʡmph,0ʡmph,29.37ʡin,0.0ʡin,Fog
8,7:53 AM,58ʡF,58ʡF,100ʡ%,CALM,0ʡmph,0ʡmph,29.38ʡin,0.0ʡin,Fog
9,8:27 AM,59ʡF,59ʡF,100ʡ%,S,8ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Fog
10,8:34 AM,59ʡF,59ʡF,100ʡ%,S,8ʡmph,0ʡmph,29.38ʡin,0.0ʡin,Fog
11,8:53 AM,59ʡF,59ʡF,100ʡ%,S,8ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Fog
12,9:21 AM,60ʡF,60ʡF,100ʡ%,S,15ʡmph,22ʡmph,29.39ʡin,0.0ʡin,Fog
13,9:53 AM,61ʡF,61ʡF,100ʡ%,SSW,14ʡmph,0ʡmph,29.40ʡin,0.0ʡin,Fog
14,9:55 AM,61ʡF,61ʡF,100ʡ%,SSW,14ʡmph,0ʡmph,29.40ʡin,0.0ʡin,Fog
15,10:53 AM,63ʡF,62ʡF,97ʡ%,SSW,14ʡmph,22ʡmph,29.40ʡin,0.0ʡin,Fog
16,11:04 AM,63ʡF,63ʡF,100ʡ%,S,16ʡmph,0ʡmph,29.40ʡin,0.0ʡin,Fog
17,11:28 AM,65ʡF,63ʡF,93ʡ%,SSW,12ʡmph,22ʡmph,29.39ʡin,0.0ʡin,Fog
18,11:36 AM,66ʡF,63ʡF,90ʡ%,SSW,16ʡmph,23ʡmph,29.39ʡin,0.0ʡin,Cloudy
19,11:53 AM,68ʡF,63ʡF,84ʡ%,S,22ʡmph,30ʡmph,29.37ʡin,0.0ʡin,Mostly Cloudy / Windy
20,12:16 PM,67ʡF,62ʡF,84ʡ%,SSW,17ʡmph,28ʡmph,29.37ʡin,0.0ʡin,Mostly Cloudy
21,12:53 PM,70ʡF,63ʡF,78ʡ%,SSW,16ʡmph,28ʡmph,29.33ʡin,0.0ʡin,Partly Cloudy
22,1:53 PM,73ʡF,64ʡF,73ʡ%,SSW,18ʡmph,0ʡmph,29.29ʡin,0.0ʡin,Partly Cloudy
23,2:53 PM,77ʡF,63ʡF,62ʡ%,S,17ʡmph,26ʡmph,29.25ʡin,0.0ʡin,Fair
24,3:53 PM,77ʡF,62ʡF,60ʡ%,SSW,13ʡmph,23ʡmph,29.24ʡin,0.0ʡin,Mostly Cloudy
25,4:53 PM,77ʡF,63ʡF,62ʡ%,SW,9ʡmph,0ʡmph,29.25ʡin,0.0ʡin,Mostly Cloudy
26,5:53 PM,73ʡF,62ʡF,68ʡ%,SW,7ʡmph,0ʡmph,29.26ʡin,0.0ʡin,Partly Cloudy
27,6:53 PM,71ʡF,62ʡF,73ʡ%,SW,8ʡmph,0ʡmph,29.25ʡin,0.0ʡin,Fair
28,7:53 PM,67ʡF,61ʡF,81ʡ%,SSW,7ʡmph,0ʡmph,29.25ʡin,0.0ʡin,Fair
29,8:53 PM,65ʡF,61ʡF,87ʡ%,SSW,9ʡmph,0ʡmph,29.26ʡin,0.0ʡin,Fair
30,9:53 PM,66ʡF,62ʡF,87ʡ%,SSW,10ʡmph,0ʡmph,29.28ʡin,0.0ʡin,Partly Cloudy
31,10:53 PM,66ʡF,62ʡF,87ʡ%,WSW,5ʡmph,0ʡmph,29.30ʡin,0.0ʡin,Fair
32,11:53 PM,67ʡF,62ʡF,84ʡ%,VAR,5ʡmph,0ʡmph,29.34ʡin,0.0ʡin,Partly Cloudy
33,,,,,,,,,,
34,,,,,,,,,,
35,,,,,,,,,,
36,,,,,,,,,,
37,,,,,,,,,,
38,,,,,,,,,,
39,,,,,,,,,,
40,,,,,,,,,,
41,,,,,,,,,,
42,,,,,,,,,,
