,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,12:53 AM,36ʡF,32ʡF,86ʡ%,CALM,0ʡmph,0ʡmph,29.71ʡin,0.0ʡin,Mostly Cloudy
1,1:53 AM,35ʡF,32ʡF,89ʡ%,CALM,0ʡmph,0ʡmph,29.71ʡin,0.0ʡin,Mostly Cloudy
2,2:53 AM,37ʡF,33ʡF,86ʡ%,CALM,0ʡmph,0ʡmph,29.72ʡin,0.0ʡin,Mostly Cloudy
3,3:53 AM,35ʡF,32ʡF,89ʡ%,CALM,0ʡmph,0ʡmph,29.73ʡin,0.0ʡin,Mostly Cloudy
4,4:53 AM,40ʡF,33ʡF,77ʡ%,NW,5ʡmph,0ʡmph,29.73ʡin,0.0ʡin,Partly Cloudy
5,5:53 AM,37ʡF,31ʡF,79ʡ%,WNW,3ʡmph,0ʡmph,29.75ʡin,0.0ʡin,Fair
6,6:53 AM,38ʡF,31ʡF,76ʡ%,WNW,5ʡmph,0ʡmph,29.78ʡin,0.0ʡin,Fair
7,7:53 AM,39ʡF,31ʡF,73ʡ%,NNW,8ʡmph,0ʡmph,29.81ʡin,0.0ʡin,Fair
8,8:53 AM,44ʡF,32ʡF,63ʡ%,NNW,7ʡmph,0ʡmph,29.83ʡin,0.0ʡin,Fair
9,9:53 AM,48ʡF,31ʡF,52ʡ%,N,12ʡmph,0ʡmph,29.83ʡin,0.0ʡin,Fair
10,10:53 AM,52ʡF,31ʡF,45ʡ%,N,16ʡmph,0ʡmph,29.84ʡin,0.0ʡin,Fair
11,11:53 AM,55ʡF,30ʡF,38ʡ%,N,14ʡmph,22ʡmph,29.82ʡin,0.0ʡin,Fair
12,12:53 PM,59ʡF,31ʡF,35ʡ%,N,16ʡmph,24ʡmph,29.80ʡin,0.0ʡin,Fair
13,1:53 PM,60ʡF,31ʡF,33ʡ%,N,10ʡmph,0ʡmph,29.77ʡin,0.0ʡin,Fair
14,2:53 PM,60ʡF,30ʡF,32ʡ%,N,13ʡmph,0ʡmph,29.74ʡin,0.0ʡin,Fair
15,3:53 PM,60ʡF,30ʡF,32ʡ%,N,13ʡmph,23ʡmph,29.73ʡin,0.0ʡin,Fair
16,4:53 PM,60ʡF,30ʡF,32ʡ%,N,17ʡmph,0ʡmph,29.73ʡin,0.0ʡin,Fair
17,5:53 PM,56ʡF,30ʡF,37ʡ%,N,12ʡmph,0ʡmph,29.74ʡin,0.0ʡin,Fair
18,6:53 PM,51ʡF,30ʡF,44ʡ%,NNE,7ʡmph,0ʡmph,29.76ʡin,0.0ʡin,Fair
19,7:53 PM,39ʡF,29ʡF,67ʡ%,NNW,3ʡmph,0ʡmph,29.77ʡin,0.0ʡin,Fair
20,8:53 PM,38ʡF,31ʡF,76ʡ%,CALM,0ʡmph,0ʡmph,29.79ʡin,0.0ʡin,Fair
21,9:53 PM,36ʡF,30ʡF,79ʡ%,W,3ʡmph,0ʡmph,29.79ʡin,0.0ʡin,Fair
22,10:53 PM,32ʡF,29ʡF,88ʡ%,W,3ʡmph,0ʡmph,29.79ʡin,0.0ʡin,Fair
23,11:53 PM,35ʡF,29ʡF,78ʡ%,W,6ʡmph,0ʡmph,29.79ʡin,0.0ʡin,Fair
24,,,,,,,,,,
25,,,,,,,,,,
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
