,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,12:53 AM,49ʡF,30ʡF,48ʡ%,E,5ʡmph,0ʡmph,29.58ʡin,0.0ʡin,Cloudy
1,1:53 AM,50ʡF,31ʡF,48ʡ%,ENE,5ʡmph,0ʡmph,29.58ʡin,0.0ʡin,Cloudy
2,2:45 AM,49ʡF,32ʡF,52ʡ%,ENE,3ʡmph,0ʡmph,29.58ʡin,0.0ʡin,Cloudy
3,2:53 AM,49ʡF,33ʡF,54ʡ%,ENE,5ʡmph,0ʡmph,29.58ʡin,0.0ʡin,Cloudy
4,3:53 AM,48ʡF,36ʡF,63ʡ%,ENE,9ʡmph,0ʡmph,29.57ʡin,0.0ʡin,Light Rain
5,4:53 AM,47ʡF,38ʡF,71ʡ%,ENE,10ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Cloudy
6,5:27 AM,46ʡF,40ʡF,79ʡ%,ENE,8ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Light Rain with Thunder
7,5:53 AM,45ʡF,42ʡF,90ʡ%,NNW,6ʡmph,0ʡmph,29.55ʡin,0.1ʡin,Light Rain with Thunder
8,6:10 AM,45ʡF,42ʡF,90ʡ%,NE,10ʡmph,0ʡmph,29.53ʡin,0.0ʡin,Light Rain
9,6:32 AM,43ʡF,43ʡF,100ʡ%,N,13ʡmph,0ʡmph,29.55ʡin,0.1ʡin,T-Storm
10,6:53 AM,43ʡF,43ʡF,100ʡ%,N,13ʡmph,0ʡmph,29.56ʡin,0.4ʡin,T-Storm
11,7:36 AM,43ʡF,43ʡF,100ʡ%,NNE,15ʡmph,20ʡmph,29.55ʡin,0.4ʡin,Light Rain
12,7:53 AM,43ʡF,43ʡF,100ʡ%,NNW,10ʡmph,0ʡmph,29.60ʡin,0.5ʡin,Light Rain
13,8:53 AM,43ʡF,43ʡF,100ʡ%,NNE,13ʡmph,0ʡmph,29.59ʡin,0.1ʡin,Light Rain
14,9:53 AM,43ʡF,43ʡF,100ʡ%,NNE,9ʡmph,0ʡmph,29.60ʡin,0.1ʡin,Light Rain
15,10:02 AM,43ʡF,43ʡF,100ʡ%,NNE,12ʡmph,0ʡmph,29.59ʡin,0.0ʡin,Light Rain
16,10:53 AM,43ʡF,42ʡF,97ʡ%,N,9ʡmph,0ʡmph,29.60ʡin,0.1ʡin,Light Rain
17,11:53 AM,44ʡF,43ʡF,96ʡ%,N,10ʡmph,0ʡmph,29.57ʡin,0.1ʡin,Light Rain
18,12:11 PM,44ʡF,44ʡF,100ʡ%,N,9ʡmph,0ʡmph,29.57ʡin,0.0ʡin,Light Rain
19,12:53 PM,45ʡF,44ʡF,97ʡ%,N,8ʡmph,0ʡmph,29.55ʡin,0.1ʡin,Light Rain
20,1:38 PM,45ʡF,45ʡF,100ʡ%,NNE,9ʡmph,0ʡmph,29.53ʡin,0.0ʡin,Light Rain
21,1:53 PM,45ʡF,45ʡF,100ʡ%,NNE,9ʡmph,0ʡmph,29.53ʡin,0.0ʡin,Light Rain
22,2:53 PM,45ʡF,45ʡF,100ʡ%,NE,9ʡmph,0ʡmph,29.51ʡin,0.0ʡin,Fog
23,3:53 PM,46ʡF,45ʡF,96ʡ%,NNE,9ʡmph,0ʡmph,29.51ʡin,0.0ʡin,Cloudy
24,4:45 PM,46ʡF,46ʡF,100ʡ%,N,10ʡmph,0ʡmph,29.53ʡin,0.0ʡin,Cloudy
25,4:53 PM,46ʡF,46ʡF,100ʡ%,N,9ʡmph,0ʡmph,29.53ʡin,0.0ʡin,Cloudy
26,5:53 PM,47ʡF,46ʡF,97ʡ%,N,8ʡmph,0ʡmph,29.54ʡin,0.0ʡin,Cloudy
27,6:53 PM,46ʡF,46ʡF,100ʡ%,N,8ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Light Drizzle
28,7:53 PM,46ʡF,46ʡF,100ʡ%,N,8ʡmph,0ʡmph,29.56ʡin,0.0ʡin,Cloudy
29,8:53 PM,46ʡF,45ʡF,96ʡ%,N,7ʡmph,0ʡmph,29.59ʡin,0.0ʡin,Cloudy
30,9:15 PM,47ʡF,45ʡF,93ʡ%,N,7ʡmph,0ʡmph,29.60ʡin,0.0ʡin,Cloudy
31,9:53 PM,47ʡF,46ʡF,97ʡ%,N,6ʡmph,0ʡmph,29.61ʡin,0.0ʡin,Cloudy
32,10:29 PM,47ʡF,46ʡF,97ʡ%,N,8ʡmph,0ʡmph,29.62ʡin,0.0ʡin,Cloudy
33,10:53 PM,47ʡF,46ʡF,97ʡ%,NNE,8ʡmph,0ʡmph,29.62ʡin,0.0ʡin,Cloudy
34,11:37 PM,47ʡF,46ʡF,97ʡ%,N,7ʡmph,0ʡmph,29.62ʡin,0.0ʡin,Cloudy
35,11:53 PM,47ʡF,46ʡF,97ʡ%,N,7ʡmph,0ʡmph,29.61ʡin,0.0ʡin,Cloudy
36,,,,,,,,,,
37,,,,,,,,,,
38,,,,,,,,,,
39,,,,,,,,,,
40,,,,,,,,,,
41,,,,,,,,,,
42,,,,,,,,,,
43,,,,,,,,,,
44,,,,,,,,,,
45,,,,,,,,,,
