,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,11:53 PM,81ʡF,73ʡF,77ʡ%,S,16ʡmph,24ʡmph,29.42ʡin,0.0ʡin,Partly Cloudy
1,12:53 AM,79ʡF,74ʡF,84ʡ%,S,9ʡmph,0ʡmph,29.43ʡin,0.0ʡin,Mostly Cloudy
2,1:53 AM,80ʡF,74ʡF,81ʡ%,S,10ʡmph,0ʡmph,29.43ʡin,0.0ʡin,Cloudy
3,2:53 AM,80ʡF,74ʡF,81ʡ%,S,9ʡmph,0ʡmph,29.43ʡin,0.0ʡin,Mostly Cloudy
4,3:53 AM,78ʡF,74ʡF,87ʡ%,S,6ʡmph,0ʡmph,29.44ʡin,0.0ʡin,Partly Cloudy
5,4:53 AM,75ʡF,73ʡF,94ʡ%,S,3ʡmph,0ʡmph,29.44ʡin,0.0ʡin,Fair
6,5:53 AM,75ʡF,74ʡF,96ʡ%,CALM,0ʡmph,0ʡmph,29.45ʡin,0.0ʡin,Fair
7,6:53 AM,78ʡF,75ʡF,90ʡ%,S,8ʡmph,0ʡmph,29.46ʡin,0.0ʡin,Fair
8,7:26 AM,80ʡF,76ʡF,87ʡ%,S,9ʡmph,0ʡmph,29.47ʡin,0.0ʡin,Partly Cloudy
9,7:53 AM,82ʡF,75ʡF,79ʡ%,S,12ʡmph,0ʡmph,29.47ʡin,0.0ʡin,Partly Cloudy
10,8:53 AM,86ʡF,72ʡF,63ʡ%,S,14ʡmph,21ʡmph,29.47ʡin,0.0ʡin,Partly Cloudy
11,9:53 AM,88ʡF,71ʡF,57ʡ%,VAR,7ʡmph,0ʡmph,29.46ʡin,0.0ʡin,Mostly Cloudy
12,10:53 AM,93ʡF,67ʡF,42ʡ%,SSE,14ʡmph,22ʡmph,29.46ʡin,0.0ʡin,Partly Cloudy
13,11:53 AM,92ʡF,67ʡF,44ʡ%,S,9ʡmph,20ʡmph,29.45ʡin,0.0ʡin,Partly Cloudy
14,12:53 PM,95ʡF,66ʡF,38ʡ%,S,12ʡmph,24ʡmph,29.42ʡin,0.0ʡin,Fair
15,1:53 PM,98ʡF,64ʡF,33ʡ%,ESE,10ʡmph,20ʡmph,29.39ʡin,0.0ʡin,Partly Cloudy
16,2:53 PM,100ʡF,63ʡF,29ʡ%,S,12ʡmph,20ʡmph,29.36ʡin,0.0ʡin,Partly Cloudy
17,3:53 PM,99ʡF,61ʡF,28ʡ%,S,7ʡmph,0ʡmph,29.35ʡin,0.0ʡin,Partly Cloudy
18,4:53 PM,99ʡF,63ʡF,30ʡ%,S,12ʡmph,18ʡmph,29.34ʡin,0.0ʡin,Partly Cloudy
19,5:13 PM,100ʡF,63ʡF,29ʡ%,S,14ʡmph,26ʡmph,29.34ʡin,0.0ʡin,Mostly Cloudy
20,5:53 PM,95ʡF,68ʡF,41ʡ%,SSE,21ʡmph,33ʡmph,29.34ʡin,0.0ʡin,Partly Cloudy / Windy
21,6:53 PM,93ʡF,67ʡF,42ʡ%,SSE,17ʡmph,0ʡmph,29.35ʡin,0.0ʡin,Fair
22,7:53 PM,90ʡF,69ʡF,50ʡ%,S,13ʡmph,0ʡmph,29.36ʡin,0.0ʡin,Fair
23,8:53 PM,88ʡF,70ʡF,55ʡ%,SSE,13ʡmph,23ʡmph,29.38ʡin,0.0ʡin,Fair
24,9:53 PM,85ʡF,71ʡF,63ʡ%,S,15ʡmph,24ʡmph,29.41ʡin,0.0ʡin,Fair
25,10:53 PM,83ʡF,72ʡF,69ʡ%,S,13ʡmph,23ʡmph,29.43ʡin,0.0ʡin,Fair
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
34,,,,,,,,,,
35,,,,,,,,,,
