,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,11:53 PM,50ʡF,44ʡF,80ʡ%,SSE,5ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Fair
1,12:53 AM,45ʡF,43ʡF,93ʡ%,SSE,5ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Fair
2,1:53 AM,43ʡF,41ʡF,93ʡ%,CALM,0ʡmph,0ʡmph,29.54ʡin,0.0ʡin,Fair
3,2:53 AM,47ʡF,44ʡF,90ʡ%,CALM,0ʡmph,0ʡmph,29.51ʡin,0.0ʡin,Cloudy
4,3:53 AM,48ʡF,45ʡF,89ʡ%,CALM,0ʡmph,0ʡmph,29.50ʡin,0.0ʡin,Cloudy
5,4:53 AM,48ʡF,45ʡF,89ʡ%,CALM,0ʡmph,0ʡmph,29.48ʡin,0.0ʡin,Mostly Cloudy
6,5:53 AM,43ʡF,42ʡF,97ʡ%,SSE,3ʡmph,0ʡmph,29.47ʡin,0.0ʡin,Partly Cloudy
7,6:53 AM,44ʡF,43ʡF,96ʡ%,SSW,5ʡmph,0ʡmph,29.48ʡin,0.0ʡin,Partly Cloudy
8,7:20 AM,48ʡF,46ʡF,93ʡ%,SSW,6ʡmph,0ʡmph,29.48ʡin,0.0ʡin,Mostly Cloudy
9,7:53 AM,51ʡF,49ʡF,92ʡ%,S,9ʡmph,0ʡmph,29.48ʡin,0.0ʡin,Mostly Cloudy
10,8:34 AM,57ʡF,52ʡF,83ʡ%,S,14ʡmph,0ʡmph,29.48ʡin,0.0ʡin,Partly Cloudy
11,8:53 AM,59ʡF,52ʡF,78ʡ%,S,13ʡmph,0ʡmph,29.48ʡin,0.0ʡin,Partly Cloudy
12,9:42 AM,65ʡF,55ʡF,70ʡ%,SSW,15ʡmph,26ʡmph,29.48ʡin,0.0ʡin,Mostly Cloudy
13,9:53 AM,66ʡF,55ʡF,68ʡ%,SSW,18ʡmph,30ʡmph,29.47ʡin,0.0ʡin,Mostly Cloudy
14,10:53 AM,72ʡF,55ʡF,55ʡ%,SSW,21ʡmph,35ʡmph,29.45ʡin,0.0ʡin,Partly Cloudy / Windy
15,11:53 AM,75ʡF,55ʡF,50ʡ%,SSW,21ʡmph,36ʡmph,29.43ʡin,0.0ʡin,Mostly Cloudy / Windy
16,12:53 PM,76ʡF,55ʡF,48ʡ%,S,21ʡmph,32ʡmph,29.41ʡin,0.0ʡin,Mostly Cloudy / Windy
17,1:53 PM,77ʡF,54ʡF,45ʡ%,SSW,21ʡmph,35ʡmph,29.37ʡin,0.0ʡin,Cloudy / Windy
18,2:53 PM,79ʡF,54ʡF,42ʡ%,SSW,16ʡmph,29ʡmph,29.35ʡin,0.0ʡin,Partly Cloudy
19,3:53 PM,81ʡF,54ʡF,39ʡ%,SSW,20ʡmph,30ʡmph,29.34ʡin,0.0ʡin,Partly Cloudy
20,4:53 PM,81ʡF,53ʡF,38ʡ%,SSW,15ʡmph,0ʡmph,29.34ʡin,0.0ʡin,Partly Cloudy
21,5:53 PM,79ʡF,52ʡF,39ʡ%,SSW,12ʡmph,0ʡmph,29.33ʡin,0.0ʡin,Partly Cloudy
22,6:53 PM,72ʡF,50ʡF,46ʡ%,SSW,8ʡmph,0ʡmph,29.35ʡin,0.0ʡin,Partly Cloudy
23,7:53 PM,69ʡF,58ʡF,68ʡ%,WNW,7ʡmph,0ʡmph,29.42ʡin,0.0ʡin,Light Rain
24,8:53 PM,67ʡF,58ʡF,73ʡ%,SSE,5ʡmph,0ʡmph,29.45ʡin,0.0ʡin,Partly Cloudy
25,9:53 PM,60ʡF,54ʡF,80ʡ%,CALM,0ʡmph,0ʡmph,29.49ʡin,0.0ʡin,Partly Cloudy
26,10:53 PM,52ʡF,51ʡF,97ʡ%,NNW,3ʡmph,0ʡmph,29.51ʡin,0.0ʡin,Fair
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
34,,,,,,,,,,
35,,,,,,,,,,
36,,,,,,,,,,
