,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,11:53 PM,84ʡF,69ʡF,61ʡ%,SSE,10ʡmph,0ʡmph,29.48ʡin,0.0ʡin,Partly Cloudy
1,12:53 AM,81ʡF,69ʡF,67ʡ%,S,5ʡmph,0ʡmph,29.48ʡin,0.0ʡin,Partly Cloudy
2,1:53 AM,81ʡF,70ʡF,69ʡ%,SSE,5ʡmph,0ʡmph,29.49ʡin,0.0ʡin,Mostly Cloudy
3,2:53 AM,77ʡF,70ʡF,79ʡ%,CALM,0ʡmph,0ʡmph,29.50ʡin,0.0ʡin,Fair
4,3:53 AM,76ʡF,70ʡF,82ʡ%,CALM,0ʡmph,0ʡmph,29.51ʡin,0.0ʡin,Mostly Cloudy
5,4:53 AM,74ʡF,69ʡF,85ʡ%,CALM,0ʡmph,0ʡmph,29.53ʡin,0.0ʡin,Fair
6,5:53 AM,74ʡF,70ʡF,87ʡ%,SSW,5ʡmph,0ʡmph,29.54ʡin,0.0ʡin,Fair
7,6:53 AM,78ʡF,72ʡF,81ʡ%,CALM,0ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Fair
8,7:53 AM,83ʡF,74ʡF,74ʡ%,VAR,6ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Fair
9,8:53 AM,86ʡF,72ʡF,63ʡ%,SW,7ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Fair
10,9:53 AM,87ʡF,71ʡF,59ʡ%,SSE,6ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Partly Cloudy
11,10:53 AM,91ʡF,71ʡF,52ʡ%,S,8ʡmph,0ʡmph,29.55ʡin,0.0ʡin,Partly Cloudy
12,11:53 AM,94ʡF,67ʡF,41ʡ%,VAR,5ʡmph,0ʡmph,29.54ʡin,0.0ʡin,Partly Cloudy
13,12:53 PM,95ʡF,66ʡF,38ʡ%,CALM,0ʡmph,0ʡmph,29.52ʡin,0.0ʡin,Partly Cloudy
14,1:53 PM,98ʡF,66ʡF,35ʡ%,SSE,6ʡmph,0ʡmph,29.49ʡin,0.0ʡin,Mostly Cloudy
15,2:53 PM,99ʡF,65ʡF,33ʡ%,SE,16ʡmph,0ʡmph,29.48ʡin,0.0ʡin,Mostly Cloudy
16,3:53 PM,98ʡF,62ʡF,30ʡ%,SE,16ʡmph,0ʡmph,29.45ʡin,0.0ʡin,Mostly Cloudy
17,4:53 PM,98ʡF,61ʡF,29ʡ%,SE,7ʡmph,0ʡmph,29.43ʡin,0.0ʡin,Partly Cloudy
18,5:53 PM,97ʡF,64ʡF,34ʡ%,ESE,14ʡmph,0ʡmph,29.43ʡin,0.0ʡin,Mostly Cloudy
19,6:53 PM,96ʡF,64ʡF,35ʡ%,E,16ʡmph,25ʡmph,29.45ʡin,0.0ʡin,Mostly Cloudy
20,7:53 PM,90ʡF,69ʡF,50ʡ%,SE,22ʡmph,30ʡmph,29.48ʡin,0.0ʡin,Partly Cloudy / Windy
21,8:53 PM,86ʡF,70ʡF,59ʡ%,SSE,9ʡmph,0ʡmph,29.50ʡin,0.0ʡin,Partly Cloudy
22,9:53 PM,84ʡF,70ʡF,63ʡ%,S,9ʡmph,0ʡmph,29.53ʡin,0.0ʡin,Partly Cloudy
23,10:53 PM,82ʡF,71ʡF,69ʡ%,S,10ʡmph,0ʡmph,29.54ʡin,0.0ʡin,Fair
24,,,,,,,,,,
25,,,,,,,,,,
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
