,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,11:53 PM,81ʡF,66ʡF,60ʡ%,S,10ʡmph,0ʡmph,29.40ʡin,0.0ʡin,Fair
1,12:53 AM,79ʡF,67ʡF,66ʡ%,SE,3ʡmph,0ʡmph,29.41ʡin,0.0ʡin,Fair
2,1:53 AM,73ʡF,67ʡF,81ʡ%,S,5ʡmph,0ʡmph,29.40ʡin,0.0ʡin,Fair
3,2:53 AM,72ʡF,67ʡF,84ʡ%,CALM,0ʡmph,0ʡmph,29.41ʡin,0.0ʡin,Fair
4,3:53 AM,72ʡF,68ʡF,87ʡ%,CALM,0ʡmph,0ʡmph,29.42ʡin,0.0ʡin,Fair
5,4:53 AM,71ʡF,68ʡF,90ʡ%,SSW,5ʡmph,0ʡmph,29.43ʡin,0.0ʡin,Fair
6,5:53 AM,71ʡF,69ʡF,93ʡ%,CALM,0ʡmph,0ʡmph,29.44ʡin,0.0ʡin,Fair
7,6:53 AM,76ʡF,71ʡF,85ʡ%,S,6ʡmph,0ʡmph,29.45ʡin,0.0ʡin,Fair
8,7:53 AM,81ʡF,71ʡF,72ʡ%,SSW,7ʡmph,0ʡmph,29.47ʡin,0.0ʡin,Fair
9,8:53 AM,84ʡF,67ʡF,56ʡ%,SSW,9ʡmph,0ʡmph,29.47ʡin,0.0ʡin,Fair
10,9:53 AM,87ʡF,68ʡF,53ʡ%,,0ʡmph,0ʡmph,29.46ʡin,0.0ʡin,Fair
11,10:53 AM,90ʡF,64ʡF,42ʡ%,S,10ʡmph,0ʡmph,29.46ʡin,0.0ʡin,Fair
12,11:53 AM,92ʡF,65ʡF,41ʡ%,S,12ʡmph,0ʡmph,29.44ʡin,0.0ʡin,Fair
13,12:53 PM,94ʡF,65ʡF,38ʡ%,S,5ʡmph,0ʡmph,29.42ʡin,0.0ʡin,Fair
14,1:53 PM,97ʡF,64ʡF,34ʡ%,E,8ʡmph,0ʡmph,29.40ʡin,0.0ʡin,Fair
15,2:53 PM,97ʡF,63ʡF,32ʡ%,SSW,10ʡmph,17ʡmph,29.38ʡin,0.0ʡin,Fair
16,3:53 PM,97ʡF,62ʡF,31ʡ%,SE,8ʡmph,0ʡmph,29.36ʡin,0.0ʡin,Fair
17,4:53 PM,97ʡF,59ʡF,28ʡ%,SSE,8ʡmph,0ʡmph,29.34ʡin,0.0ʡin,Fair
18,5:53 PM,97ʡF,60ʡF,29ʡ%,SE,10ʡmph,0ʡmph,29.33ʡin,0.0ʡin,Fair
19,6:53 PM,94ʡF,61ʡF,33ʡ%,ESE,8ʡmph,0ʡmph,29.34ʡin,0.0ʡin,Fair
20,7:53 PM,90ʡF,62ʡF,39ʡ%,ESE,6ʡmph,0ʡmph,29.36ʡin,0.0ʡin,Fair
21,8:53 PM,87ʡF,62ʡF,43ʡ%,S,9ʡmph,0ʡmph,29.37ʡin,0.0ʡin,Fair
22,9:53 PM,86ʡF,68ʡF,55ʡ%,S,12ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Fair
23,10:53 PM,83ʡF,69ʡF,63ʡ%,S,12ʡmph,0ʡmph,29.41ʡin,0.0ʡin,Fair
24,,,,,,,,,,
25,,,,,,,,,,
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
