,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,11:53 PM,72ʡF,60ʡF,66ʡ%,CALM,0ʡmph,0ʡmph,29.41ʡin,0.0ʡin,Fair
1,12:53 AM,72ʡF,60ʡF,66ʡ%,SSW,3ʡmph,0ʡmph,29.41ʡin,0.0ʡin,Fair
2,1:53 AM,71ʡF,60ʡF,68ʡ%,WSW,3ʡmph,0ʡmph,29.40ʡin,0.0ʡin,Fair
3,2:53 AM,69ʡF,61ʡF,75ʡ%,SSW,3ʡmph,0ʡmph,29.40ʡin,0.0ʡin,Fair
4,3:53 AM,69ʡF,62ʡF,78ʡ%,CALM,0ʡmph,0ʡmph,29.40ʡin,0.0ʡin,Fair
5,4:53 AM,66ʡF,62ʡF,87ʡ%,CALM,0ʡmph,0ʡmph,29.41ʡin,0.0ʡin,Fair
6,5:53 AM,66ʡF,63ʡF,90ʡ%,W,3ʡmph,0ʡmph,29.42ʡin,0.0ʡin,Fair
7,6:53 AM,69ʡF,64ʡF,84ʡ%,CALM,0ʡmph,0ʡmph,29.44ʡin,0.0ʡin,Fair
8,7:53 AM,78ʡF,66ʡF,66ʡ%,SE,3ʡmph,0ʡmph,29.45ʡin,0.0ʡin,Fair
9,8:53 AM,85ʡF,66ʡF,53ʡ%,CALM,0ʡmph,0ʡmph,29.46ʡin,0.0ʡin,Fair
10,9:53 AM,91ʡF,65ʡF,42ʡ%,NNW,5ʡmph,0ʡmph,29.47ʡin,0.0ʡin,Fair
11,10:53 AM,93ʡF,65ʡF,39ʡ%,VAR,7ʡmph,0ʡmph,29.45ʡin,0.0ʡin,Fair
12,11:53 AM,94ʡF,65ʡF,38ʡ%,VAR,6ʡmph,0ʡmph,29.43ʡin,0.0ʡin,Mostly Cloudy
13,12:53 PM,94ʡF,63ʡF,36ʡ%,ESE,5ʡmph,0ʡmph,29.41ʡin,0.0ʡin,Mostly Cloudy
14,1:53 PM,96ʡF,63ʡF,33ʡ%,CALM,0ʡmph,0ʡmph,29.38ʡin,0.0ʡin,Mostly Cloudy
15,2:53 PM,96ʡF,63ʡF,33ʡ%,SE,7ʡmph,0ʡmph,29.36ʡin,0.0ʡin,Partly Cloudy
16,3:53 PM,97ʡF,62ʡF,31ʡ%,SE,7ʡmph,0ʡmph,29.33ʡin,0.0ʡin,Partly Cloudy
17,4:53 PM,95ʡF,61ʡF,32ʡ%,ESE,8ʡmph,0ʡmph,29.33ʡin,0.0ʡin,Mostly Cloudy
18,5:53 PM,93ʡF,62ʡF,36ʡ%,SE,10ʡmph,0ʡmph,29.34ʡin,0.0ʡin,Mostly Cloudy
19,6:53 PM,89ʡF,61ʡF,39ʡ%,SSE,7ʡmph,0ʡmph,29.35ʡin,0.0ʡin,Partly Cloudy
20,7:53 PM,81ʡF,63ʡF,54ʡ%,SSE,6ʡmph,0ʡmph,29.37ʡin,0.0ʡin,Fair
21,8:53 PM,81ʡF,63ʡF,54ʡ%,S,8ʡmph,0ʡmph,29.40ʡin,0.0ʡin,Fair
22,9:53 PM,82ʡF,66ʡF,58ʡ%,S,12ʡmph,0ʡmph,29.41ʡin,0.0ʡin,Fair
23,10:53 PM,78ʡF,67ʡF,68ʡ%,S,6ʡmph,0ʡmph,29.42ʡin,0.0ʡin,Fair
24,,,,,,,,,,
25,,,,,,,,,,
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
