,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,11:53 PM,77ʡF,69ʡF,76ʡ%,SSW,6ʡmph,0ʡmph,29.43ʡin,0.0ʡin,Fair
1,12:53 AM,73ʡF,68ʡF,84ʡ%,CALM,0ʡmph,0ʡmph,29.44ʡin,0.0ʡin,Fair
2,1:53 AM,71ʡF,69ʡF,93ʡ%,S,5ʡmph,0ʡmph,29.44ʡin,0.0ʡin,Fair
3,2:53 AM,68ʡF,67ʡF,96ʡ%,CALM,0ʡmph,0ʡmph,29.43ʡin,0.0ʡin,Fair
4,3:53 AM,68ʡF,67ʡF,96ʡ%,CALM,0ʡmph,0ʡmph,29.43ʡin,0.0ʡin,Fair
5,4:53 AM,64ʡF,64ʡF,100ʡ%,S,5ʡmph,0ʡmph,29.44ʡin,0.0ʡin,Fair
6,5:53 AM,65ʡF,65ʡF,100ʡ%,CALM,0ʡmph,0ʡmph,29.45ʡin,0.0ʡin,Fair
7,6:53 AM,69ʡF,68ʡF,96ʡ%,CALM,0ʡmph,0ʡmph,29.46ʡin,0.0ʡin,Fair
8,7:53 AM,74ʡF,70ʡF,87ʡ%,SW,3ʡmph,0ʡmph,29.47ʡin,0.0ʡin,Fair
9,8:53 AM,82ʡF,72ʡF,71ʡ%,SSW,7ʡmph,18ʡmph,29.47ʡin,0.0ʡin,Fair
10,9:53 AM,85ʡF,70ʡF,61ʡ%,SSW,8ʡmph,0ʡmph,29.47ʡin,0.0ʡin,Fair
11,10:53 AM,88ʡF,68ʡF,51ʡ%,SW,9ʡmph,0ʡmph,29.46ʡin,0.0ʡin,Fair
12,11:53 AM,91ʡF,68ʡF,47ʡ%,SSE,10ʡmph,21ʡmph,29.44ʡin,0.0ʡin,Partly Cloudy
13,12:53 PM,92ʡF,67ʡF,44ʡ%,VAR,6ʡmph,16ʡmph,29.42ʡin,0.0ʡin,Partly Cloudy
14,1:53 PM,94ʡF,67ʡF,41ʡ%,SSE,8ʡmph,17ʡmph,29.38ʡin,0.0ʡin,Mostly Cloudy
15,2:53 PM,91ʡF,68ʡF,47ʡ%,S,7ʡmph,0ʡmph,29.36ʡin,0.0ʡin,Mostly Cloudy
16,3:53 PM,90ʡF,67ʡF,46ʡ%,ESE,7ʡmph,0ʡmph,29.34ʡin,0.0ʡin,Partly Cloudy
17,4:53 PM,90ʡF,67ʡF,46ʡ%,SSE,12ʡmph,0ʡmph,29.34ʡin,0.0ʡin,Partly Cloudy
18,5:53 PM,88ʡF,69ʡF,53ʡ%,S,9ʡmph,0ʡmph,29.34ʡin,0.0ʡin,Partly Cloudy
19,6:53 PM,86ʡF,68ʡF,55ʡ%,SSE,8ʡmph,0ʡmph,29.35ʡin,0.0ʡin,Partly Cloudy
20,7:53 PM,83ʡF,68ʡF,60ʡ%,SSE,6ʡmph,0ʡmph,29.36ʡin,0.0ʡin,Partly Cloudy
21,8:53 PM,80ʡF,67ʡF,64ʡ%,SSE,7ʡmph,0ʡmph,29.38ʡin,0.0ʡin,Partly Cloudy
22,9:53 PM,79ʡF,68ʡF,69ʡ%,S,7ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Partly Cloudy
23,10:53 PM,78ʡF,70ʡF,76ʡ%,SSW,7ʡmph,0ʡmph,29.39ʡin,0.0ʡin,Fair
24,,,,,,,,,,
25,,,,,,,,,,
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
