,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,11:53 PM,71ʡF,62ʡF,73ʡ%,SSE,3ʡmph,0ʡmph,29.34ʡin,0.0ʡin,Fair
1,12:53 AM,67ʡF,63ʡF,87ʡ%,CALM,0ʡmph,0ʡmph,29.34ʡin,0.0ʡin,Fair
2,1:53 AM,72ʡF,66ʡF,81ʡ%,CALM,0ʡmph,0ʡmph,29.33ʡin,0.0ʡin,Fair
3,2:53 AM,67ʡF,65ʡF,93ʡ%,CALM,0ʡmph,0ʡmph,29.33ʡin,0.0ʡin,Fair
4,3:53 AM,65ʡF,64ʡF,97ʡ%,CALM,0ʡmph,0ʡmph,29.32ʡin,0.0ʡin,Fair
5,4:22 AM,68ʡF,67ʡF,96ʡ%,CALM,0ʡmph,0ʡmph,29.33ʡin,0.0ʡin,Mostly Cloudy
6,4:46 AM,72ʡF,71ʡF,97ʡ%,S,10ʡmph,0ʡmph,29.33ʡin,0.0ʡin,Cloudy
7,4:53 AM,72ʡF,71ʡF,97ʡ%,S,9ʡmph,0ʡmph,29.33ʡin,0.0ʡin,Cloudy
8,5:53 AM,73ʡF,72ʡF,96ʡ%,S,15ʡmph,0ʡmph,29.34ʡin,0.0ʡin,Cloudy
9,6:15 AM,74ʡF,71ʡF,91ʡ%,S,14ʡmph,24ʡmph,29.34ʡin,0.0ʡin,Cloudy
10,6:53 AM,75ʡF,71ʡF,87ʡ%,S,12ʡmph,21ʡmph,29.35ʡin,0.0ʡin,Cloudy
11,7:11 AM,75ʡF,71ʡF,87ʡ%,S,10ʡmph,0ʡmph,29.35ʡin,0.0ʡin,Cloudy
12,7:53 AM,78ʡF,70ʡF,76ʡ%,S,14ʡmph,21ʡmph,29.36ʡin,0.0ʡin,Mostly Cloudy
13,8:53 AM,80ʡF,70ʡF,71ʡ%,S,12ʡmph,0ʡmph,29.37ʡin,0.0ʡin,Mostly Cloudy
14,9:21 AM,82ʡF,70ʡF,67ʡ%,S,12ʡmph,0ʡmph,29.36ʡin,0.0ʡin,Partly Cloudy
15,9:53 AM,83ʡF,69ʡF,63ʡ%,SSW,15ʡmph,0ʡmph,29.35ʡin,0.0ʡin,Fair
16,10:53 AM,86ʡF,69ʡF,57ʡ%,S,10ʡmph,0ʡmph,29.34ʡin,0.0ʡin,Fair
17,11:53 AM,88ʡF,69ʡF,53ʡ%,S,10ʡmph,21ʡmph,29.33ʡin,0.0ʡin,Fair
18,12:53 PM,91ʡF,67ʡF,45ʡ%,SSE,14ʡmph,0ʡmph,29.30ʡin,0.0ʡin,Fair
19,1:53 PM,94ʡF,65ʡF,38ʡ%,S,17ʡmph,25ʡmph,29.26ʡin,0.0ʡin,Fair
20,2:53 PM,94ʡF,64ʡF,37ʡ%,S,17ʡmph,24ʡmph,29.23ʡin,0.0ʡin,Fair
21,3:53 PM,95ʡF,63ʡF,34ʡ%,SSE,15ʡmph,22ʡmph,29.19ʡin,0.0ʡin,Fair
22,4:53 PM,94ʡF,62ʡF,35ʡ%,S,16ʡmph,25ʡmph,29.17ʡin,0.0ʡin,Fair
23,5:53 PM,93ʡF,61ʡF,34ʡ%,S,14ʡmph,0ʡmph,29.16ʡin,0.0ʡin,Fair
24,6:53 PM,91ʡF,63ʡF,39ʡ%,SSE,10ʡmph,0ʡmph,29.16ʡin,0.0ʡin,Fair
25,7:53 PM,87ʡF,63ʡF,44ʡ%,SSE,9ʡmph,0ʡmph,29.17ʡin,0.0ʡin,Fair
26,8:53 PM,84ʡF,62ʡF,47ʡ%,SSE,13ʡmph,0ʡmph,29.18ʡin,0.0ʡin,Fair
27,9:53 PM,81ʡF,66ʡF,60ʡ%,SSE,13ʡmph,0ʡmph,29.20ʡin,0.0ʡin,Fair
28,10:53 PM,77ʡF,71ʡF,82ʡ%,S,13ʡmph,22ʡmph,29.22ʡin,0.0ʡin,Fair
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
34,,,,,,,,,,
35,,,,,,,,,,
36,,,,,,,,,,
37,,,,,,,,,,
38,,,,,,,,,,
