,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,12:53 AM,29ʡF,27ʡF,92ʡ%,NNE,12ʡmph,0ʡmph,29.59ʡin,0.0ʡin,Wintry Mix
1,1:35 AM,29ʡF,27ʡF,92ʡ%,N,12ʡmph,0ʡmph,29.57ʡin,0.0ʡin,Fog
2,1:53 AM,29ʡF,27ʡF,92ʡ%,N,13ʡmph,0ʡmph,29.56ʡin,0.0ʡin,Fog
3,2:50 AM,28ʡF,28ʡF,100ʡ%,N,13ʡmph,0ʡmph,29.56ʡin,0.0ʡin,Fog
4,2:53 AM,29ʡF,28ʡF,96ʡ%,N,10ʡmph,0ʡmph,29.56ʡin,0.0ʡin,Fog
5,3:19 AM,29ʡF,27ʡF,92ʡ%,N,12ʡmph,0ʡmph,29.56ʡin,0.0ʡin,Cloudy
6,3:53 AM,29ʡF,27ʡF,92ʡ%,N,15ʡmph,0ʡmph,29.56ʡin,0.0ʡin,Cloudy
7,4:53 AM,29ʡF,27ʡF,92ʡ%,N,14ʡmph,0ʡmph,29.57ʡin,0.0ʡin,Wintry Mix
8,5:53 AM,29ʡF,27ʡF,92ʡ%,N,10ʡmph,0ʡmph,29.57ʡin,0.0ʡin,Wintry Mix
9,6:53 AM,29ʡF,27ʡF,92ʡ%,NNW,10ʡmph,0ʡmph,29.57ʡin,0.0ʡin,Wintry Mix
10,7:26 AM,28ʡF,27ʡF,96ʡ%,N,10ʡmph,0ʡmph,29.57ʡin,0.0ʡin,Cloudy
11,7:53 AM,29ʡF,27ʡF,92ʡ%,NNE,12ʡmph,0ʡmph,29.58ʡin,0.0ʡin,Cloudy
12,8:23 AM,29ʡF,27ʡF,92ʡ%,N,13ʡmph,0ʡmph,29.59ʡin,0.0ʡin,Fog
13,8:53 AM,29ʡF,27ʡF,92ʡ%,N,10ʡmph,0ʡmph,29.61ʡin,0.0ʡin,Fog
14,9:53 AM,30ʡF,28ʡF,92ʡ%,N,12ʡmph,0ʡmph,29.62ʡin,0.0ʡin,Fog
15,10:53 AM,30ʡF,28ʡF,92ʡ%,NNW,12ʡmph,0ʡmph,29.63ʡin,0.0ʡin,Fog
16,11:01 AM,30ʡF,29ʡF,96ʡ%,N,13ʡmph,0ʡmph,29.63ʡin,0.0ʡin,Fog
17,11:47 AM,30ʡF,28ʡF,93ʡ%,NNW,13ʡmph,0ʡmph,29.62ʡin,0.0ʡin,Cloudy
18,11:53 AM,31ʡF,29ʡF,92ʡ%,NNW,10ʡmph,0ʡmph,29.62ʡin,0.0ʡin,Cloudy
19,12:53 PM,32ʡF,30ʡF,92ʡ%,N,12ʡmph,0ʡmph,29.61ʡin,0.0ʡin,Cloudy
20,1:53 PM,33ʡF,30ʡF,89ʡ%,N,14ʡmph,0ʡmph,29.58ʡin,0.0ʡin,Cloudy
21,2:53 PM,34ʡF,31ʡF,89ʡ%,N,15ʡmph,0ʡmph,29.57ʡin,0.0ʡin,Cloudy
22,3:53 PM,34ʡF,31ʡF,89ʡ%,N,13ʡmph,0ʡmph,29.58ʡin,0.0ʡin,Cloudy
23,4:53 PM,35ʡF,31ʡF,85ʡ%,N,14ʡmph,0ʡmph,29.59ʡin,0.0ʡin,Cloudy
24,5:53 PM,35ʡF,32ʡF,89ʡ%,N,12ʡmph,0ʡmph,29.62ʡin,0.0ʡin,Cloudy
25,6:40 PM,36ʡF,32ʡF,86ʡ%,N,12ʡmph,0ʡmph,29.64ʡin,0.0ʡin,Light Drizzle
26,6:53 PM,36ʡF,32ʡF,86ʡ%,N,14ʡmph,0ʡmph,29.65ʡin,0.0ʡin,Light Drizzle
27,7:39 PM,36ʡF,32ʡF,86ʡ%,N,14ʡmph,0ʡmph,29.66ʡin,0.0ʡin,Cloudy
28,7:53 PM,36ʡF,32ʡF,86ʡ%,N,17ʡmph,0ʡmph,29.68ʡin,0.0ʡin,Cloudy
29,8:53 PM,35ʡF,32ʡF,89ʡ%,N,20ʡmph,0ʡmph,29.71ʡin,0.0ʡin,Cloudy
30,9:53 PM,33ʡF,29ʡF,85ʡ%,N,17ʡmph,0ʡmph,29.72ʡin,0.0ʡin,Cloudy
31,10:53 PM,33ʡF,29ʡF,85ʡ%,NNE,16ʡmph,0ʡmph,29.74ʡin,0.0ʡin,Cloudy
32,11:53 PM,32ʡF,28ʡF,85ʡ%,NNE,15ʡmph,28ʡmph,29.74ʡin,0.0ʡin,Cloudy
33,,,,,,,,,,
34,,,,,,,,,,
35,,,,,,,,,,
36,,,,,,,,,,
37,,,,,,,,,,
38,,,,,,,,,,
39,,,,,,,,,,
40,,,,,,,,,,
41,,,,,,,,,,
42,,,,,,,,,,
